producer_id,field,source_locale,source_hash,text,origin,engine,engine_version,prompt_version,glossary_version
40,descripcion,en,119ab75ad7f245b2eb834c046803adf4020ff2c3d49c0ebd5e6a10fa8c7e6896,"Productor de confitería en Juana Koslay, San Luis, que elabora Alfajores.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
41,descripcion,en,cabc38bf4fd32c5bdc18398b9d2c5f57b3edd03fa4ae51300d9cf61595d1c810,"Elaborador de alfajores en Miramar, distrito de General Alvarado, con una receta rica en proteínas.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
45,descripcion,en,64bdd7d1b4656515aade2617a6501d5c64ff299d7df62ba7c1866989195fcd44,"Productor de frutos secos en Viedma, Río Negro, que elabora Nueces y Avellanas.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
47,descripcion,en,cb5fcbad8bd87ba9bc46ee1e3b87332b6e520f324e2a3116b5e70518a4c2aa70,"Productor de confitería en Los Alisos, Jujuy, que elabora alfajores artesanales.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
48,descripcion,en,3407ed410c0d328a3e1067ecdefc13fe14737c5990847d262584455d189929c8,"Productor de Bahía Blanca que cultiva hierbas y hortalizas de huerta y elabora alimentos, remedios naturales y cosméticos.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
49,descripcion,en,21090721dcce48ebaec5638e0bcc03211c50d274b71b37d665ab53c65643b151,"Productor apícola en Villa de Soto, Córdoba, que elabora Miel.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
50,descripcion,en,c53ce699228ebc2039441f08d3e19b2724c1944f46493be11b3d4c2684511eb9,"Productor de confitería en Ezeiza, Buenos Aires, que elabora Chañar y Algarroba - aji del monte - arrope de algarroba.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
51,descripcion,en,b4c28408cd0c061bcfeb479ea0bc82fb0ce6017a75335a824a3afeaab868a602,"Productor de conservas en Trevelín, Chubut, que elabora Confituras.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
52,descripcion,en,cf7f5a377a4413c950a13c654c84befedde7a063c8ead69013771e4a67f3599c,Elaborador de licores artesanales en Mar del Plata.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
53,descripcion,en,59652bb55ae5862ee26008a62044ee793632cdd4a039eee39ff9c79d72f9f29d,"Explotación de permacultura en El Potrero, cerca de Rosario de la Frontera, que cultiva maíz dulce, maíz, calabaza, cayote y judías agroecológicos y elabora mermeladas, arropes, café de algarroba, semillas de polinización abierta y preparados de hierbas; también mantiene una huerta, un apiario y un gallinero y recibe aprendices y voluntarios.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
54,descripcion,en,387c04850d5cb71aac052a0dc864ec00254883cbba7fe087be0432e985160bdd,Elaboradora de chutneys en Trelew con frutas del Valle del Chubut.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
56,descripcion,en,3bbc7ac93cb30460c821212520f7600933ca602b59dec165a4428e27096e1c5f,"Apicultor en el camino de Paraje Entre Ríos, en Lago Puelo, que produce miel y otros productos de la colmena de forma agroecológica.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
57,descripcion,en,0c7dcd8a97024ebc6e5f4c6fbadc9c6e87cd82d1b1da7152d1ada3a7a5430782,"Productor de yerba mate y té en Gualeguaychú, Entre Ríos, que elabora Infusiones y Blends de yerba mate.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
59,descripcion,en,fc77643c9e4908b7acb80cb87b689c9fa41787cc9cadbcae41532a90d342f6ae,Elaborador de mermeladas y jaleas en el distrito de Luján.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
60,descripcion,en,0cda2d5db9eaa3fde68805843b3a71b8842e6b2f76f20470a7bf4c4db8b1605a,"Productor de confitería en Metán, Salta, que elabora Quesos artesanales y Dulce de leche.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
63,descripcion,en,cf61f6703a0b13612b8eb71a881bbe2882f2d11e70afa87b147706a1f476d80f,"Productor de panadería en Tandil, Buenos Aires, que elabora Harinas de granos y Legumbres germinadas.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
64,descripcion,en,4ca836ad75da01f17f65b82aed9e99ea9d9a0ca6ec59d955bc3751b767e930c5,"Productor de confitería en Metán, Salta, que elabora Quesos artesanales y Dulce de leches.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
65,descripcion,en,6086871fbdcf039f3901036be6cbb8f2b2e91d702c49f22bfd57e4985e659bf4,"Productor apícola en Escobar, Buenos Aires, que elabora Miel productos de la colmena.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
66,descripcion,en,df1ed590e004adcea323d57809a4cd06958747ad5f3288e52f1ffc42f03e4e78,"Bodega en Ciudad Autónoma de Buenos Aires, Ciudad Autónoma de Buenos Aires, que elabora Vinos Dulces naturales y Blancos.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
67,descripcion,en,05834da5ce0554e35222080852f7641778da5ff4c5255cd4c05b8a105c45ce95,"Productor de yerba mate y té en Oberá, Misiones, que elabora Yerba mate orgánica de producción limitada.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
69,descripcion,en,375a5ec83666ea4bee8b267e040553680c00cd71d13d57b5a4bf5764e1a9f413,"Productor de snacks en Justiniano Posse, Córdoba, que elabora Snacks saludables.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
70,descripcion,en,71718ce9d556cf0f33ecafd13d2ff8b9af4b484c359f5c82da7e643536e3fcff,"Productor apícola en Gaiman, Chubut, que elabora Miel y Polen.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
71,descripcion,en,b96f0e09a8f9adf9eabaa93054193479075c01bb96a9f6b5e89852559641c489,"Destilería artesanal en Tandil, Buenos Aires, que elabora Vermú Picapedrero Rojo y Vermú Pionera Blanco.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
72,descripcion,en,b85fdc0bb16c85f33b87270e3097205b8263550c307d141a67f19e4497f4cae2,"Apicultor en Monte Grande, distrito de Esteban Echeverría.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
73,descripcion,en,bcaacc65cb9d3cd5beded5eb6d77747239fd5e79cf96baf2c8b0692fce0c514d,"Productor apícola en San Nicolás de los Arroyos, Buenos Aires, que elabora Miel.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
74,descripcion,en,ab68828ddcf4975bca1c2917550fcb1495142aa56d9345abeaea4083764ad9d5,Elaborador de conservas en La Plata que produce mermeladas de frutas y hortalizas de temporada.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
75,descripcion,en,2f43a2a555e6b1b5dbc690ee5f0a97ee0eedd33e7bc9490d36ed8575f45c797d,"Elaborador de carnes curadas en La Quiaca, Jujuy, que produce chacinados y embutidos de llama.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
76,descripcion,en,2fbb13dedee91cc5b0400ab0aba0a1e2ddfe7ea91e5e29a168b63f952f0c8e56,"Productor de yerba mate y té en Puerto Rico, Misiones, que elabora Yerba Mate Organica.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
78,descripcion,en,03ef6a5bde7c9e614ba71bc1ce5e32482a84b4a3b65c0d7393c2a134b85749dd,"Productor de panadería en Tres Arroyos, Buenos Aires.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
79,descripcion,en,cf966a697179e43d19866e9f937aea31890b3e9c4408168bf731642ab7f62710,"Productor de yerba mate y té en Mendiolaza, Córdoba, que elabora Yerba Mate.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
80,descripcion,en,d0d7f3ae784c5565e8fe19de6f7a7286b53841cf5c372ab12736476d646a852b,"Bodega en Luzuriaga, Mendoza.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
81,descripcion,en,3af6b35e6ef31a56df29d5c9284f346f81e4ebd0eb98c7ff3cf80e4dd5e722c3,"Molino arrocero de San Salvador que produce y procesa arroz y derivados como tostadas, risottos, snacks y harina.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
84,descripcion,en,3cc2ad5d64becde0b90e48cf123e45df0063a15c3909cf937e4aec193ca541e3,"Productor de yerba mate y té en Colonia Gisela, Misiones, que elabora Yerba Mate Organica Certificasa Atigua.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
85,descripcion,en,4e5d16e0e0f9909d6109969f6372c4fe4fa94111787a4e03f073cf8442c0c6c1,"Destilería artesanal en Mar del Plata, Buenos Aires, que elabora Licores y Mieles.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
86,descripcion,en,9c6e32a7cb6041103aa62ff85b835b479e497a4132fd679b808793ffcf3dbd48,"Productor apícola en Bolívar, Buenos Aires, que elabora Miel y Polen.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
87,descripcion,en,9b2dc24da8cf71d27c70550de8bada6b3a7e045b8177d7822d015a4b9b9666ed,"Explotación ecológica en el cruce de la Ruta 32 y la Ruta 188, en Pergamino, que produce frutas y hortalizas y cría ganado menor, mientras trabaja para lograr su propio suministro energético.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
88,descripcion,en,4c996ed611b50f27673096746e5f11b30c4a5c4c5b4e98092b734bc226f011ea,Apicultor agroecológico en el cinturón de General Pueyrredón.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
89,descripcion,en,7d2a0560dbcb8f0f09ef6a3e4cf5ab8e2857d0a83117e41153f65fcb4b2ca4c4,"Destilería artesanal en Trevelín, Chubut, que elabora Gin de Azafrán.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
90,descripcion,en,2008a42e99514f547b444e57d2c5eca7fe69c58cfbeb3101606fff26b505f829,Apicultor en Hurlingham que produce miel y propóleo.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
92,descripcion,en,d4b23cfbebb0105fbf7c1eeb9ec19f639a82dea1311b5cafb7e23317e6e7d13b,"Productor de panadería en Ciudad Autónoma de Buenos Aires, Ciudad Autónoma de Buenos Aires, que elabora Harinas orgánicas de trigo 000 e integrales.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
93,descripcion,en,7dffa9e212d37e6b5732944d5814a07d9300907161ea9b773e2c7b57fc3be9d6,"Bodega en Gaiman, Chubut.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
95,descripcion,en,f34c0395944a7db39b9058e76ac447d2f62653544f4a3718f29c75fb16b7efc3,"Cervecería artesanal en Villa Adelina, Buenos Aires, que elabora Cerveza artesanal.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
97,descripcion,en,d2edb344af651de196935ea019d87fa29251b2761c99079652b51db3fc35a430,"Productor de vermut en Villa Cura Brochero, Córdoba, que elabora Fernet y Licores.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
98,descripcion,en,efdad2dc817f953639b480abd481cde0d3acd4fb7b64c64b2151a42c2c2a876a,"Productor de alimentos artesanales en Florencio Varela, Buenos Aires.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
99,descripcion,en,edec320d8c0405c2fe61d9106223acaaf341aca34b7a201433a72c84cb0de6f1,"Cultivador de hongos en Río Grande, Tierra del Fuego, que elabora Hongos fueguinos.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
100,descripcion,en,73d17af5776b21a0c50f4748c1848fa58f562c54de2bf8413249d21c74f1c2b4,"Explotación en Don Torcuato, Tigre, que cultiva hierbas para infusiones y té, además de plantines de huerta y nativos, biofertilizantes y sustratos; también cría abejas, con sus colmenas en Carlos Keen.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
103,descripcion,en,f341dbfb0f1d06696a7c45763d0641e3f9cfbffb55c9106684d4d1b6ac4883a1,"Transformador de pescado en Comodoro Rivadavia, Chubut, que elabora Conservas de pescados y Mariscos.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
105,descripcion,en,d6583c989622940fe0744273e8800aa59c7d44e444c2a619260ee711a820548b,"Productor de confitería en Ramallo, Buenos Aires, que elabora Bizcochos artesanales salados y Sin sal.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
110,descripcion,en,924e7d7187abafce7b270707e214c49ac89cce811b01af635dd61874a0e2b134,"Bodega en Mendoza, Mendoza.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
115,descripcion,en,df5c9d14f7a121eb49faa7c70b285a1e20a214e612b1e475f7035a7274b27912,"Bodega en Chacras de Coria, Mendoza.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
118,descripcion,en,924e7d7187abafce7b270707e214c49ac89cce811b01af635dd61874a0e2b134,"Bodega en Mendoza, Mendoza.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
120,descripcion,en,1eea3da2b7f8e7e7502b1bc31e30c93b86e997a715f16c5c9ed7fcf322beea26,"Bodega en Maipú, Mendoza.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
121,descripcion,en,924e7d7187abafce7b270707e214c49ac89cce811b01af635dd61874a0e2b134,"Bodega en Mendoza, Mendoza.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
122,descripcion,en,1eea3da2b7f8e7e7502b1bc31e30c93b86e997a715f16c5c9ed7fcf322beea26,"Bodega en Maipú, Mendoza.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
123,descripcion,en,924e7d7187abafce7b270707e214c49ac89cce811b01af635dd61874a0e2b134,"Bodega en Mendoza, Mendoza.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
125,descripcion,en,6c3ab5d3531de7f1f14107881b432cbdf52d5744daddf46bac1e7b91a877e67c,"Bodega en Guaymallén, Mendoza.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
129,descripcion,en,4109f0fcecab113ce93c626daa2e99756a918e4a92e7d649921edebf9203cf08,"Bodega familiar arraigada en el valle de Lunlunta, Maipú, donde la familia Bombal elabora vino desde hace generaciones.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
131,descripcion,en,11333cb4beace43bd37701f7a1b5b8bc17e85746b6c34bf19a0eb083ee59fa20,"Bodega en Godoy Cruz, Mendoza.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
135,descripcion,en,405761539fe442b8ee0f5a78e5789363a2722c246281106dba7439868dbdbce5,"Pequeña bodega en Chacras de Coria, Luján de Cuyo.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
136,descripcion,en,7fabc87dc57f113399ad904176b21d1f9a7cf8928fe6a519052497897671b2e6,"Bodega en Rivadavia, Mendoza.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
137,descripcion,en,1eea3da2b7f8e7e7502b1bc31e30c93b86e997a715f16c5c9ed7fcf322beea26,"Bodega en Maipú, Mendoza.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
138,descripcion,en,f586eaba1f0d65c7b5fed60995eb83e62b0dd22ed61c3c68e24b5396506d742c,"Bodega en Tunuyán, Mendoza.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
146,descripcion,en,924e7d7187abafce7b270707e214c49ac89cce811b01af635dd61874a0e2b134,"Bodega en Mendoza, Mendoza.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
147,descripcion,en,5a214ce60187ca628442f55089cf8494056319a30bce8c384c293e9e3491f6ce,"Explotación de altura en los valles Calchaquíes de Molinos, con viñedos entre 2.300 y 3.111 m, que embotella las líneas Colomé, Altura Máxima y Lote Especial.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
148,descripcion,en,6c3ab5d3531de7f1f14107881b432cbdf52d5744daddf46bac1e7b91a877e67c,"Bodega en Guaymallén, Mendoza.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
149,descripcion,en,0ec4b43f58762c6817fcc271b260bb1e30969aabaa0d2ad2107326a92e8cdb60,"Bodega en Amaicha del Valle, Tucumán, que elabora Vinos de altura.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
