slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id
toyokuni-shuzo-aizubange,Toyokuni Shuzo,Aizubange,Sake,,福島県河沼郡会津坂下町字市中一番甲3554,,,+81242832521,,http://aizu-toyokuni.com/,,,,37.560394,139.826752,,parcial,no comprobado,,,1260
takahashi-shosaku-shuzoten-aizuwakamatsu,Takahashi Shosaku Shuzoten,Aizuwakamatsu,Sake,,福島県会津若松市門田町大字一ノ堰村東７５５,,,+81242270108,,http://aizumusume.a.la9.jp/,,,,37.462547,139.915222,,parcial,no comprobado,,,1180
nagurayama-shuzo-aizuwakamatsu,Nagurayama Shuzo,Aizuwakamatsu,Sake,,福島県会津若松市千石町2番46号,,,+81242220844,,http://nagurayama.jp/,,,,37.495052,139.93988,,parcial,no comprobado,,,815
yumegokoro-shuzo-kitakata,Yumegokoro Shuzo,Kitakata,Sake,,福島県喜多方市字北町2932,,,+81241221266,,http://www.yumegokoro.com/index01.html,,,,37.65712,139.879822,,parcial,no comprobado,,,1396
ohara-shuzo-kitakata,Ohara Shuzo,Kitakata,Sake,,福島県喜多方市字南町2846,,,+81241220074,,,,,,37.653831,139.879852,,parcial,no comprobado,,,902
sasanokawa-shuzo-koriyama,Sasanokawa Shuzo,Koriyama,Sake,,福島県郡山市笹川1-178,,,+81249450261,,http://www.sasanokawa.co.jp/,,,,37.362095,140.372589,,parcial,no comprobado,,,1050
kokken-shuzo-minamiaizu,Kokken Shuzo,Minamiaizu,Sake,,福島県南会津郡南会津町田島字上町甲4037,,,+81241620036,,http://www.kokken.co.jp/,,,,37.201046,139.771744,,parcial,no comprobado,,,629
kaito-otokoyama-shuzo-minamiaizu,Kaito Otokoyama Shuzo,Minamiaizu,Sake,,福島県南会津郡南会津町中荒井久宝居７８５,,,+81241620023,,http://otokoyama.jp/,,,,37.166504,139.762085,,parcial,no comprobado,,,478
hanaizumi-shuzo-minamiaizu,Hanaizumi Shuzo,Minamiaizu,Sake,,福島県南会津郡南会津町界字中田646-1,,,+81241732029,,http://www.hanaizumi.ne.jp/top.html,,,,37.266842,139.540375,,parcial,no comprobado,,,298
eisen-shuzo-bandai,Eisen Shuzo,Bandai,Sake,,福島県耶麻郡磐梯町大字更科字中曽根平6841-11,,,+81242732300,,http://www.eisen.jp/,,,,37.568497,140.024323,,parcial,no comprobado,,,197
matsuzaki-shuzo-ten-ei,Matsuzaki Shuzo,Ten'ei,Sake,,福島県岩瀬郡天栄村大字下松本字要谷47-１,,,+81248822022,,http://www.kennan-syuhan.co.jp/jizake/,,,,37.253422,140.238525,,parcial,no comprobado,,,761
ohki-daikichi-honten-yabuki,Ohki Daikichi Honten,Yabuki,Sake,,福島県西白河郡矢吹町本町9,,,+81248422161,,,,,,37.206089,140.326797,,parcial,no comprobado,,,905
daishichi-sake-brewery-nihonmatsu,Daishichi Sake Brewery,Nihonmatsu,Sake,,,,,+81243230007,,https://www.daishichi.com/,,,,37.564785,140.651398,,parcial,no comprobado,,,163
aizu-tenpo-aizuwakamatsu,Aizu Tenpo,Aizuwakamatsu,Condimentos,"Aizu miso, koji",福島県会津若松市神指町東城戸202,"Aizu Tenpo produces aizu miso, koji at its Aizuwakamatsu unit, which is listed in the national organic JAS operator register.",,+81242231616,,https://www.aizu-tenpo.co.jp/about,,,,37.508938,139.905167,,verificado,no comprobado,,,31
f-beer-fukushima,福島地ビール,Fukushima,Cerveza,,,Brews beer at its Fukushima unit.,,,,https://f-beer.com/,,,,37.760810,140.474720,,verificado,no comprobado,,,3001
azumasanroku-winery-fukushima,株式会社 吾妻山麓醸造所,Fukushima,Vino,,福島県福島市桜本字梨子沢4番地の2,Produces wine at its Fukushima unit.,,+81245635057,,https://azumasanroku-winery.co.jp/,,,,37.760810,140.474720,,verificado,no comprobado,,,2739
npo-iwaki,NPO法人 みどりの杜福祉会/いわきワイナリー,Iwaki,Vino,,福島県いわき市好間町上好間字田代11-8,Produces wine at its Iwaki unit.,,+81246270007,,https://iwakiwinery.com/,,,,37.050500,140.887720,,verificado,no comprobado,,,889
ousewinery-koriyama,株式会社 ISホールディングス/ふくしま逢瀬ワイナリー,Kōriyama,Vino,,福島県郡山市逢瀬町多田野字郷士郷士２番,Produces wine at its Kōriyama unit.,,+81120320307,,https://ousewinery.jp/,,,,37.400300,140.359700,,verificado,no comprobado,,,2709
svolta-maison-aki-koriyama,株式会社 Svolta/Maison AKI,Kōriyama,Vino,,福島県郡山市熱海町熱海２－１１７,Produces wine at its Kōriyama unit.,,,,https://svolta.co.jp/winery,,,,37.400300,140.359700,,parcial,no comprobado,,,2712
somayamabun-soma-shi,山形屋商店,Sōma-shi,Condimentos,,福島県相馬市中村字上町31,Produces soy sauce and traditional seasonings at its Sōma-shi brewery.,,+81244352966,,https://somayamabun.com/,,,,37.796670,140.919640,,verificado,no comprobado,,,2431
hishiogura-ten-ei,鈴木醤油店,Ten-ei,Condimentos,平右衛門,福島県岩瀬郡天栄村大字牧之内字矢中２,Produces soy sauce and traditional seasonings at its Ten-ei brewery.,,+81248822020,,https://hishiogura.jp/,,,,37.255390,140.247080,,verificado,no comprobado,,,3244
s-shoyu-date,玉鈴醤油,Date,Condimentos,,福島県伊達市保原町泉町23,Produces soy sauce and traditional seasonings at its Date brewery.,,+81245762355,,,,,,42.471890,140.864690,,parcial,no comprobado,,,2931
tabechoku-21208,滝桜湖養蜂 滝桜湖つみとりブルーベリー園,Miharu,Miel,"ブルーベリー, 蜂蜜",,Produces blueberries and honey at its Miharu unit.,,,,,,,,37.440560,140.493220,,parcial,sí,marketplace,,2906
tabechoku-3078130,郡山あさか野養蜂場,Kōriyama,Miel,,,Produces honey at its Kōriyama unit.,,,,,,,,37.400300,140.359700,,parcial,sí,marketplace,,3215
tabechoku-29598,おさんぽたまご,Date,Huevos,卵,,Produces eggs at its Date unit.,,,,,,,,42.471890,140.864690,,parcial,sí,marketplace,,1458
tabechoku-3077708,浜福青果,Fukushima,Setas,しいたけ,,Produces shiitake at its Fukushima unit.,,,,,,,,37.760810,140.474720,,parcial,sí,marketplace,,2876
tabechoku-21221,肉の秋元本店,白河市,Condimentos,,,Produces seasonings at its Shirakawa unit.,,,,,,,,37.126310,140.210920,,parcial,sí,marketplace,,3069
tabechoku-22557,桐の里産業,Mishima,Aceite,,,Produces culinary oils at its Mishima unit.,,,,,,,,37.470310,139.644470,,parcial,sí,marketplace,,2796
tabechoku-3078559,おびすや,Sōma-shi,Conservas,,,Produces preserved food at its Sōma-shi unit.,,,,,,,,37.796670,140.919640,,parcial,sí,marketplace,,1460
tabechoku-3078656,Bellファーム,Aizuwakamatsu,Pan y cereal,"玄米, 米",,Produces brown rice and rice at its Aizuwakamatsu unit.,,,,,,,,37.494830,139.929750,,parcial,sí,marketplace,,106
tabechoku-26013,大和川ファーム,Kitakata,Pan y cereal,米,,Produces rice at its Kitakata unit.,,,,,,,,37.651140,139.874750,,parcial,sí,marketplace,,2309
tabechoku-23242,西村農園,Otama,Pan y cereal,米,,Produces rice at its Otama unit.,,,,,,,,37.534360,140.371170,,parcial,sí,marketplace,,3145
tabechoku-27044,グルテンフリーお米のパン工房穂鹿,Ten-ei,Pan y cereal,"玄米, 小麦, 菓子",,"Produces brown rice, wheat and confectionery at its Ten-ei unit.",,,,,,,,37.255390,140.247080,,parcial,sí,marketplace,,1780
tabechoku-29277,会津猪苗代カンダファーム,Inawashiro,Pan y cereal,米,,Produces rice at its Inawashiro unit.,,,,,,,,37.557780,140.104810,,parcial,sí,marketplace,,2141
tabechoku-20430,フェルムナチュレール・コクブン,Date,Fruta y verdura,桃,,Produces peaches at its Date unit.,,,,,,,,42.471890,140.864690,,parcial,sí,marketplace,,1899
tabechoku-28597,三栗野むぎ農園,Kunimi,Fruta y verdura,野菜,,Produces vegetables at its Kunimi unit.,,,,,,,,37.876670,140.549170,,parcial,sí,marketplace,,2016
tabechoku-3079118,まるとう果樹園,Kunimi,Fruta y verdura,"桃, ぶどう, 柿",,"Produces peaches, grapes and persimmons at its Kunimi unit.",,,,,,,,37.876670,140.549170,,parcial,sí,marketplace,,1638
tabechoku-3078744,アグリパークとみおか,Tomioka,Fruta y verdura,,,Produces fruit and vegetables at its Tomioka unit.,,,,,,,,37.345440,141.008610,,parcial,sí,marketplace,,1703
tabechoku-28649,HANA-MASA,Inawashiro,Fruta y verdura,,,Produces fruit and vegetables at its Inawashiro unit.,,,,,,,,37.557780,140.104810,,parcial,sí,marketplace,,297
tabechoku-21306,大野農園,Ishikawa,Fruta y verdura,"りんご, 桃, 梨",,"Produces apples, peaches and pears at its Ishikawa unit.",,,,,,,,37.157060,140.446810,,parcial,sí,marketplace,,2325
tabechoku-27869,まるせい果樹園,Fukushima,Fruta y verdura,"桃, 梨",,Produces peaches and pears at its Fukushima unit.,,,,,,,,37.760810,140.474720,,parcial,sí,marketplace,,1636
tabechoku-20876,菱沼農園,Fukushima,Fruta y verdura,"りんご, 桃, ぶどう",,"Produces apples, peaches and grapes at its Fukushima unit.",,,,,,,,37.760810,140.474720,,parcial,sí,marketplace,,3118
tabechoku-24205,須藤農彩園,Kōriyama,Fruta y verdura,トマト,,Produces tomatoes at its Kōriyama unit.,,,,,,,,37.400300,140.359700,,parcial,sí,marketplace,,3291
tabechoku-24408,母の味 阿部農縁 あべのうえん,Sukagawa,Fruta y verdura,,,Produces fruit and vegetables at its Sukagawa unit.,,,,,,,,37.286890,140.372560,,parcial,sí,marketplace,,2839
jp-fukushima-instagram-64eabb0,大正堂製菓,いわき市,Dulces y repostería,和菓子,いわき市錦町江栗 2-31,"Produces Japanese confectionery in いわき市, fukushima.",,,,https://www.instagram.com/taishodo1967/,,https://www.instagram.com/taishodo1967/,,37.050500,140.887720,,verificado,no comprobado,,,2319
jp-fukushima-j-miyoshi-4d0250c,みよし,いわき市,Dulces y repostería,和菓子,いわき市平谷川瀬 1-11-3,"Produces Japanese confectionery in いわき市, fukushima.",,,,https://j-miyoshi.jp/index.html,,,,37.050500,140.887720,,verificado,no comprobado,,,1650
jp-fukushima-gtamaya-51ee2b2,玉家玉振堂,二本松市,Dulces y repostería,和菓子,二本松市竹田 1-77,"Produces Japanese confectionery in 二本松市, fukushima.",,,,https://gtamaya.com/,,,,37.584860,140.431170,,verificado,sí,ecommerce,,2927
jp-fukushima-tamasimaya-18783e4,玉嶋屋,二本松市,Dulces y repostería,和菓子,二本松市本町 1-88,"Produces Japanese confectionery in 二本松市, fukushima.",,,,https://tamasimaya.com/,,,,37.584860,140.431170,,verificado,sí,ecommerce,,2928
jp-fukushima-wagashi-nagaokaya-8a9cdd5,四季菓匠長岡家,会津坂下町,Dulces y repostería,和菓子,河沼郡会津坂下町字逆水 23-2,"Produces Japanese confectionery in 会津坂下町, fukushima.",,,,https://www.wagashi-nagaokaya.jp/,,,,37.561470,139.821640,,verificado,sí,ecommerce,,2270
jp-fukushima-taroan-co-29eb807,太郎庵,会津坂下町,Dulces y repostería,和菓子,河沼郡会津坂下町福原前 4108-1,"Produces Japanese confectionery in 会津坂下町, fukushima.",,,,https://www.taroan.co.jp/,,,,37.561470,139.821640,,verificado,no comprobado,,,2341
jp-fukushima-kumadango-81f5163,熊野屋,会津若松市,Dulces y repostería,和菓子,会津若松市日新町 12-23,"Produces Japanese confectionery in 会津若松市, fukushima.",,,,https://kumadango.net/,,,,37.494830,139.929750,,verificado,no comprobado,,,2921
jp-fukushima-r-goope-a51d16e,手づくり菓子工房 大野屋,桑折町,Dulces y repostería,和菓子,伊達郡桑折町本町 3,"Produces Japanese confectionery in 桑折町, fukushima.",,,,https://r.goope.jp/ohnoya/,,,,37.854670,140.520720,,verificado,sí,ecommerce,,2537
jp-fukushima-oishisazukuri-f3f007b,日乃出屋物産店,猪苗代町,Dulces y repostería,和菓子,耶麻郡猪苗代町大字蚕養字沼尻山甲 2855-131,"Produces Japanese confectionery in 猪苗代町, fukushima.",,,,http://www.oishisazukuri.com/,,,,37.557780,140.104810,,verificado,no comprobado,,,2560
jp-fukushima-s-daikokuya-caf5b65,白河菓匠大黒屋,白河市,Dulces y repostería,和菓子,白河市中町 44,"Produces Japanese confectionery in 白河市, fukushima.",,,,http://www.s-daikokuya.jp/,,,,37.126310,140.210920,,verificado,no comprobado,,,2956
jp-fukushima-cestsibon-12e41bd,船橋屋製菓,相馬市,Dulces y repostería,和菓子,相馬市中村字大町 73,"Produces Japanese confectionery in 相馬市, fukushima.",,,,https://www.cestsibon.jp/funabashiya.html,,,,37.796670,140.919640,,verificado,no comprobado,,,3089
jp-fukushima-fuku29-co-61a5e83,福々和本舗,福島市,Dulces y repostería,和菓子,福島市松浪町 4-18,"Produces Japanese confectionery in 福島市, fukushima.",,,,https://fuku29.co.jp/,,,,37.760810,140.474720,,verificado,sí,ecommerce,,2997
jp-fukushima-fukushima028-wixsite-2fc065b,松屋清風庵,福島市,Dulces y repostería,和菓子,福島市北町 3-43,"Produces Japanese confectionery in 福島市, fukushima.",,,,https://fukushima028.wixsite.com/matsuya-seihuan,,,,37.760810,140.474720,,verificado,no comprobado,,,2664
jp-fukushima-usukawa-co-797835e,柏屋,郡山市,Dulces y repostería,和菓子,郡山市富久山町久保田字宮田 127-5,"Produces Japanese confectionery in 郡山市, fukushima.",,,,https://www.usukawa.co.jp/,,,,37.400300,140.359700,,verificado,sí,ecommerce,,2681
jp-fukushima-tadafuku-5cfbb1c,丹波家柿羊羹本舗,郡山市,Dulces y repostería,和菓子,郡山市咲田 1-16-5,"Produces Japanese confectionery in 郡山市, fukushima.",,,,http://tadafuku.com/shop/tanbaya/,,,,37.400300,140.359700,,verificado,no comprobado,,,2091
jp-fukushima-koriyama-daikokuya-daf3b21,郡山銘菓庵大黒屋,郡山市,Dulces y repostería,和菓子,郡山市中町 14-8,"Produces Japanese confectionery in 郡山市, fukushima.",,,,https://www.koriyama-daikokuya.com/,,,,37.400300,140.359700,,verificado,sí,ecommerce,,3216
jp-fukushima-r-goope-65aa900,お菓子処かど屋,郡山市,Dulces y repostería,和菓子,郡山市中田町高倉字下ノ沢 84,"Produces Japanese confectionery in 郡山市, fukushima.",,,,https://r.goope.jp/kadoya-nakata/,,,,37.400300,140.359700,,verificado,no comprobado,,,1466
jp-fukushima-yubeshi-co-2ced17e,かんのや,郡山市,Dulces y repostería,和菓子,郡山市西田町大田字宮木田 3,"Produces Japanese confectionery in 郡山市, fukushima.",,,,https://www.yubeshi.co.jp/,,,,37.400300,140.359700,,verificado,no comprobado,,,1474
jp-fukushima-naraya-soba-2bbe94a,㈱奈良屋,南会津町,Pan y cereal,乾麺,,"Produces dried noodles in 南会津町, fukushima.",,,,https://www.naraya-soba.com/,,,,37.200390,139.773220,,verificado,no comprobado,,,2698
jp-fukushima-menno-ikeda-co-d9d4b0c,池田食品工業㈱,福島市,Pan y cereal,乾麺,,"Produces dried noodles in 福島市, fukushima.",,,,http://menno-ikeda.co.jp/,,,,37.760810,140.474720,,verificado,no comprobado,,,2853
hop-japan,HOP JAPAN (ホップジャパン),Tamura,Cerveza,,都路町岩井沢字北向185-1,Brewery producing beer at its Tamura unit.,,,information@hopjapan.com,https://hopjapan.com/,,https://www.instagram.com/hop_japan/,,37.44064,140.57625,,parcial,no comprobado,,,339
yellow-beer-works,Yellow Beer Works,Fukushima,Cerveza,,大笹生字横堀12-5,Brewery producing beer at its Fukushima unit.,,,,https://yellowbeerworks.com/,,https://www.instagram.com/yellowbeerworks/,,37.76081,140.47472,,parcial,no comprobado,,,1371
kisen-iwaki,貴千,Iwaki,Pescado,"Kamaboko, fried fish cakes",福島県いわき市永崎字川畑25,Makes steamed and fried kamaboko products in Iwaki.,,+81246557005,info@komatsuya3rd.com,https://www.komatsuya3rd.com/,,,,36.957336,140.937180,,verificado,sí,ecommerce,,3169
