slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online
adega-roandi-o-barco,Adega Roandi,O Barco de Valdeorras,Bodega,"Godello, mencía, tostado de Valdeorras","O Lagar s/n, 32313 Entoma, O Barco de Valdeorras, Ourense",Adega familiar de Entoma con vinos de Valdeorras y proyecto de enoturismo ligado al valle del río Galir.,Consultar web o visitas,+34988335198,,http://www.bodegaroandi.com/,,,https://www.google.com/maps/search/?api=1&query=Adega%20Roandi%2C%20O%20Lagar%20s%2Fn%2C%2032313%20Entoma%2C%20O%20Barco%20de%20Valdeorras%2C%20Ourense&query_place_id=ChIJI7ZgxqGEMA0RdCRPZ_-iXfM,42.4225429,-6.9411891,/productores/galicia/ourense/adega-roandi-o-barco.webp,pendiente,no comprobado
quinta-da-peza-a-rua,Adega Quinta da Peza,A Rúa,Bodega,"Godello, mencía, vinos Valdeorras","Camino de las Cuevas 2, 32350 A Rúa, Ourense",Adega de A Rúa dedicada a vinos de Valdeorras con producción local de godello y mencía.,Consultar web o venta directa,+34988311537,,http://www.quintadapeza.es/,,,https://www.google.com/maps/search/?api=1&query=Adega%20Quinta%20da%20Peza%2C%20Camino%20de%20las%20Cuevas%202%2C%2032350%20A%20R%C3%BAa%2C%20Ourense&query_place_id=ChIJwex9gg5_MA0Rbpw5GR2Do-Q,42.4004636,-7.118278,/productores/galicia/ourense/quinta-da-peza-a-rua.webp,pendiente,no comprobado
rafael-palacios-a-rua,Rafael Palacios,A Rúa,Bodega,Godello de parcela,"Avenida de Somoza 22, 32357 A Rúa, Ourense",Bodega de Valdeorras centrada en godello de viñedos singulares y elaboraciones de alta expresión mineral.,Consultar web o venta directa,+34988310162,,http://www.rafaelpalacios.com/,,https://www.instagram.com/rafaelpalacios_viticultor/,https://www.google.com/maps/search/?api=1&query=Rafael%20Palacios%2C%20Avenida%20de%20Somoza%2022%2C%2032357%20A%20R%C3%BAa%2C%20Ourense&query_place_id=ChIJkUv6cKeAMA0R_xqYHHImBQs,42.3973871,-7.0921039,/productores/galicia/ourense/rafael-palacios-a-rua.webp,pendiente,no comprobado
vina-somoza-a-rua,Bodega Viña Somoza,A Rúa,Bodega,"Godello, mencía, brancellao","Rúa Fondareas, 32357 A Rúa, Ourense","Bodega de A Rúa con vinos de Valdeorras elaborados a partir de godello, mencía y variedades autóctonas recuperadas.",Consultar web o venta directa,+34677590048,,https://vinosomoza.com/,,https://www.instagram.com/bodegasomoza/,https://www.google.com/maps/search/?api=1&query=Bodega%20Vi%C3%B1a%20Somoza%2C%20R%C3%BAa%20Fondareas%2C%2032357%20A%20R%C3%BAa%2C%20Ourense&query_place_id=ChIJa_X_dKt_MA0RziNOGdjqFz8,42.3975546,-7.0943285,/productores/galicia/ourense/vina-somoza-a-rua.webp,pendiente,no comprobado
adega-joaquin-rebolledo-a-rua,Adega Joaquín Rebolledo,A Rúa,Bodega,"Godello, mencía, Valdeorras","Rúa San Roque 11, 32350 A Rúa, Ourense",Adega familiar de Valdeorras con vinos de godello y mencía elaborados en A Rúa.,Consultar web o venta directa,+34988372307,,https://joaquinrebolledo.com/main-home/,,,https://www.google.com/maps/search/?api=1&query=Adega%20Joaqu%C3%ADn%20Rebolledo%2C%20R%C3%BAa%20San%20Roque%2011%2C%2032350%20A%20R%C3%BAa%2C%20Ourense&query_place_id=ChIJRzLutx1-MA0RpboB3FL1HCM,42.3966222,-7.095964,/productores/galicia/ourense/adega-joaquin-rebolledo-a-rua.webp,pendiente,no comprobado
bodega-cooperativa-jesus-nazareno-o-barco,Bodega Cooperativa Jesús Nazareno,O Barco de Valdeorras,Bodega,"Godello, mencía, vinos Valdeorras","Avenida Florencio Delgado Gurriarán 62, 32300 O Barco de Valdeorras, Ourense",Cooperativa vitivinícola de O Barco que comercializa vinos de Valdeorras bajo marcas propias.,Consultar web o tienda,+34988320262,,http://www.vinosbarco.com/,,https://www.instagram.com/vinos.barco/,https://www.google.com/maps/search/?api=1&query=Bodega%20Cooperativa%20Jes%C3%BAs%20Nazareno%2C%20Avenida%20Florencio%20Delgado%20Gurriar%C3%A1n%2062%2C%2032300%20O%20Barco%20de%20Valdeorras%2C%20Ourense&query_place_id=ChIJGYjgpYiDMA0RskkzypDD-9o,42.4114972,-6.9709619,/productores/galicia/ourense/bodega-cooperativa-jesus-nazareno-o-barco.webp,pendiente,no comprobado
gargalo-verin,Gargalo,Verín,Bodega,"Godello, mencía, vinos Monterrei","Rúa do Castelo 59, 32619 Verín, Ourense","Bodega de Monterrei situada junto al castillo, con vinos elaborados en la comarca de Verín.",Consultar web o venta directa,+34988590203,,http://gargalo.es/,,https://www.instagram.com/bodegasgargalo/,https://www.google.com/maps/search/?api=1&query=Gargalo%2C%20R%C3%BAa%20do%20Castelo%2059%2C%2032619%20Ver%C3%ADn%2C%20Ourense&query_place_id=ChIJ13R3rt_BOg0RXLaPcyuGpiE,41.9480679,-7.4567136,/productores/galicia/ourense/gargalo-verin.webp,pendiente,no comprobado
bodegas-ladairo-oimbra,Bodegas Ladairo,Oímbra,Bodega,"Godello, mencía, treixadura","Rúa Ladairo 42, 32613 O Rosal, Oímbra, Ourense",Bodega de la DO Monterrei con viñedos en Oímbra y elaboración de blancos y tintos gallegos.,Consultar web o venta directa,+34988422757,,https://bodegasladairo.com/,,https://www.instagram.com/bodegasladairo/,https://www.google.com/maps/search/?api=1&query=Bodegas%20Ladairo%2C%20R%C3%BAa%20Ladairo%2042%2C%2032613%20O%20Rosal%2C%20O%C3%ADmbra%2C%20Ourense&query_place_id=ChIJuwNC6TvCOg0RXD8Rqj0xPPs,41.9051273,-7.4561687,/productores/galicia/ourense/bodegas-ladairo-oimbra.webp,pendiente,no comprobado
crego-e-monaguillo-monterrei,Crego e Monaguillo,Monterrei,Bodega,"Godello, mencía, vinos Monterrei","A Salgueira s/n, 32618 Monterrei, Ourense",Bodega de Monterrei con vinos blancos y tintos de variedades gallegas y viñedos de la comarca.,Consultar web o visitas,+34988418164,,http://www.cregoemonaguillo.com/,,https://www.instagram.com/crego_e_monaguillo/,https://www.google.com/maps/search/?api=1&query=Crego%20e%20Monaguillo%2C%20A%20Salgueira%20s%2Fn%2C%2032618%20Monterrei%2C%20Ourense&query_place_id=ChIJTYQSmsrGOg0RYO7_0_frR_M,41.9308818,-7.526448,/productores/galicia/ourense/crego-e-monaguillo-monterrei.webp,pendiente,no comprobado
pazo-das-tapias-monterrei,Adega Pazo das Tapias,Monterrei,Bodega,"Godello, mencía, vinos Monterrei","Lugar Pazos 197, 32618 Monterrei, Ourense","Bodega del grupo Pazo do Mar situada en Monterrei, dedicada a vinos de la denominación ourensana.",Consultar web o venta directa,+34988261256,info@pazodomar.com,http://www.pazodomar.com/,,https://www.instagram.com/pazodomar/,https://www.google.com/maps/search/?api=1&query=Adega%20Pazo%20das%20Tapias%2C%20Lugar%20Pazos%20197%2C%2032618%20Monterrei%2C%20Ourense&query_place_id=ChIJObG-bK7BOg0RXUeA2cFVycs,41.9480619,-7.4721579,/productores/galicia/ourense/pazo-das-tapias-monterrei.webp,pendiente,no comprobado
fragas-do-lecer-villaza,Fragas do Lecer / Bodega Boo Rivero,Monterrei,Bodega,"Vinos Monterrei, godello, mencía","Calle Touza 22, 32618 Vilaza, Monterrei, Ourense","Pequeña bodega de Vilaza inscrita en Monterrei, con elaboración local de vinos de cosechero.",Consultar venta directa,+34988425950,,,,,https://www.google.com/maps/search/?api=1&query=Fragas%20do%20Lecer%20%2F%20Bodega%20Boo%20Rivero%2C%20Calle%20Touza%2022%2C%2032618%20Vilaza%2C%20Monterrei%2C%20Ourense&query_place_id=ChIJ77xO93LBOg0RiSXQO6eDFVA,41.9328183,-7.4832469,/productores/galicia/ourense/fragas-do-lecer-villaza.webp,pendiente,no comprobado
via-arxentea-villaza,Vía Arxéntea,Monterrei,Bodega,"Godello, mencía, vinos Monterrei","Rúa Albarellos 61, 32618 Vilaza, Monterrei, Ourense",Bodega de Vilaza con vinos de Monterrei y producción de pequeña escala ligada al valle de Verín.,Consultar web o venta directa,+34687409618,,http://viaarxentea.com/,,,https://www.google.com/maps/search/?api=1&query=V%C3%ADa%20Arx%C3%A9ntea%2C%20R%C3%BAa%20Albarellos%2061%2C%2032618%20Vilaza%2C%20Monterrei%2C%20Ourense&query_place_id=ChIJB-L4ThzBOg0RLeT7ImuPPr0,41.9358808,-7.4888139,/productores/galicia/ourense/via-arxentea-villaza.webp,pendiente,no comprobado
pazos-del-rey-monterrei,Pazos del Rey,Monterrei,Bodega,"Godello, mencía, vinos Monterrei","Estrada de Vilaza 33, 32618 Monterrei, Ourense",Bodega de Monterrei que elabora vinos blancos y tintos de la comarca de Verín.,Consultar web o venta directa,+34988425959,,https://www.pazosdelrey.com/,,,https://www.google.com/maps/search/?api=1&query=Pazos%20del%20Rey%2C%20Estrada%20de%20Vilaza%2033%2C%2032618%20Monterrei%2C%20Ourense&query_place_id=ChIJUU_HXFbBOg0RgEz45ny5kQM,41.9416354,-7.4905351,/productores/galicia/ourense/pazos-del-rey-monterrei.webp,pendiente,no comprobado
ponte-da-boga-castro-caldelas,Adegas Ponte da Boga,Castro Caldelas,Bodega,"Mencía, godello, vinos Ribeira Sacra","O Couto, 32764 Castro Caldelas, Ourense",Bodega histórica de Ribeira Sacra ourensana con viñedos en ladera y elaboración de variedades autóctonas.,Consultar web o visitas,+34988203306,,http://www.pontedaboga.es/,,https://www.instagram.com/pontedaboga/,https://www.google.com/maps/search/?api=1&query=Adegas%20Ponte%20da%20Boga%2C%20O%20Couto%2C%2032764%20Castro%20Caldelas%2C%20Ourense&query_place_id=ChIJ6QguCdUOMA0R6rh9TOz29NU,42.3865417,-7.4358227,/productores/galicia/ourense/ponte-da-boga-castro-caldelas.webp,pendiente,no comprobado
adega-vella-a-teixeira,Adega Vella,A Teixeira,Bodega,"Mencía, godello, vinos Ribeira Sacra","Eirexa 14, 32765 A Abeleda, A Teixeira, Ourense",Adega de A Abeleda dedicada a vinos de Ribeira Sacra con viñedos en el cañón del Sil.,Consultar web o venta directa,+34657808984,,https://www.adegavella.es/,,,https://www.google.com/maps/search/?api=1&query=Adega%20Vella%2C%20Eirexa%2014%2C%2032765%20A%20Abeleda%2C%20A%20Teixeira%2C%20Ourense&query_place_id=ChIJzdmb_KwMMA0RvGisXIkUDS0,42.3952534,-7.4399412,/productores/galicia/ourense/adega-vella-a-teixeira.webp,pendiente,no comprobado
ronsel-do-sil-parada-de-sil,Ronsel do Sil,Parada de Sil,Bodega,"Mencía, godello, vinos Ribeira Sacra","A Barxa, Sacardebois s/n, 32747 Parada de Sil, Ourense",Bodega de Parada de Sil con viñedos en terrazas y producción de Ribeira Sacra ourensana.,Consultar web o visitas,+34685877740,,http://www.ronseldosil.com/,,,https://www.google.com/maps/search/?api=1&query=Ronsel%20do%20Sil%2C%20A%20Barxa%2C%20Sacardebois%20s%2Fn%2C%2032747%20Parada%20de%20Sil%2C%20Ourense&query_place_id=ChIJh_E_swAMMA0RakaCLh4snzI,42.3837808,-7.5193106,/productores/galicia/ourense/ronsel-do-sil-parada-de-sil.webp,pendiente,no comprobado
queixos-o-rexo-allariz,Queixos O Rexo,Allariz,Lácteos y quesos,"Queso de oveja latxa, queso artesano","Ecoespazo O Rexo, 32667 Requeixo de Valverde, Allariz, Ourense",Quesería de la Reserva de la Biosfera de Allariz que elabora queso artesano con leche cruda de oveja latxa.,Consultar visitas y tienda,+34988441175,,https://orexo.gal/,https://www.facebook.com/ecoespazo-o-rexo,https://www.instagram.com/o.rexo/,https://www.google.com/maps/search/?api=1&query=Queixos%20O%20Rexo%2C%20Ecoespazo%20O%20Rexo%2C%2032667%20Requeixo%20de%20Valverde%2C%20Allariz%2C%20Ourense&query_place_id=ChIJjTKQhF6tOg0RwcYVYUCpCSs,42.1973124,-7.7599611,/productores/galicia/ourense/queixos-o-rexo-allariz.webp,verificado,no comprobado
lacteos-da-limia-xinzo-de-limia,Quesería Lácteos da Limia,Xinzo de Limia,Lácteos y quesos,Quesos gallegos y queso fresco,"Barrio Parque Empresarial 21, 32636 Xinzo de Limia, Ourense",Quesería de Xinzo de Limia que elabora quesos con leche gallega y formatos de inspiración local e internacional.,Consultar web o venta directa,+34659004887,,https://lacteosdalimia.com/,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20L%C3%A1cteos%20da%20Limia%2C%20Barrio%20Parque%20Empresarial%2021%2C%2032636%20Xinzo%20de%20Limia%2C%20Ourense&query_place_id=ChIJf9lzcI6zOg0RGAk9BCo7LjQ,42.0792073,-7.7201423,/productores/galicia/ourense/lacteos-da-limia-xinzo-de-limia.webp,pendiente,no comprobado
lacteos-loureiro-ourense,Cooperativa Loureiro,Ourense,Lácteos y quesos,"Leche pasteurizada, yogur, kéfir, queso fresco","Rúa Irixo 3, 32004 Ourense","Cooperativa láctea ourensana que transforma leche en yogur, kéfir, requesón y queso fresco bajo la marca Loureiro.",Consultar web o venta directa,+34988287449,,http://cooperativaloureiro.es/,,https://www.instagram.com/lacteosloureiro/,https://www.google.com/maps/search/?api=1&query=Cooperativa%20Loureiro%2C%20R%C3%BAa%20Irixo%203%2C%2032004%20Ourense&query_place_id=ChIJ47dEwcD-Lw0Rgkivi7E43nI,42.4915252,-8.089076,/productores/galicia/ourense/lacteos-loureiro-ourense.webp,pendiente,no comprobado
queixos-angel-ourense,Queixos Ángel,Ourense,Lácteos y quesos,"Queso Ángel, queso de tetilla, quesos gallegos","Praza de Abastos 1, 32003 Ourense",Quesería artesana ourensana con puesto en la plaza de abastos y elaboración de queso propio de leche de vaca.,Lun-Sáb 08:00-14:00,+34988220385,hola@queixosangel.es,https://www.queixosangel.es/,,https://www.instagram.com/queixosangel/,https://www.google.com/maps/search/?api=1&query=Queixos%20%C3%81ngel%2C%20Praza%20de%20Abastos%201%2C%2032003%20Ourense&query_place_id=ChIJqWBn8GP_Lw0RcOriepmhXPM,42.3357934,-7.8665023,/productores/galicia/ourense/queixos-angel-ourense.webp,pendiente,no comprobado
touza-vella-queixeria-castro-caldelas,Touza Vella Queixería,Castro Caldelas,Lácteos y quesos,"Queso de oveja, queso curado artesano","OU-536 km 44,300, 32769 Castro Caldelas, Ourense",Quesería artesana ourensana reconocida por quesos de oveja de leche cruda y maduraciones cuidadas.,Consultar visitas y venta directa,+34628474264,,https://touzavella.com/,,https://www.instagram.com/touza_vella_queixeria/,https://www.google.com/maps/search/?api=1&query=Touza%20Vella%20Queixer%C3%ADa%2C%20OU-536%20km%2044%2C300%2C%2032769%20Castro%20Caldelas%2C%20Ourense&query_place_id=ChIJG4rUmSsLMA0RQRHdB28q7vg,42.3529759,-7.4415383,/productores/galicia/ourense/touza-vella-queixeria-castro-caldelas.webp,pendiente,no comprobado
queixeria-riola-allariz,Queixería Riola,Allariz,Lácteos y quesos,"Queso de cabra, quesos madurados en cava","Rúa Alexandre Bóveda 4, bajo, 32660 Allariz, Ourense",Quesería artesanal urbana en Allariz que elabora quesos naturales de cabra a partir de leche de su propia ganadería.,Consultar tienda,+34621196423,info@queixeriariola.com,https://queixeriariola.com,,https://www.instagram.com/queixeria_riola/,https://www.google.com/maps/search/?api=1&query=Queixer%C3%ADa+Riola+Allariz,42.1895,-7.8006,/productores/galicia/ourense/queixeria-riola-allariz.webp,verificado,no comprobado
quesos-feijoo-celanova,Quesos Feijóo,Celanova,Lácteos y quesos,"Queso Trisquel, queso Tetilla, requeixo","Lugar O Tellado 2, Acebedo del Río, 32815 Celanova, Ourense","Quesería familiar de Celanova fundada en 1949, elaboradores tradicionales de queso de tetilla, requeixo y quesos semicurados.",Consultar tienda,+34629836427,,https://quesosfeijoo.com,,https://www.instagram.com/quesosfeijoo/,https://www.google.com/maps/search/?api=1&query=Quesos+Feij%C3%B3o%2C+Lugar+O+Tellado%2C+2%2C+32815+Celanova%2C+Ourense,42.1522896,-8.0177792,/productores/galicia/ourense/quesos-feijoo-celanova.webp,verificado,no comprobado
queseria-cumbres-de-trevinca-a-veiga,Quesería Artesanal Cumbres de Trevinca,A Veiga,Lácteos y quesos,"Queso de vaca curado, quesos de montaña","Castromao 7, 32360 A Veiga, Ourense","Quesería artesanal de montaña en Castromao que elabora de forma tradicional quesos de vaca al natural, al pimentón, con finas hierbas y en aceite de oliva.",Lun-Vie 09:30-14:00 y 17:00-20:00; Sáb 10:00-14:00,+34610277833,,,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa+Artesanal+Cumbres+de+Trevinca%2C+Castromao%2C+7%2C+32360+A+Veiga%2C+Ourense,42.23688,-7.05711,/productores/galicia/ourense/queseria-cumbres-de-trevinca-a-veiga.webp,verificado,no comprobado
queixos-monte-ceo-nogueira-de-ramuin,Queixos Monte Ceo,Nogueira de Ramuín,Lácteos y quesos,"Queso de cabra ecológico, leche ecológica de cabra","Santo Estevo de Ribas de Sil s/n, 32162 Nogueira de Ramuín, Ourense","Única explotación de leche de cabra ecológica de Galicia, dedicada a la elaboración artesana de quesos de cabra ecológicos en el corazón de la Ribeira Sacra.",Consultar tienda,+34665633312,,https://monteceo.com,,,https://www.google.com/maps/search/?api=1&query=Queixos+Monte+Ceo%2C+Santo+Estevo+de+Ribas+de+Sil+s%2Fn%2C+32162+Nogueira+de+Ramu%C3%ADn%2C+Ourense,42.417197,-7.685761,/productores/galicia/ourense/queixos-monte-ceo-nogueira-de-ramuin.webp,verificado,no comprobado
raina-celta-o-irixo,Raíña Celta,O Irixo,Miel,"Miel artesanal de castaño, brezo y flores","Camiño de Arriba, Lugar Dadín, 32536 O Irixo, Ourense",Proyecto apícola de alta montaña ourensana que produce miel artesanal en el entorno rural de O Irixo.,Consultar web o tienda online,+34600281220,,https://mielrainacelta.gal/,,https://www.instagram.com/mielrainacelta/,https://www.google.com/maps/search/?api=1&query=Ra%C3%AD%C3%B1a%20Celta%2C%20Cami%C3%B1o%20de%20Arriba%2C%20Lugar%20Dad%C3%ADn%2C%2032536%20O%20Irixo%2C%20Ourense&query_place_id=ChIJuQlp_pXrLw0Ri-jaAeyqCW4,42.5014753,-8.1151715,/productores/galicia/ourense/raina-celta-o-irixo.webp,pendiente,no comprobado
mel-do-caminero-a-merca,Mel do Caminero,A Merca,Miel,"Miel multifloral, experiencias apícolas","Carretera de Celanova 19, 32830 A Merca, Ourense",Productor de miel de A Merca con elaboración tradicional y actividades de apicultura en entorno natural.,Consultar web o WhatsApp,+34678613929,,http://www.meldocaminero.com/,,https://www.instagram.com/meldocaminero/,https://www.google.com/maps/search/?api=1&query=Mel%20do%20Caminero%2C%20Carretera%20de%20Celanova%2019%2C%2032830%20A%20Merca%2C%20Ourense&query_place_id=ChIJi_5rjadXJQ0RA6OMUgJFyHo,42.22129,-7.907247,/productores/galicia/ourense/mel-do-caminero-a-merca.webp,pendiente,no comprobado
mel-aialma-laza,Mel Aialma,Laza,Miel,"Miel de montaña, miel de castaño, polen","32620 Souteliño, Laza, Ourense",Proyecto apícola familiar de Souteliño dedicado a miel de montaña y polen con manejo respetuoso de las abejas.,Consultar web o tienda online,+34686278489,,http://www.aialma.gal/,,https://www.instagram.com/mel.aialma/,https://www.google.com/maps/search/?api=1&query=Mel%20Aialma%2C%2032620%20Souteli%C3%B1o%2C%20Laza%2C%20Ourense&query_place_id=ChIJm_MBAwS_Og0RtfDTPgx8GNw,42.0522295,-7.4770004,/productores/galicia/ourense/mel-aialma-laza.webp,pendiente,no comprobado
polemel-rairiz-de-veiga,Polemel,Rairiz de Veiga,Miel,"Miel cruda ecológica, polen ecológico","Ordes 8, Estrada OU-1114 km 7, 32654 Rairiz de Veiga, Ourense",Productor ecológico de miel cruda y polen en el Área de la Biosfera de Allariz.,Consultar web o tienda online,+34618284446,info@polemel.es,http://www.polemel.es/,,https://www.instagram.com/polemelbio/,https://www.google.com/maps/search/?api=1&query=Polemel%2C%20Ordes%208%2C%20Estrada%20OU-1114%20km%207%2C%2032654%20Rairiz%20de%20Veiga%2C%20Ourense&query_place_id=ChIJAY_5phNMJQ0R2f1EtisZlOw,42.0595582,-7.853455,/productores/galicia/ourense/polemel-rairiz-de-veiga.webp,pendiente,no comprobado
