slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales
aceite-periana-periana,Aceite Periana,Periana,Aceite,"Aceite de oliva virgen extra, AOVE, olivar malagueño","C. Carrascal, 5, 29710 Periana, Málaga","S.C.A. Olivarera y Frutera San Isidro de Periana, formada en 1982, produce y envasa AOVE verdial, hojiblanco, picual y ecológico.",Consultar web o venta directa,+34952536020,info@aceiteperiana.es,https://www.aceiteperiana.com/,https://www.facebook.com/aceiteverdialperiana,https://www.instagram.com/aceiteverdialperiana/,https://www.google.com/maps/search/?api=1&query=Aceite%20Periana%2C%20C.%20Carrascal%2C%205%2C%2029710%20Periana%2C%20M%C3%A1laga&query_place_id=ChIJGylg0gFpcg0RcyjiDM7tn68,36.9267106,-4.1913557,/productores/es/andalucia/malaga/aceite-periana-periana.webp,verificado,sí,ecommerce,
aceites-cortijo-el-solano-antequera,Aceites Cortijo El Solano,Antequera,Aceite,"Aceite de oliva virgen extra, AOVE, olivar malagueño","Cortijo El Solano, s/n, 29540 Bobadilla Estación, Antequera, Málaga","Proyecto familiar de Bobadilla Estación, en Antequera, que cultiva olivos centenarios y produce AOVE monovarietal hojiblanca y koroneiki.",Consultar web o venta directa,+34952720005,cortijosolano@gmail.com,https://cortijoelsolano.com/,https://www.facebook.com/cortijoelsolano/,https://www.instagram.com/aceitecortijoelsolano/,https://www.google.com/maps/search/?api=1&query=Aceites%20Cortijo%20El%20Solano%2C%20Cortijo%20El%20Solano%2C%2029540%20Antequera%2C%20M%C3%A1laga&query_place_id=ChIJAQAAcKqicg0RVBmD1vcwTO4,37.0452711,-4.731214899999999,/productores/es/andalucia/malaga/aceites-cortijo-el-solano-antequera.webp,verificado,sí,email,
aceites-de-ardales-ardales,Aceites de Ardales,Ardales,Aceite,"Aceite de oliva virgen extra, AOVE, olivar malagueño","Paraje Llanos de Belén, parcela 46, 29550 Ardales, Málaga","Almazara familiar de Ardales que controla el cultivo, la recolección y la molturación de su AOVE hojiblanco bajo la marca Bravoliva.",Consultar web o venta directa,+34952458279,bravoliva@aceitesdeardales.com,https://aceitesdeardales.com/es/,,,https://www.google.com/maps/search/?api=1&query=Aceites%20de%20Ardales%2C%20Poligono%20industrial%2C%2029550%20Ardales%2C%20M%C3%A1laga&query_place_id=ChIJycsDmfC4cg0RXtqUWc35WLA,36.8876108,-4.8455343,/productores/es/andalucia/malaga/aceites-de-ardales-ardales.webp,verificado,sí,ecommerce,
aceites-gil-luna-y-pasos-largos-el-burgo,Aceites Gil Luna,El Burgo,Aceite,"Aceite de oliva virgen extra, AOVE, olivar malagueño","C. Del Río, 6, 29420 El Burgo, Málaga","Almazara familiar de El Burgo con olivar propio que elabora AOVE convencional y ecológico de primera extracción en frío, incluida la marca Pasos Largos.",Consultar web o venta directa,+34952160179,administracion@aceitesgil-luna.com,https://aceitesgil-luna.com/,https://www.facebook.com/Aceites-Gil-Luna-291033870916893/,,https://www.google.com/maps/search/?api=1&query=Aceites%20Gil%20Luna%20y%20Pasos%20Largos%2C%20C.%20Del%20R%C3%ADo%2C%206%2C%2029420%20El%20Burgo%2C%20M%C3%A1laga&query_place_id=ChIJ9RE_WxbJcg0RxkQre4v5PpQ,36.7895609,-4.9486314,/productores/es/andalucia/malaga/aceites-gil-luna-y-pasos-largos-el-burgo.webp,verificado,sí,ecommerce,
aceites-molisur-alhaurin-el-grande,Aceites Molisur,Alhaurín el Grande,Aceite,"Aceite de oliva virgen extra, AOVE, olivar malagueño","Carretera Coín, Churriana, A-404, km5, 29120 Alhaurín el Grande, Málaga","Almazara familiar de Alhaurín el Grande que moltura, envasa y vende AOVE del Valle del Guadalhorce y mantiene actividad de oleoturismo.",Consultar web o venta directa,+34952594939,info@aceitesmolisur.com,https://aceitesmolisur.es/,https://www.facebook.com/aceitesmolisur/,https://www.instagram.com/aceitesmolisur/,https://www.google.com/maps/search/?api=1&query=Aceites%20Molisur%2C%20Carretera%20Co%C3%ADn%2C%20Churriana%2C%20A-404%2C%20km5%2C%2029120%20Alhaur%C3%ADn%20el%20Grande%2C%20M%C3%A1laga&query_place_id=ChIJt0bC0Krncg0RLHWMr-Dn7RM,36.6542892,-4.6916384,/productores/es/andalucia/malaga/aceites-molisur-alhaurin-el-grande.webp,verificado,sí,ecommerce,
aceites-monttosa-velez-malaga,Aceites Monttosa,Vélez-Málaga,Aceite,"Aceite de oliva virgen extra, AOVE, olivar malagueño","Diseminado Almayate Alto, 483, 29749 Cajiz, Málaga","Molino familiar de Cajiz, en Vélez-Málaga, que produce AOVE verdial y hojiblanco de la Axarquía y realiza sus propias moliendas.",Consultar web o venta directa,+34952514611,info@aceitesmonttosa.com,https://aceitesmonttosa.com/,https://www.facebook.com/aceites.montosa/,https://www.instagram.com/aove_monttosa/,https://www.google.com/maps/search/?api=1&query=Aceites%20Monttosa%2C%20Diseminado%20Almayate%20Alto%2C%20483%2C%2029749%20Cajiz%2C%20M%C3%A1laga&query_place_id=ChIJ27KNQsJFcg0RfTO4PB-hP6g,36.732507,-4.164952599999999,/productores/es/andalucia/malaga/aceites-monttosa-velez-malaga.webp,verificado,sí,ecommerce,
aceites-sierra-de-yeguas-sierra-de-yeguas,Aceites Sierra de Yeguas,Sierra de Yeguas,Aceite,"Aceite de oliva virgen extra, AOVE, olivar malagueño","Carretera la Roda Andalucía, 3, 29328 Sierra de Yeguas, Málaga","Cooperativa creada en 2000 y formada por más de 200 socios de Sierra de Yeguas, con almazara propia y extracción en frío de AOVE hojiblanca y arbequina, convencional y ecológico.",,+34952111090,info@aceitesierrayeguas.es,https://www.aceitesierrayeguas.com/,,https://www.instagram.com/aceitessierradeyeguas/,https://www.google.com/maps/search/?api=1&query=Aceites%20Sierra%20de%20Yeguas%2C%20Carretera%20la%20Roda%20Andaluc%C3%ADa%2C%203%2C%2029328%20Sierra%20de%20Yeguas%2C%20M%C3%A1laga&query_place_id=ChIJ2W42156ncg0RTc8ETeiH9h8,37.14572649999999,-4.8586906,/productores/es/andalucia/malaga/aceites-sierra-de-yeguas-sierra-de-yeguas.webp,verificado,no,,
aceites-tapia-villanueva-de-tapia,Aceites Tapia,Villanueva de Tapia,Aceite,"Aceite de oliva virgen extra, AOVE, olivar malagueño","CTRA Comarcal A-333, Km 59, 29315 Villanueva de Tapia, Málaga",Empresa familiar de Villanueva de Tapia que cultiva olivar y produce AOVE de cosecha temprana bajo las marcas Delirium y Verde Oleum.,Consultar web o venta directa,+34683613331,info@aceitestapia.com,https://www.aceitestapia.com/,,https://www.instagram.com/aceitestapia/,https://www.google.com/maps/search/?api=1&query=Aceites%20Tapia%2C%20CTRA%20Comarcal%20A-333%2C%20Km%2059%2C%2029315%20Villanueva%20de%20Tapia%2C%20M%C3%A1laga&query_place_id=ChIJQQgo8iJ_cg0RTv4uOXQ4b6s,37.1874724,-4.339582099999999,/productores/es/andalucia/malaga/aceites-tapia-villanueva-de-tapia.webp,verificado,sí,ecommerce,
aceitunas-castillo-malaga,Aceitunas Castillo,Málaga,Conservas,"Aceitunas aloreñas, aceitunas aliñadas, encurtidos, variantes","Calle Rafaela, 6, Distrito Centro, 29009 Málaga","Empresa familiar malagueña que produce y distribuye aceitunas y encurtidos desde 1957, con especialidad en aloreñas aliñadas artesanalmente y formatos para hogares y hostelería.",Lunes a viernes 09:00-14:00 y 16:00-19:00,+34952275160,pedidos@aceitunascastillo.es,https://www.aceitunascastillo.es/,https://www.facebook.com/aceitunas.castillo,,https://www.google.com/maps/search/?api=1&query=Aceitunas%20Castillo%2C%20Calle%20Rafaela%2C%206%2C%2029009%20M%C3%A1laga&query_place_id=ChIJDcrrNKL3cg0Rkt1Rr6RKZOk,36.7238678,-4.4326189,/productores/es/andalucia/malaga/aceitunas-castillo-malaga.webp,verificado,sí,ecommerce,
aceitunas-chicon-lebron-antequera,Aceitunas Chicón Lebrón,Antequera,Conservas,"Aceitunas enteras, aliñadas, rellenas y encurtidos","Camino de Servicio A-92, junto al Colegio Salesiano, 29200 Antequera, Málaga","Empresa familiar que fabrica, aliña, envasa y distribuye aceitunas y encurtidos desde su planta de Antequera, especializada en formatos para hostelería y distribución.",L-V 07:00-15:00,+34952704056,comercial@aceitunaschiconlebron.com,https://aceitunaschiconlebron.com/,https://www.facebook.com/aceitunasantequera/,,https://www.google.com/maps/search/?api=1&query=Aceitunas%20Chic%C3%B3n%20Lebr%C3%B3n%2C%20A-92%2C%20s%2Fn%2C%2029200%20Antequera%2C%20M%C3%A1laga&query_place_id=ChIJu1QlNhGFcg0RtmJllrKDdcg,37.0672746,-4.5361277,/productores/es/andalucia/malaga/aceitunas-chicon-lebron-antequera.webp,verificado,sí,telefono,
aceitunas-chicon-slu-antequera,Aceitunas Chicón S.L.,Antequera,Conservas,Aceitunas de mesa y encurtidos,"C. Merecillas, 33, 29200 Antequera, Málaga",Empresa familiar independiente dedicada desde hace más de cuarenta años a elaborar y envasar aceitunas de mesa y encurtidos en Antequera.,Consultar por teléfono o correo,+34952841594,marisol@aceitunaschicon.es,https://aceitunaschicon.es/,https://www.facebook.com/aceitunasChicon,https://www.instagram.com/aceitunaschicon/,https://www.google.com/maps/search/?api=1&query=Aceitunas%20Chic%C3%B3n%20SLU%2C%20C.%20Merecillas%2C%2033%2C%2029200%20Antequera%2C%20M%C3%A1laga&query_place_id=ChIJn1hCFB6Qcg0R55q547CT4mU,37.0211804,-4.5635205,,verificado,no,,
aceitunas-el-alamillo-alhaurin-el-grande,Aceitunas El Alamillo,Alhaurín el Grande,Conservas,"Aceituna aloreña ecológica, manzanilla, chupadedos y mojo picón","C. Río Grande, 9, 29120 Alhaurín el Grande, Málaga","Empresa familiar que cultiva aceitunas propias y completa el proceso en su industria artesana, con variedades partidas y aliñadas de producción ecológica.",Consultar por teléfono o correo,+34649574529,info@aceitunasalamillo.com,https://aceitunasalamillo.es/,https://www.facebook.com/aceitunaselalamillo,https://www.instagram.com/aceitunaselalamillo/,https://www.google.com/maps/search/?api=1&query=Aceitunas%20El%20Alamillo%2C%20C.%20R%C3%ADo%20Grande%2C%209%2C%2029120%20Alhaur%C3%ADn%20el%20Grande%2C%20M%C3%A1laga&query_place_id=ChIJOTHNcQ7ncg0R8_npmbSEEMU,36.6599537,-4.6939136,/productores/es/andalucia/malaga/aceitunas-el-alamillo-alhaurin-el-grande.webp,verificado,no,,
aceitunas-fernandez-ronda,Aceitunas Fernández,Ronda,Conservas,"Aceitunas aliñadas, aceitunas de mesa, encurtidos","Calle Guadalhorce, 4, Polígono Industrial El Fuerte, 29400 Ronda, Málaga",Sociedad cooperativa de Ronda dedicada a la elaboración de aceitunas de mesa y otros productos alimenticios desde sus instalaciones del polígono El Fuerte.,Consultar por teléfono o correo,+34952871467,aceitunasfernandezsca@hotmail.com,,https://www.facebook.com/Aceitunas-Fern%C3%A1ndez-SCA-798610270166525/,,https://www.google.com/maps/search/?api=1&query=Aceitunas%20Fern%C3%A1ndez%2C%20Calle%20Guadalhorce%2C%204%2C%2029400%20Ronda%2C%20M%C3%A1laga&query_place_id=ChIJ3287q04xDQ0RSxBNLOZyc70,36.7508186,-5.1589542,,parcial,no comprobado,,
aceitunas-lima-alozaina,Aceitunas Lima,Alozaina,Conservas,"Aceitunas aloreñas y hojiblancas aliñadas, encurtidos y aceite local","C. Talleres, 13, 29567 Alozaina, Málaga","Empresa familiar que controla en Alozaina la recolección, elaboración artesanal y venta de aceitunas aloreñas y hojiblancas conservadas en agua y sal y aliñadas con recetas tradicionales.",L-V 08:00-17:00,+34952480498,aceitunashermanoslima@gmail.com,,,https://www.instagram.com/aceitunaslima/,https://www.google.com/maps/search/?api=1&query=Aceitunas%20Lima%2C%20C.%20Talleres%2C%2013%2C%20BAJO%2C%2029567%20Alozaina%2C%20M%C3%A1laga&query_place_id=ChIJPTYB-anFcg0Ron-ESSGTfj4,36.7266047,-4.8569679,,verificado,no comprobado,,
aceitunas-lucena-coin,Aceitunas Lucena,Coín,Conservas,"Aceituna Aloreña de Málaga, aceitunas aliñadas, encurtidos","Carretera Coín-Alhaurín, km 4, 29100 Coín, Málaga","Empresa familiar de José Luis Lucena que desde 2016 produce, aliña, envasa y vende aceituna Aloreña de Málaga y encurtidos en Coín.",Consultar disponibilidad por teléfono o correo,+34630033633,jlucenamacias@hotmail.com,https://aceitunaslucenacoin.es/,,,https://www.google.com/maps/search/?api=1&query=Aceitunas%20Lucena%2C%20Carretera%20Co%C3%ADn-Alhaur%C3%ADn%2C%20km%204%2C%2029100%20Co%C3%ADn%2C%20M%C3%A1laga&query_place_id=ChIJcfP8alTdcg0RaophGjWOOJ0,36.6595311,-4.7280497,/productores/es/andalucia/malaga/aceitunas-lucena-coin.webp,verificado,no,,
aceitunas-y-encurtidos-bravo-alhaurin-el-grande,Aceitunas y Encurtidos Bravo,Alhaurín el Grande,Conservas,"Aceituna Aloreña de Málaga D.O.P., aceitunas aliñadas y encurtidos","Ctra. de Cártama, km 8, 29120 Alhaurín el Grande, Málaga","Empresa familiar fundada en 1976 y especializada en producir, aderezar y envasar aceitunas de mesa y encurtidos, incluida la Aloreña de Málaga D.O.P.",L-V 08:00-19:00; S 08:00-14:00,+34952490735,info@aceitunasbravo.com,https://www.aceitunasbravo.com/,https://www.facebook.com/aceitunas.bravo/,https://www.instagram.com/aceitunasbravo/,https://www.google.com/maps/search/?api=1&query=Aceitunas%20y%20Encurtidos%20Bravo%2C%20Carretera%20de%20C%C3%A1rtama%2C%20km8%2C%2029120%20Alhaur%C3%ADn%20el%20Grande%2C%20M%C3%A1laga&query_place_id=ChIJN9OT7Vbmcg0R6CMykH4JYT0,36.6558812,-4.6766507,/productores/es/andalucia/malaga/aceitunas-y-encurtidos-bravo-alhaurin-el-grande.webp,verificado,sí,ecommerce,
aceitunas-yoliva-coin,Aceitunas Yoliva,Coín,Conservas,Aceitunas de mesa y encurtidos,"C. Artesanía, 16, 29100 Coín, Málaga",Negocio aceitunero de Coín incluido en el inventario agroalimentario del Valle del Guadalhorce; la información pública disponible no permite documentar con suficiente detalle su elaboración actual.,Consultar por teléfono,+34625197139,aceitunasyoliva@hotmail.com,,,,https://www.google.com/maps/search/?api=1&query=Aceitunas%20Yoliva%2C%20C.%20Artesan%C3%ADa%2C%2016%2C%2029100%20Co%C3%ADn%2C%20M%C3%A1laga&query_place_id=ChIJ_wqQt0Hdcg0RD2go_AtfrrU,36.6689161,-4.744381,,parcial,no comprobado,,
agammasur-s-c-a-colmenar,"Agammasur, S.C.A.",Colmenar,Lácteos y quesos,"Quesos de cabra frescos, semicurados, curados, emborrizados y reservas","Polígono Industrial Virgen de la Candelaria, C. Miguel Hernández, 45, 29170 Colmenar, Málaga","Cooperativa quesera que elabora en Colmenar las marcas Montes de Málaga y El Pinsapo con leche de cabra, en variedades frescas, curadas, de leche cruda, emborrizadas y reservas.",L-V 09:00-18:00; julio-agosto 08:00-15:00,+34952730819,info@agammasur.es,https://agammasur.es/,https://www.facebook.com/quesos.montes.de.Malaga/,,https://www.google.com/maps/search/?api=1&query=Agammasur%2C%20S.C.A.%2C%20Pol%C3%ADgono%20Industrial%20Virgen%20de%20la%20Candelaria%2C%20C.%20Miguel%20Hern%C3%A1ndez%2C%2045%2C%2029170%20Colmenar%2C%20M%C3%A1laga,36.9047335,-4.3417616,,verificado,sí,ecommerce,
agro-olivarera-riogordo-riogordo,Agro-Olivarera Riogordo,Riogordo,Aceite,"Aceite de oliva virgen extra, AOVE, olivar malagueño","Paraje El Campillo, S/n, 29180 Riogordo, Málaga","Cooperativa olivarera de Riogordo que reúne a más de 1.200 familias agricultoras y elabora y envasa AOVE verdial en su propia almazara, con las marcas Rioliva y Borbollón.",,+34952732233,administracion@olivarerariogordo.es,https://olivarerariogordo.es/,https://www.facebook.com/www.alovarerariogordo.es/,,https://www.google.com/maps/search/?api=1&query=Agro-Olivarera%20Riogordo%2C%20Paraje%20El%20Campillo%2C%20S%2Fn%2C%2029180%20Riogordo%2C%20M%C3%A1laga&query_place_id=ChIJ3eaAzf1mcg0RL1xz9cAbI-c,36.9229719,-4.2797052,/productores/es/andalucia/malaga/agro-olivarera-riogordo-riogordo.webp,verificado,no,,
aguacates-dehesa-alta-cartama,Aguacates Dehesa Alta,Cártama,Fruta y verdura,Aguacate Hass de cosecha propia,"Carril de La Dehesa Alta, 29580 Estación de Cártama, Málaga","Finca familiar de Cártama que cultiva aguacate Hass propio, lo recolecta bajo pedido y lo envía directamente al consumidor sin intermediarios ni almacenamiento prolongado.",Tienda online 24 h,+34616488322,info@dehesaalta.com,https://www.dehesaalta.com/,,https://www.instagram.com/dehesaalta/,https://www.google.com/maps/search/?api=1&query=Aguacates%20Dehesa%20Alta%2C%20Carril%20de%20La%20Dehesa%20Alta%2C%2029580%20Estaci%C3%B3n%20de%20C%C3%A1rtama%2C%20M%C3%A1laga&query_place_id=ChIJRZczIQTpcg0RAf1RzfIvtW8,36.7155597,-4.6697521,/productores/es/andalucia/malaga/aguacates-dehesa-alta-cartama.webp,verificado,sí,ecommerce,
aguepan-coin,Agüepan,Coín,Pan y cereal,"Pan de trigo, integral, centeno, espelta y soja; repostería","Pol. Ind. Ntra. Sra. de Lourdes, nave 10, 29100 Coín, Málaga","Obrador de Coín dedicado a la fabricación de pan y productos de panadería, con distintas variedades de cereales.",Consultar por teléfono,+34952452977,,,,,https://www.google.com/maps/search/?api=1&query=Ag%C3%BCepan%2C%20Pol.%20Ind.%20Ntra.%20Sra.%20de%20Lourdes%2C%20nave%2010%2C%20Co%C3%ADn%2C%20M%C3%A1laga,36.668683,-4.7471399,,verificado,no,,
ahumados-skandia-malaga,Ahumados Skandia,Málaga,Pescado,"Salmón, atún, bacalao, trucha y palometa ahumados, skaviar","Calle Hemingway, 30, Churriana, 29004 Málaga","Marca de Vensy España con más de 40 años de experiencia que ahúma pescado en Málaga siguiendo receta escandinava y madera de haya, con gamas certificadas y envasadas.",Tienda online con envíos nacionales,+34952238040,comercial@vensy.es,https://skandiaahumados.es/,https://www.facebook.com/maestrosahumadores,https://www.instagram.com/skandiaahumados/,https://www.google.com/maps/search/?api=1&query=Ahumados%20Skandia%2C%20Calle%20Hemingway%2C%2030%2C%2029004%20M%C3%A1laga&query_place_id=ChIJF2Deu_n5cg0RJsfZOS0moaY,36.6887859,-4.4761383,/productores/es/andalucia/malaga/ahumados-skandia-malaga.webp,verificado,sí,ecommerce,
ajoblanco-dona-amelia-benamocarra,Ajoblanco Doña Amelia,Benamocarra,Comida preparada,"Crema de ajoblanco clásica y gourmet, elaboraciones de catering","Calle Enmedio, 11, 29719 Benamocarra, Málaga","Obrador familiar de Benamocarra que elabora crema de ajoblanco a partir de una receta perfeccionada durante cuatro generaciones, con ingredientes frescos de cercanía y sin conservantes ni colorantes.",Tienda online; pedidos también por teléfono,+34627431280,hola@donaamelia.es,https://ajoblancoamelia.com/,,https://www.instagram.com/ajoblancoamelia/,https://www.google.com/maps/search/?api=1&query=Ajoblanco%20Do%C3%B1a%20Amelia%2C%20Calle%20Enmedio%2C%2011%2C%2029719%20Benamocarra%2C%20M%C3%A1laga&query_place_id=ChIJ936MVSRFcg0RQRgkSelBTZE,36.7899959,-4.1628573,/productores/es/andalucia/malaga/ajoblanco-dona-amelia-benamocarra.webp,verificado,sí,ecommerce,
