slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale
tabechoku-28735,百∞蜜 ももみつ,Naganohara,Miel,蜂蜜,,Produces honey at its Naganohara unit.,,,,,,,,36.544390,138.649780,,parcial,sí,marketplace,,2962,en
tabechoku-21072,ぐんま製茶,Kiryū,Té e infusiones,,,Produces tea at its Kiryū unit.,,,,,,,,36.405330,139.330470,,parcial,sí,marketplace,,1495,en
tabechoku-23646,沼田きのこ園,Numata,Setas,きのこ,,Produces mushrooms at its Numata unit.,,,,,,,,36.643930,139.042750,,parcial,sí,marketplace,,2863,en
tabechoku-26818,キノコ・輪大,Takasaki,Setas,,,Produces mushrooms at its Takasaki unit.,,,,,,,,36.323110,139.002360,,parcial,sí,marketplace,,1769,en
tabechoku-26181,PureOrto(ピュアオルト),Takasaki,Fruta y verdura,野菜,,Produces vegetables at its Takasaki unit.,,,,,,,,36.323110,139.002360,,parcial,sí,marketplace,,998,en
tabechoku-25993,近藤スワインポーク,Maebashi,Carne,,,Produces meat at its Maebashi unit.,,,,,,,,36.389500,139.063440,,parcial,sí,marketplace,,3197,en
tabechoku-25962,堀越ファーム,Fujioka,Carne,,,Produces meat at its Fujioka unit.,,,,,,,,36.258690,139.074560,,parcial,sí,marketplace,,2287,en
tabechoku-24204,ベリーこいど園,Shimonita,Fruta y verdura,"ブルーベリー, ねぎ",,Produces blueberries and green onions at its Shimonita unit.,,,,,,,,36.212470,138.789140,,parcial,sí,marketplace,,1921,en
tabechoku-26157,金井農園,Numata,Pan y cereal,,,Produces grain products at its Numata unit.,,,,,,,,36.643930,139.042750,,parcial,sí,marketplace,,3230,en
tabechoku-25729,松井ファーム,Maebashi,Fruta y verdura,"いちご, 野菜",,Produces strawberries and vegetables at its Maebashi unit.,,,,,,,,36.389500,139.063440,,parcial,sí,marketplace,,2662,en
tabechoku-29473,めぐみ農園,Tsumagoi,Fruta y verdura,,,Produces fruit and vegetables at its Tsumagoi unit.,,,,,,,,36.516830,138.530140,,parcial,sí,marketplace,,1658,en
tabechoku-3077361,小川農園 Ogawa Farmers,富岡市,Fruta y verdura,野菜,,Produces vegetables at its Tomioka unit.,,,,,,,,36.259920,138.889920,,parcial,sí,marketplace,,2404,en
tabechoku-27620,マルイ農園,富岡市,Fruta y verdura,,,マルイ農園 produces fruit and vegetables at its Tomioka unit.,,,,,,,,36.259920,138.889920,,parcial,sí,marketplace,,1934,en
tabechoku-28560,福ちゃん農園,Numata,Legumbres,枝豆,,Produces edamame at its Numata unit.,,,,,,,,36.643930,139.042750,,parcial,sí,marketplace,,2998,en
tabechoku-3077851,菜の実工房,Shibukawa,Fruta y verdura,野菜,,Produces vegetables at its Shibukawa unit.,,,,,,,,36.489470,139.000420,,parcial,sí,marketplace,,3116,en
tabechoku-22260,Strawberry farm 木村農園,Fujioka,Fruta y verdura,いちご,,Produces strawberries at its Fujioka unit.,,,,,,,,36.258690,139.074560,,parcial,sí,marketplace,,1138,en
tabechoku-29620,木菜米ルファーム,Ora,Fruta y verdura,,,Produces fruit and vegetables at its Ora unit.,,,,,,,,36.252390,139.462310,,parcial,sí,marketplace,,2632,en
tabechoku-26279,佐藤悠治,Naganohara,Fruta y verdura,野菜,,Produces vegetables at its Naganohara unit.,,,,,,,,36.544390,138.649780,,parcial,sí,marketplace,,2152,en
tabechoku-3078535,KimidoriFarm＆Kitchen,高山村,Fruta y verdura,野菜,,Produces vegetables at its Takayama unit.,,,,,,,,36.620750,138.943580,,parcial,sí,marketplace,,569,en
tabechoku-20820,十文字ヴィレッジ,Takasaki,Fruta y verdura,,,十文字ヴィレッジ produces fruit and vegetables at its Takasaki unit.,,,,,,,,36.323110,139.002360,,parcial,sí,marketplace,,2212,en
tabechoku-26107,いいじま農園,Takasaki,Legumbres,"落花生, 大豆",,Produces peanuts and soybeans at its Takasaki unit.,,,,,,,,36.323110,139.002360,,parcial,sí,marketplace,,1427,en
tabechoku-3077965,しおこぶファーム,Takasaki,Fruta y verdura,,,しおこぶファーム produces fruit and vegetables at its Takasaki unit.,,,,,,,,36.323110,139.002360,,parcial,sí,marketplace,,1529,en
jp-gunma-eikoudo-4aa1ecc,栄光堂,前橋市,Dulces y repostería,和菓子,前橋市昭和町 2-4-9,"栄光堂 produces Japanese confectionery in 前橋市, gunma.",,,,https://www.eikoudo.com/,,,,36.389500,139.063440,,verificado,no comprobado,,,2689,en
jp-gunma-okashi-niitsumaya-6b5529d,新妻屋,前橋市,Dulces y repostería,和菓子,前橋市表町 2-19-9,"新妻屋 produces Japanese confectionery in 前橋市, gunma.",,,,https://www.okashi-niitsumaya.com/,,,,36.389500,139.063440,,verificado,no comprobado,,,2548,en
jp-gunma-hachinoki-s-05e9edb,鉢の木七冨久,高崎市,Dulces y repostería,和菓子,高崎市赤坂町 73,"Produces Japanese confectionery in 高崎市, gunma.",,,,http://www.hachinoki-s.com/,,,,36.323110,139.002360,,verificado,no comprobado,,,3246,en
jp-gunma-mitsumata-senbei-ce4cf53,老舗三俣せんべい株式会社,前橋市,Aperitivos,米菓,,"Produces rice crackers in 前橋市, gunma.",,,,http://mitsumata-senbei.com/,,,,36.389500,139.063440,,verificado,no comprobado,,,3067,en
jp-gunma-akagishokuhin-co-bf2960c,赤城食品㈱,太田市,Pan y cereal,乾麺,,"Produces dried noodles in 太田市, gunma.",,,,https://www.akagishokuhin.co.jp/,,,,36.291140,139.375390,,verificado,sí,ecommerce,,3172,en
jp-gunma-the-udon-a9ff54d,株式会社館林うどん,館林市,Pan y cereal,乾麺,,"Produces dried noodles in 館林市, gunma.",,,,https://the-udon.com/,,,,36.244830,139.542110,,verificado,no comprobado,,,2792,en
kawaba-beer,田園プラザ川場 (川場ビール / Kawaba Beer),Kawaba,Cerveza,,群馬県利根郡川場村萩室385,Brewery producing beer at its Kawaba unit.,,+81278523711,info@denenplaza.co.jp,https://denenplaza.co.jp/,,https://www.instagram.com/denenplaza/,,36.69464,139.10647,,parcial,no comprobado,,,2942,en
shimonita-micro-brewery,SHIMONITA MICRO BREWERY (下仁田麦酒),Shimonita,Cerveza,,下仁田382-3,Brewery producing beer at its Shimonita unit.,,,,,,https://www.instagram.com/shimonita_micro_brewery/,,36.21247,138.78914,,parcial,no comprobado,,,1100,en
tsukiyono-craft-beer,月夜野クラフトビール (Tsukiyono Craft Beer),Minakami,Cerveza,,後閑166,Brewery producing beer at its Minakami unit.,,,,https://www.vidro-park.jp/,,https://www.instagram.com/tsukiyonovidropark/,,36.67856,138.99914,,parcial,no comprobado,,,2581,en
