slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,fecha_revision,imagen
abadal-avinyo,Abadal,Avinyó,Bodega,"Vino tinto, Vino blanco","08279 Santa Maria d'Horta d'Avinyó, Avinyó",,,938 743 511,info@abadal.net,https://www.abadal.net,,https://www.instagram.com/vinsabadal/,https://www.google.com/maps/search/?api=1&query=Masia%20L'Abadal%20Esdeveniments&query_place_id=ChIJHfu-6Jf8pBIRs8igOZefzVo,41.8255107,1.9683864,,
les-acacies-avinyo,Les Acàcies,Avinyó,Bodega,"Vino tinto, Vino blanco","Finca Les Acàcies - Carretera. B-431 km 56, 7, 08279 Avinyó",,,933 620 010,info@lesacacies.com,https://lesacacies.com,https://www.facebook.com/people/Celler-de-Les-Ac,https://www.instagram.com/les_acacies/,https://www.google.com/maps/search/?api=1&query=Les%20Ac%C3%A0cies&query_place_id=ChIJcZnNz1L9pBIRrH8UCZHc-Ks,41.8630096,1.9707409,,
sat-4768-masias-de-avinyo-sl-avinyo,SAT 4768 Masias de Avinyo SL,Avinyó,Bodega,"Oli d'oliva verge o verge extra, Vins, caves i vinagres","Masia Roqueta, s/n, 08279 Avinyó","SAT 4768 Masias de Avinyo SL es un celler de Avinyó con producción de Oli d'oliva verge o verge extra, Vins, caves i vinagres con venta directa.",,660958487,qorriols@roquetaorigen.com,,,,https://www.google.com/maps/search/?api=1&query=Escorxador%20frigor%C3%ADfic%20d'Aviny%C3%B3&query_place_id=ChIJ48I4oQ77pBIRecW36Nq11Kc,41.8705267,1.9747711,,
xarrup-avinyo-i-manresa-comarca,Xarrup,Avinyó (I Manresa Comarca),Bodega,"Vino tinto, Vino blanco",Avinyó,"Elaboració de licors naturals de fruites i herbes (KM0). Nota de ubicación: punt de venda: Forn Gavaldà, Plaça Major 21.",venda en Dlínia y punts Dlocals,616952108,,https://www.xarrup.cat/,,https://www.instagram.com/xarrup6.5/,https://www.google.com/maps/search/?api=1&query=Xarrup%206.5&query_place_id=ChIJyf6PHE79pBIRagXF-ZX83_k,41.8630096,1.9707409,,
artcava-avinyonet-del-penedes,Artcava,Avinyonet del Penedès,Bodega,"Vino tinto, Vino blanco",,"Artcava es un celler de Avinyonet del Penedès con producción de Vino tinto, Vino blanco.",,,,,,,https://www.google.com/maps/search/?api=1&query=ARTCAVA%20WINERY&query_place_id=ChIJFXlIr2p8pBIRfImAg_GJjew,41.3683255,1.7724181,,
cal-jeroni-josep-cusco-marti-avinyonet-del-penedes,Cal Jeroni (Josep Cuscó Martí),Avinyonet del Penedès,Bodega,"Vino tinto, Vino blanco","Carrer Cantallops, 24, 08793 Cantallops",,Lun 09:00–22:00; Mar 09:00–22:00; Mié 09:00–22:00; Jue 09:00–22:00; Vie 09:00–22:00; Sáb 09:00–22:00; Dom 09:00–22:00,938 97 06 11,caljeroni@caljeroni.com,https://www.caljeroni.com,https://www.facebook.com/caljeroni,https://www.instagram.com/cal_jeroni/,https://www.google.com/maps/search/?api=1&query=Agroturisme%20Cal%20Jeroni%20-%20Habitacions&query_place_id=ChIJm5g10Ml9pBIR13IWqfvvSqc,4.1366453,0.1799705,,
caves-avinyo-avinyonet-del-penedes,Caves Avinyó,Avinyonet del Penedès,Bodega,"Vino tinto, Vino blanco",,"Caves Avinyó es un celler de Avinyonet del Penedès con producción de Vino tinto, Vino blanco.",,,,,,,https://www.google.com/maps/search/?api=1&query=CAVA%20AVINY%C3%93&query_place_id=ChIJAQAAADB8pBIRj22wx73Gu-s,41.3715095,1.7670301,,
cusco-esteve-jordi-avinyonet-del-penedes,"Cusco Esteve, Jordi",Avinyonet del Penedès,Bodega,"Vino tinto, Vino blanco","Carrer Esplugues, 7, 08793 Les Gunyoles",,Lun 10:00–13:00 y 15:00–19:00; Mar 10:00–13:00 y 15:00–19:00; Mié 10:00–13:00 y 15:00–19:00; Jue 10:00–13:00 y 15:00–19:00; Vie 10:00–13:00 y 15:00–19:00; Sáb 10:00–13:00 y 15:00–19:00; Dom 10:00–13:00,938 97 01 64,jordijoance@hotmail.com,http://www.cuscoberga.com/,https://www.facebook.com/CuscoBerga,https://www.instagram.com/cuscoberga/,https://www.google.com/maps/search/?api=1&query=Bodega%20Vins%20I%20Caves%20Cusc%C3%B3%20Berga&query_place_id=ChIJHQB7pih8pBIR74g-3ytQLyc,41.3515761,1.7835081,,
el-jardi-dels-sentits-avinyonet-del-penedes,El Jardí dels Sentits,Avinyonet del Penedès,Bodega,"Vino tinto, Vino blanco","Carrer Campanar, 2, 08798 Sant Sebastià dels Gorgs, Avinyonet del Penedès, Barcelona",Projecte familiar amb vinyes ecològiques i tastos al jardí.,,649 812 751,info@eljardidelssentits.cat,https://eljardidelssentits.cat,,https://www.instagram.com/eljardidelssentits/,https://www.google.com/maps/search/?api=1&query=El%20Jard%C3%AD%20dels%20Sentits&query_place_id=ChIJ8Z9H_2N9pBIRYidM-g3cJaA,41.3806948,1.7660971,,
marce-casas-joan-avinyonet-del-penedes,"Marce Casas, Joan",Avinyonet del Penedès,Bodega,"Vino tinto, Vino blanco","Carretera de Gava a Avinyó Nou, s/n, 08795 Olesa de Bonesvalls",,Lun cerrado; Mar cerrado; Mié 09:00–15:30; Jue 09:00–15:30; Vie 09:00–15:30; Sáb 09:00–15:30; Dom 09:00–15:30,938 98 40 88,marcejoan@hotmail.com,https://www.instagram.com/canjoanlacurvamagica?igsh=MXBoNmc4ZnhweWQ5cQ==,,https://www.instagram.com/canjoanlacurvamagica/,"https://www.google.com/maps/search/?api=1&query=41.3613039,1.7766534&query_place_id=ChIJ2-v0Qzx8pBIRkE-Lu-L6AAo",41.3613039,1.7766534,,
marce-casas-josep-ma-avinyonet-del-penedes,"Marce Casas, Josep Mª",Avinyonet del Penedès,Bodega,"Vino tinto, Vino blanco",,,,,,,,,https://www.google.com/maps/search/?api=1&query=Masia%20del%20Marqu%C3%A8s%20-%20Casa%20Sepulcre&query_place_id=ChIJ9SYIQpt5pBIRk0T_7TexNF8,41.3567,1.7806,,
mas-comtal-avinyonet-del-penedes,Mas Comtal,Avinyonet del Penedès,Bodega,"Vino tinto, Vino blanco","Mas Comtal, 1, 08793 Avinyonet del Penedès",Bodega ecològica amb espais per esdeveniments.,Visites amb reserva,938 970 052,mascomtal@mascomtal.com,https://www.mascomtal.com,,https://www.instagram.com/mascomtal/,https://www.google.com/maps/search/?api=1&query=MAS%20COMTAL&query_place_id=ChIJBYqYaXV8pBIRtCHBKpGiPUs,41.3684521,1.7535444,,
can-rafols-dels-caus-avinyonet-del-penedes-les-gunyoles,Can Ràfols dels Caus,Avinyonet del Penedès (les Gunyoles),Bodega,"Vino tinto, Vino blanco","Camí de Can Ràfols dels Caus, s/n, 08793 Les Gunyoles (Avinyonet del Penedès)",Finca singular en el Garraf; arquitectura integrada en la roca.,,938 910 066,,https://canrafolsdelscaus.com,https://www.facebook.com/canrafolsdelscaus,https://www.instagram.com/canrafolsdelscaus/,https://www.google.com/maps/search/?api=1&query=Can%20R%C3%A0fols%20dels%20Caus&query_place_id=ChIJle30t899pBIRAOiH3vFePZs,41.3584444,1.8009423,,
mas-candi-avinyonet-del-penedes-les-gunyoles,Mas Candí,Avinyonet del Penedès (les Gunyoles),Bodega,"Cava, Vino tinto","BV-2412, 2, 08793 Les Gunyoles (Avinyonet del Penedès)",Pequeña bodega de viñedo propio al pie del Massís del Garraf.,,,,https://cellermascandi.com,,https://www.instagram.com/cellermascandi/,https://www.google.com/maps/search/?api=1&query=Celler%20Mas%20Cand%C3%AD&query_place_id=ChIJp16XaCN8pBIRWCGrvLxGbWQ,41.3532768,1.7808331,,
anis-del-mono-badalona,Anís del Mono,Badalona,Bodega,"Vino tinto, Vino blanco","Carrer d'Eduard Maristany, 115, 08912 Badalona",Fábrica modernista (1870) que sigue destilando en alambiques de cobre del s. XIX; icono local junto al paseo marítimo,Lun–Vie 10:00–15:00 h y 16:00–19:00 h; Sáb–Dom 10:00–15:00 h (reserva previa),933 841 750,visites@museudebadalona.cat,https://www.anisdelmono.es/,https://www.facebook.com/anisdelmono,https://www.instagram.com/anisdelmono/,https://www.google.com/maps/search/?api=1&query=F%C3%A0brica%20de%20l'An%C3%ADs%20del%20Mono&query_place_id=ChIJTxSrUBS7pBIRfYgPKOrLNEY,41.4423983,2.2465538,,
bodega-castillo-badalona,Bodega Castillo,Badalona,Bodega,"Vino tinto, Vino blanco",,"Bodega Castillo es un celler de Badalona con producción de Vino tinto, Vino blanco.",,,,,,,https://www.google.com/maps/search/?api=1&query=BODEGAS%20CASA%20CASTILLO&query_place_id=ChIJm8QSwZcQZA0RBEPOap72elo,41.4514903,2.2378323,,
celler-la-marina-barcelona,Celler la Marina,Barcelona,Bodega,"Vino tinto, Vino blanco",,"Celler la Marina es un celler de Barcelona con producción de Vino tinto, Vino blanco.",,,,,,,https://www.google.com/maps/search/?api=1&query=CELLER%20La%20Marina&query_place_id=ChIJrRaj-aGYpBIRuZTuELo8M5A,41.3608233,2.1403533,,
bodega-el-grial-sl-barcelona-eixample,"Bodega El Grial, SL",Barcelona - Eixample,Bodega,"Vino tinto, Vino blanco","Avinguda de Mistral, 62, 08015 Barcelona",Nota de ubicación: Eixample.,,,,,,,https://www.google.com/maps/search/?api=1&query=Grial&query_place_id=ChIJzeilX3uipBIROnTrFJJWDWI,41.3759897,2.1537508,,
domenech-dallares-maria-salome-barcelona-eixample,"Domènech Dallares, Maria Salomé",Barcelona - Eixample,Bodega,"Vino tinto, Vino blanco","Rambla de Catalunya, 116, 2º, 1ª, Eixample, 08008 Barcelona",,Lun 10:00–20:00; Mar 10:00–20:00; Mié 10:00–20:00; Jue 10:00–20:00; Vie 10:00–20:00; Sáb cerrado; Dom cerrado,661 30 30 69,,https://medicinaintegrativabarcelona.com/,,,https://www.google.com/maps/search/?api=1&query=Domenech%20Delsors%20Advocats&query_place_id=ChIJ__-bIJqipBIRwN9nE81Fzcw,41.3949101,2.1585698,,
bodega-la-riera-barcelona-gracia,Bodega La Riera,Barcelona - Gràcia,Bodega,Productos locales (origen OSM),"Avinguda de Vallcarca 81, Barcelona",Bodega La Riera es un celler de Barcelona con producción de Productos locales (origen OSM).,Vie–Dom 10:00–01:00,,,,,,https://www.google.com/maps/search/?api=1&query=Bodega%20La%20Riera&query_place_id=ChIJO_0pw6eipBIRkvCEFLUEMSE,4.1410564,2.1462893,,
brugarol-la-granja-sl-barcelona-gracia,Brugarol la Granja SL,Barcelona - Gràcia,Bodega,"Oli d'oliva verge o verge extra, Vins, caves i vinagres",Travessera de Gràcia 29,"Brugarol la Granja SL es un celler de Barcelona con producción de Oli d'oliva verge o verge extra, Vins, caves i vinagres con venta directa.",,660976152,celler@brugarol.com,,,,https://www.google.com/maps/search/?api=1&query=Brugarol%20Barcelona&query_place_id=ChIJS9L1GjSjpBIRKQK3W5JIowM,41.3827572,2.1756995,,
vall-de-baldomar-sl-barcelona-horta-guinardo,"Vall De Baldomar, SL",Barcelona - Horta-Guinardó,Bodega,"Vino tinto, Vino blanco","Carrer de les Camèlies, 83, 08024 Barcelona",Nota de ubicación: Horta-Guinardó.,,,,http://www.valldebaldomar.com/es/,,https://www.instagram.com/valldebaldomar/,https://www.google.com/maps/search/?api=1&query=Vall%20de%20Baldomar%20SL&query_place_id=ChIJK6exJdaJphIRK1iWUZg2Gto,41.4138839,2.1637739,,
garcia-moll-modesto-barcelona-sant-andreu,"Garcia Moll, Modesto",Barcelona - Sant Andreu,Bodega,"Cava, Vino tinto","Carrer de Potosí, 2, 08030 Barcelona",Nota de ubicación: Sant Andreu.,Lun 09:00–22:00; Mar 09:00–22:00; Mié 09:00–22:00; Jue 09:00–22:00; Vie 09:00–22:00; Sáb 09:00–22:00; Dom cerrado,933 60 89 71,,https://www.westfield.com/es/spain/lamaquinista?utm_source=google&utm_medium=GMB,https://www.facebook.com/WESTFIELDLAMAQUINISTA,https://www.instagram.com/westfieldlamaquinista/,https://www.google.com/maps/search/?api=1&query=Joyer%C3%ADa%20Modesto&query_place_id=ChIJa8R692CipBIRkTmPThPk6ew,41.37826330000000,2.1628803,,
aglaner-activitats-sl-barcelona-sant-marti,"Aglaner Activitats, SL",Barcelona - Sant Martí,Bodega,"Vins, caves i vinagres",Carrer de la Llacuna 94,"Aglaner Activitats, SL es un celler de Barcelona con producción de Vins, caves i vinagres con venta directa.",,629529059,jsanmartiamat@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Aglaner%20Activitats%20S%20L&query_place_id=ChIJ3fZLqz2jpBIRfxy_xXTGiC8,41.4028182,2.1968623,,
alkimia-priorat-sl-barcelona-sant-marti,Alkimia Priorat SL,Barcelona - Sant Martí,Bodega,"Vins, caves i vinagres",Carrer Rambla Prim 248,"Alkimia Priorat SL es un celler de Barcelona con producción de Vins, caves i vinagres con venta directa.",,669486715,info@alkimiapriorat.com,,,,https://www.google.com/maps/search/?api=1&query=Alkimia&query_place_id=ChIJ5c4QTsGipBIRaakXWVSPrSY,41.3826655,2.1633589,,
palaudo-emporda-sl-barcelona-sants-montjuic,"Palaudo Emporda, SL",Barcelona - Sants-Montjuïc,Bodega,"Vins, caves i vinagres",Carrer Cariteo 2,"Palaudo Emporda, SL es un celler de Barcelona con producción de Vins, caves i vinagres con venta directa.",,666450867,martaarenassoles@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=L'Empord%C3%A0%20-%20Oda%20Nova%20a%20Barcelona&query_place_id=ChIJ51msfwCjpBIRrqyTrVdmqwE,41.3977662,2.1579277,,
business-investment-technologies-sl-barcelona-sarria-sant-gervasi,"Business Investment & Technologies, SL",Barcelona - Sarrià-Sant Gervasi,Bodega,"Vins, caves i vinagres",Via Augusta 122,"Business Investment & Technologies, SL es un celler de Barcelona con producción de Vins, caves i vinagres con venta directa.",,626744241,jtorres@cellerdelera.com,,,,https://www.google.com/maps/search/?api=1&query=Business%2C%20Technology%20%26%20Consulting&query_place_id=ChIJ8cyHPcWipBIRu1fkd2PvJT4,41.4091007,2.1732923,,
vinyes-de-bresca-sl-barcelona-sarria-sant-gervasi,"Vinyes de Bresca, SL",Barcelona - Sarrià-Sant Gervasi,Bodega,"Oli d'oliva verge o verge extra, Vins, caves i vinagres",Travessera de Gràcia 16,"Vinyes de Bresca, SL es un celler de Barcelona con producción de Oli d'oliva verge o verge extra, Vins, caves i vinagres con venta directa.",,620275855,aa@profiteditorial.com,,,,https://www.google.com/maps/search/?api=1&query=Celler%20Vinyes&query_place_id=ChIJDc-IkN6epBIRZ0z9U5Qf99k,41.3252675,0.2101494,,
lolivera-can-calopa-barcelona-collserola,L'Olivera - Can Calopa,Barcelona (Collserola),Bodega,"Vino tinto, Vino blanco","km 4, 8, 08017 Barcelona",Projecte d'agricultura social; únic vi que es produeix dins del terme municipal de Barcelona (Collserola/Vallès). Nota de ubicación: Carretera. BV-1468.,,639 727 009,cancalopa@olivera.org,https://olivera.org/can-calopa/,,https://www.instagram.com/la_vinya_de_barcelona/,https://www.google.com/maps/search/?api=1&query=L'Olivera%20-%20Masia%20Can%20Calopa%20de%20Dalt&query_place_id=ChIJ0XBRnq6QpBIRW37tgoz04Xg,41.4086913,2.0831613,,
caves-montau-de-sadurni-begues,Caves Montau de Sadurní,Begues,Bodega,"Cava, Vino tinto","Masia Can Sadurní, s/n, 08859 Begues",Finca vitivinícola (s. XVI). Vins i caves Montau de Sadurní. Visites amb reserva prèvia.,Lun–Dom 11:00–13:00 y 16:00–18:00 (amb reserva),936 390 161,info@montaudesadurni.com,https://www.montaudesadurni.com/,https://www.facebook.com/montaudesadurni/,https://www.instagram.com/montaudesadurni/,https://www.google.com/maps/search/?api=1&query=Caves%20Montau%20de%20Sadurn%C3%AD&query_place_id=ChIJ671fjf6DpBIRETtCZyMO9W8,41.3439852,1.9121327,,
destil-leries-vila-berga,Destil.Leries Vila,Berga,Bodega,"Vino tinto, Vino blanco","Ronda Queralt, 6, 08600 Berga","Destilería conocida por su licor ""Aromes de Queralt"".",09:00 AM – 01:30,938 210 223,info@aromesdelqueralt.com,http://www.aromesdelqueralt.com/,,https://www.instagram.com/aromesdelqueralt/,https://www.google.com/maps/search/?api=1&query=Destiler%C3%ADas%20Vila&query_place_id=ChIJqdcSJzMIpRIR6foyUg9JyxY,42.1021389,1.8441538,,
can-duran-bigues-i-riells,CAN Duran,Bigues i Riells,Bodega,"Vino tinto, Vino blanco","Finca Can Duran (Faldes del Castell de Montbui), Bigues i Riells",,,,,https://www.canduran.cat,,,https://www.google.com/maps/search/?api=1&query=Can%20Duran&query_place_id=ChIJ8Q8nc_PDpBIRK1XXw_iPjwc,41.6709504,2.1820736,,
can-sapera-bigues-i-riells-del-fai,Can Sapera,Bigues i Riells del Fai,Bodega,"Vino tinto, Vino blanco","Passatge del Celler, 5-7, 08415 Bigues i Riells del Fai","Can Sapera es un productor de Bigues i Riells del Fai especializado en Vino tinto, Vino blanco.",,,,https://www.cansapera.com,https://www.facebook.com/cansapera,https://www.instagram.com/cansapera/,https://www.google.com/maps/search/?api=1&query=Can%20Sapera%20Celler&query_place_id=ChIJvTTlZ-vDpBIRyAOAPds0NPM,4.1502865,2.1579094,,
can-feixes-huguet-cabrera-danoia,Can Feixes - Huguet,Cabrera d'Anoia,Bodega,"Cava, Vino tinto","Finca Can Feixes, s/n, 08718 Cabrera d'Anoia",Històrica finca familiar; vins ecològics i escumosos Corpinnat.,,937 718 227,canfeixes@canfeixes.com,https://www.canfeixes.com,https://www.facebook.com/huguetdecanfeixes,https://www.instagram.com/huguetdecanfeixes/,https://www.google.com/maps/search/?api=1&query=Can%20Feixes&query_place_id=ChIJi0EGsJRlpBIRcuDIPv9kVNE,41.4882983,1.6909472,,
mas-dels-clavers-finca-can-gallego-cabrera-danoia,Mas Dels Clavers - Finca Can Gallego,Cabrera d'Anoia,Bodega,"Vino tinto, Vino blanco","Finca Can Gallego, s/n, 08718 Cabrera d'Anoia",Projecte vitivinícola a la històrica finca de Can Gallego.,,,info@fincacangallego.com,https://masdelsclavers.com/,https://www.facebook.com/vinsmasdelsclavers/,https://www.instagram.com/masdelsclavers/,https://www.google.com/maps/search/?api=1&query=Celler%20Mas%20dels%20Clavers%20Finca%20Can%20Gallego&query_place_id=ChIJlYF1B2ZkpBIR03P_O6yB0x0,41.4777103,1.7391292,,
vinyes-que-atrapen-cabrera-danoia,Vinyes Que Atrapen,Cabrera d'Anoia,Bodega,"Vino tinto, Vino blanco","Carrer Can Feixes, 9, 08718 Cabrera d'Anoia",Projecte de vins artesans als Costers de l’Anoia.,,623 016 986,vinyesqueatrapen@gmail.com,https://www.vinyesqueatrapen.com/,https://www.facebook.com/vinyesqueatrapen/,https://www.instagram.com/vinyesqueatrapen/,https://www.google.com/maps/search/?api=1&query=Vinyes%20que%20Atrapen&query_place_id=ChIJrV9Zz5RlpBIR8y6no2i1P9Y,41.4876745,169.462,,
can-gallego-viticultors-scp-cabrera-digualada,Can Gallego Viticultors SCP,Cabrera d'Igualada,Bodega,"Cava, Vino tinto",,"Can Gallego Viticultors SCP es un productor de Cabrera d'Igualada especializado en Cava, Vino tinto.",,,masdelsclavers@hotmail.com,,,,https://www.google.com/maps/search/?api=1&query=Celler%20Mas%20dels%20Clavers%20Finca%20Can%20Gallego&query_place_id=ChIJlYF1B2ZkpBIR03P_O6yB0x0,41.5539,1.622,,
celler-testuan-cabrils,Celler Testuan,Cabrils,Bodega,"Vino blanco DO Alella, Vino tinto DO Alella","Carrer Emília Carles, 9, 08348 Cabrils",Bodega local; vinos de pequeña producción con Pansa Blanca y Garnacha; viñedos en Cabrils.,,696 575 216,info@testuan.com,https://testuan.com,,https://www.instagram.com/testuan/,https://www.google.com/maps/search/?api=1&query=Celler%20Testuan&query_place_id=ChIJq6oe55G2pBIRPPL4L6bOJys,41.5265659,2.3676703,,
mes-que-paraules-canet-de-fals-fonollosa,Més Que Paraules,Canet de Fals (Fonollosa),Bodega,"Vino tinto, Vino blanco","Canet de Fals, s/n, 08259 Fonollosa",Nota de ubicación: Finca Jaumandreu.,,936 556 057,mqp@mesqueparaules.com,https://mesqueparaules.com,,https://www.instagram.com/mesqueparaulesvins/,https://www.google.com/maps/search/?api=1&query=M%C3%A9s%20Que%20Paraules%20Vins%20i%20Celler&query_place_id=ChIJ____j-VPpBIR8l0Zrf6ehqo,41.7610505,1.7358311,,
cellers-grau-doria-cava-grau-doria-canyelles,Cellers Grau Dòria (Cava Grau Dòria),Canyelles,Bodega,"Cava, Vino tinto","Plaça Eliseo Oliver, 4 bis, 08811 Canyelles","Elaboración artesanal de cavas (rima tradicional, removido en pupitre; visitas con reserva).",Visitas con reserva previa,938 973 263 / 630 119 846,info@graudoria.com,https://www.graudoria.com,https://www.facebook.com/cellers.doria/,https://www.instagram.com/graudoria/,https://www.google.com/maps/search/?api=1&query=Cellers%20Grau%20Doria&query_place_id=ChIJyV825Yx4pBIR3X6X9AR6jUg,41.2864289,1.7215294,,
sanguesa-millan-maria-merce-capellades,"Sanguesa Millan, Maria Merce",Capellades,Bodega,"Cava, Vino tinto",,,,,merce@plademorei.com,,,,"https://www.google.com/maps/search/?api=1&query=41.5267,1.6833&query_place_id=ChIJw9nw4hZmpBIR-hg771ji4vw",41.5267,1.6833,,
molner-canal-jordi-cardona,"Molner Canal, Jordi",Cardona,Bodega,"Vins, caves i vinagres","Carrer Carretera del Miracle, 38, 08261 Cardona","Molner Canal, Jordi es un celler de Cardona con producción de Vins, caves i vinagres.",,609088821,jordimolner@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Bar%20restaurant%20Sant%20Jordi&query_place_id=ChIJZSiHtVatpRIRXIlcC9gyJxc,4.1913455,1.6805132,,
barbats-ramon-m-pellicer-llimos-casserres,Barbats (Ramon M. Pellicer Llimós),Casserres,Bodega,"Vino tinto, Vino blanco","08693, Barcelona",,,620 94 20 08,barbats@barbats.com,https://www.barbats.com,https://www.facebook.com/casabarbats,,https://www.google.com/maps/search/?api=1&query=Cal%20Masover%20de%20Barbats&query_place_id=ChIJu9Vfe2wHpRIRYHtp-QKPcI4,42.0142781,1.8220818,,
