slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales
chocolates-la-ofrenda,Chocolates La Ofrenda,Panillo,Chocolate,chocolates artesanos,"nº 1, La Bayona - Sosas, Acceder desde el templo budista, acceder desde el templo budista, 22438 Panillo, Huesca",Obrador familiar de Panillo que elabora tabletas y especialidades gourmet de chocolate de forma artesana.,Consultar web,+34661487866,info@laofrenda.es,https://www.laofrenda.es,,https://www.instagram.com/chocolateslaofrenda,https://www.google.com/maps/search/?api=1&query=Chocolates%20La%20Ofrenda%2C%20n%C2%BA%201%2C%20La%20Bayona%20-%20Sosas%2C%20Acceder%20desde%20el%20templo%20budista%2C%20acceder%20desde%20el%20templo%20budista%2C%2022438%20Panillo%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJFzW0QlnBpxIRxnqID7VcRAc,42.2500361,0.302271,/productores/es/aragon/huesca/chocolates-la-ofrenda.webp,verificado,no,,
chocolates-de-la-abuela-hostal-de-ipies,Chocolates de la Abuela,Hostal de Ipiés,Chocolate,chocolate y mermeladas,"N-330, s/n, 22621 Hostal de Ipiés, Huesca","Pequeña fábrica y tienda de Hostal de Ipiés que elabora chocolates, mermeladas y licores artesanos.",Consultar web,+34974496918,contacto@chocolatesdelaabuela.com,https://sites.google.com/view/chocolatesdelaabuela,,,https://www.google.com/maps/search/?api=1&query=Chocolates%20de%20la%20Abuela%20el%20Capricho%20del%20Pirineo%2C%20N-330%2C%20s%2Fn%2C%2022621%20Hostal%20de%20Ipi%C3%A9s%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJGVeItDQ6WA0RddoDnC5wOrw,42.4384602,-0.3958817,,verificado,no,,
mimes,Mimes Gourmet,Graus,Conservas,mermeladas y conservas vegetales artesanas,"C. Fray Diego Cera, 21, 22430 Graus, Huesca",Obrador artesano de Graus que transforma fruta propia y de temporada en mermeladas y conservas gourmet.,Consultar web,+34655958586,info@mimes.es,https://www.mimesgourmet.es/,,,https://www.google.com/maps/search/?api=1&query=Mimes%20conservas%20gourmet%2C%20C.%20Fray%20Diego%20Cera%2C%2021%2C%2022430%20Graus%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJRR6LXuO-pxIRI3dzAdpf2Ns,42.1915478,0.3476167,,parcial,no comprobado,,
pate-de-l-ainsa,Paté de L’Aínsa,Bielsa,Carne,patés artesanos de montaña,"Avenida de Pineta, 22351 Bielsa, Huesca",Obrador de Bielsa que elabora patés y productos cárnicos artesanos del Pirineo sin conservantes ni gluten.,Consultar web,+34653407725,patedeainsa@hotmail.es,https://www.patedeainsa.es,,https://www.instagram.com/patedeainsa,https://www.google.com/maps/search/?api=1&query=PAT%C3%89%20DE%20L'AINSA%2C%20Avenida%20de%20Pineta%2C%2022351%20Bielsa%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJzylpV7j6pxIRhkMcChwfObM,42.6424485,0.1552882,/productores/es/aragon/huesca/pate-de-l-ainsa.webp,verificado,sí,ecommerce,
carniceria-angelita,Carnicería Angelita,Monzón,Carne,longaniza y embutidos,"C. de Miguel Servet, 49, 22400 Monzón, Huesca","Carnicería familiar de Monzón que elabora embutidos, hamburguesas, congelados y platos precocinados caseros.",Consultar web,+34974401580,info@carniceriaangelita.com,https://carniceriaangelita.com,,,https://www.google.com/maps/search/?api=1&query=Carnicer%C3%ADa%20Angelita%20Cerezuela%2C%20C.%20de%20Miguel%20Servet%2C%2049%2C%2022400%20Monz%C3%B3n%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJlz_pli12pxIROWCAsw7FRhQ,41.9105302,0.1899962,,verificado,no,,
embutidos-aventin,Embutidos Aventín,Graus,Carne,longaniza de Graus y embutidos,"C. Ángel Samblancat, 27, 22430 Graus, Huesca","Fabricante de Graus que elabora longaniza, embutidos, carnes y platos cocinados desde 1963.",Consultar web,+34626813800,info@aventin.es,https://www.aventin.es,,https://www.instagram.com/aventin_graus,https://www.google.com/maps/search/?api=1&query=Embutidos%20Avent%C3%ADn.%20Longaniza%20de%20Graus.%2C%20C.%20%C3%81ngel%20Samblancat%2C%2027%2C%2022430%20Graus%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJRf4a9lW-pxIRN85BZh3GQyU,42.1906057,0.338328,/productores/es/aragon/huesca/embutidos-aventin.webp,verificado,sí,ecommerce,
embutidos-el-cortante,Embutidos El Cortante,La Puebla de Castro,Carne,embutidos artesanos,"Arbellón, s/n, 22435 La Puebla de Castro, Huesca",Artesana del Pirineo elabora en La Puebla de Castro longaniza y otros embutidos tradicionales bajo la marca El Cortante.,Consultar web,+34974545007,info@elcortante.com,https://www.elcortante.com,,,https://www.google.com/maps/search/?api=1&query=EMBUTIDOS%20EL%20CORTANTE%2C%20Pl.%20Mayor%2C%208%2C%2022435%20La%20Puebla%20de%20Castro%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJgyKdtxGWpxIR_HiJ8R0KIrQ,42.14492750000001,0.2876675,,verificado,sí,ecommerce,
embutidos-melsa,Embutidos Artesanos Melsa,Graus,Carne,"longaniza de Graus, torteta negra y embutidos artesanos","C/ Barranco, 38-40, 22430 Graus, Huesca",Empresa familiar de Graus con origen en 1860 que elabora longaniza de Graus y embutidos tradicionales del Pirineo.,Consultar web,+34974540057,pedidosonline@melsa.com,https://melsa.com/,,,https://www.google.com/maps/search/?api=1&query=Embutidos%20Melsa%20-%20Longaniza%20de%20Graus%2C%20C.%20Barranco%2C%2038%2C%2022430%20Graus%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJQ2tipPi-pxIRDf4jQ7eGj8Q,42.1903501,0.3375683,/productores/es/aragon/huesca/embutidos-melsa.webp,verificado,sí,ecommerce,
valle-de-pineta-berries,Valle de Pineta Berries,Javierre,Fruta y verdura,frutos rojos y mermeladas,"Casa Sebero, calle Única, s/n, 22351 Javierre, Huesca",Cultivo familiar de frutos rojos en el valle de Pineta y elaboración propia de mermeladas naturales.,Consultar web,+34628063611,valledepinetaberries@gmail.com,https://valledepinetaberries.es/,,https://www.instagram.com/valledepinetaberries15,https://www.google.com/maps/search/?api=1&query=Valle%20de%20Pineta%20Berries%20%7C%20Mermeladas%20Artesanales%2C%20C.%20%C3%9Anica%2C%2028%2C%2022351%20Javierre%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJxSYrfgAPqBIRWAkYomryvyA,42.6356496,0.2120387,/productores/es/aragon/huesca/valle-de-pineta-berries.webp,verificado,no,,
frutos-secos-boren,Frutos Secos Borén,Binéfar,Frutos secos,"almendras, avellanas y fruta desecada","C. Almacellas, 110, 22500 Binéfar, Huesca",Empresa artesana de Binéfar dedicada al procesado y envasado de frutos secos y fruta desecada.,Consultar web,+34974431919,comercial@frutossecosboren.com,https://www.frutossecosboren.com/,,https://www.instagram.com/frutossecosboren,https://www.google.com/maps/search/?api=1&query=Frutos%20Secos%20Boren%2C%20C.%20Almacellas%2C%20110%2C%2022500%20Bin%C3%A9far%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJu-M0Eat0pxIRRXCoEWiuJto,41.8430896,0.2980317,/productores/es/aragon/huesca/frutos-secos-boren.webp,verificado,no,,
valonga,Valonga,Valonga,Vino,"vinos, almendras y nueces","Finca Monte Valonga, s/n, 22533 Belver de Cinca, Huesca","Finca agrícola familiar con viñedo y bodega propia que también cultiva olivos, almendros y nogales.",Consultar web,+34974435127,info@valonga.com,https://valonga.com/,,https://www.instagram.com/finca_valonga,https://www.google.com/maps/search/?api=1&query=FINCA%20VALONGA%20Bodegas%2C%20Lugar%20Finca%20Monte%20Valonga%2C%200%20S%2FN%2C%2022533%20Valonga%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJo8wfeq1tpxIRRluzIa4hZlg,41.72169,0.25449,/productores/es/aragon/huesca/valonga.webp,verificado,sí,ecommerce,
la-despensa-de-matilde,La despensa de Matilde,Pozán de Vero,Comida preparada,croquetas y platos preparados sin gluten,"Calle Molino, 2, 22313 Pozán de Vero, Huesca","Obrador de platos preparados sin gluten, especializado en croquetas de autor y elaboraciones listas para consumir.",Consultar web,+34647457988,info@ladespensadematilde.es,https://ladespensadematilde.es/,,https://www.instagram.com/ladespensadematilde,https://www.google.com/maps/search/?api=1&query=La%20Despensa%20de%20Matilde%2C%20C.%20Molino%2C%2022313%20Poz%C3%A1n%20de%20Vero%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJ713T732JpxIRronnOK9-ZpY,42.0816686,0.0286232,/productores/es/aragon/huesca/la-despensa-de-matilde.webp,verificado,no,,
biopalacin-planet,BioPalacín Planet,Pomar de Cinca,Pan y cereal,"harinas, arroz y legumbres ecológicas","Paseo Canal de Terreu, 4, 22413 Pomar de Cinca, Huesca",Explotación ecológica que cultiva y transforma cereales y legumbres en Pomar de Cinca.,Consultar web,+34659482040,lucia@biopalacinplanet.com,https://tienda.biopalacinplanet.com/,,https://www.instagram.com/biopalacinplanet,,41.8595,0.1706,/productores/es/aragon/huesca/biopalacin-planet.webp,verificado,sí,ecommerce,
chelats-sarrate,Chelats Sarrate,Alcampell,Helados,helados artesanos,"Pol. Ind. II, Partida El Regue, Parcela 112, 22560 Alcampell, Huesca",Obrador de Alcampell dedicado a helados artesanos y postres congelados elaborados con materias primas seleccionadas.,Consultar web,+34974421101,info@chelatssarrate.com,https://chelatssarrate.com/,,https://www.instagram.com/sarrategourmet,https://www.google.com/maps/search/?api=1&query=Helados%20Sarrate%2C%20SL%2C%20Pol.%20Ind.%20II%2C%20Partida%20El%20Regue%2C%20Parcela%20112%2C%2022560%20Alcampell%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJmxUa7BYIpxIR3e7vcNwoBQg,41.9099904,0.4455579000000001,/productores/es/aragon/huesca/chelats-sarrate.webp,verificado,sí,ecommerce,
elarte-helados-naturales,Helados Elarte,Bierge,Helados,helados artesanos,"Calle Torno, s/n, 22144 Bierge, Huesca",Obrador de helados artesanos de la sierra de Guara que emplea fruta de cultivo propio y materias primas naturales.,Consultar web,+34974942511,info@heladoselarte.es,https://heladoselarte.es/,,,https://www.google.com/maps/search/?api=1&query=Helados%20Elarte%2C%20Calle%20Torno%2C%20s%2Fn%2C%2022144%20Bierge%2C%20Huesca&query_place_id=ChIJXWlN4vpzWA0RdvBPZ-qbmlM,42.16667,-0.08333,,verificado,no,,
hidromiel-guerrero,Hidromiel Guerrero,Biescas,Otros,hidromiel artesana,"Polígono las Pasaderas, nave 7, 22630 Biescas, Huesca",Obrador de Biescas que elabora hidromiel artesana con miel pirenaica y distintas variedades especiadas y frutales.,Consultar web,+34654196599,hidromielguerrero@gmail.com,https://hidromielguerrero.com/,,,https://www.google.com/maps/search/?api=1&query=Hidromiel%20Guerrero%2C%20Pol%C3%ADgono%20las%20Pasaderas%2C%20nave%207%2C%2022630%20Biescas%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJweC0PESLVw0R5ahAZ-432JU,42.6201777,-0.3255783,,verificado,sí,ecommerce,
granja-alto-aragon,Granja Alto Aragón,Castiello de Jaca,Huevos,huevos,"C. E.R.Z, 22710 Castiello de Jaca, Huesca",Explotación avícola registrada en Castiello de Jaca; no se ha localizado una fuente propia actual que documente su venta directa.,Consultar web,+34630124790,granjaaltoaragon@yahoo.es,,,,https://www.google.com/maps/search/?api=1&query=Granjas%20Alto%20Arag%C3%B3n%2C%20C.%20E.R.Z%2C%2022710%20Castiello%20de%20Jaca%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJ____HmeBVw0RFbnfecU1NSE,42.6217714,-0.5469075999999999,,parcial,no,,
ingravida-la-marmita,Ingrávida / Mermeladas La Marmita,Guaso,Otros,"manzanas, zumo y mermeladas ecológicas","Molino de Guaso, s/n, 22349 Guaso, Huesca","Proyecto agroecológico del Sobrarbe que cultiva manzana de montaña y elabora zumo, mermeladas y jaleas bajo la marca La Marmita.",Consultar web,+34620591833,bioingravida@gmail.com,,,https://www.instagram.com/mermeladaslamarmita,https://www.google.com/maps/search/?api=1&query=Mermeladas%20La%20Marmita%2C%20Diseminado%20Ribera%20de%20Guaso%2C%205%2C%2022349%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJSet1ZFIHWA0RxN9le_qQE3I,42.4248836,0.1115534,/productores/es/aragon/huesca/ingravida-la-marmita.webp,verificado,sí,telefono|email,
mermeladas-elasun,Mermeladas Elasun,Barbastro,Conservas,"mermeladas, gelées y conservas artesanas","Pol. Ind. Valle del Cinca, parcela 48 bis, nave B1, 22300 Barbastro, Huesca","Obrador artesano de Barbastro que elabora mermeladas, gelées y conservas con fruta seleccionada.",Consultar web,+34974269028,info@elasun.com,https://elasun.com/,,https://www.instagram.com/mermeladaselasun,https://www.google.com/maps/search/?api=1&query=Mermeladas%20Artesanas%20Elasun%2C%20Pol.%20Ind.%20Valle%20del%20Cinca%2C%20parcela%2048%20bis%2C%20nave%20B1%2C%2022300%20Barbastro%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJW_cQB6-EpxIRuUp9_Bw00ZA,42.0061517,0.1419901,/productores/es/aragon/huesca/mermeladas-elasun.webp,verificado,sí,ecommerce,
miel-a-redolada,Miel A Redolada,Artosilla,Miel,"miel, polen y propóleo","22623 Artosilla, Huesca",Proyecto apícola de Artosilla que produce miel de montaña y otros productos de la colmena y desarrolla divulgación apícola.,Consultar web,+34658966966,conoce@a-redolada.com,https://a-redolada.com/,,,https://www.google.com/maps/search/?api=1&query=A%20Redolada%2C%2022623%20Artosilla%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJSSfGnDIZWA0R_X2IkqzfuwY,42.42573520000001,-0.2629205,,verificado,sí,ecommerce,
miel-casa-bancal,Miel Casa Bancal,Tamarite de Litera,Miel,miel convencional y ecológica,"C. Lérida, 8, 22550 Tamarite de Litera, Huesca",Explotación apícola de Tamarite de Litera con colmenares trashumantes y producción propia de miel convencional y ecológica.,Consultar web,+34646536562,mielcasablancal@gmail.com,https://www.mielcasabancal.com/,,,https://www.google.com/maps/search/?api=1&query=Miel%20Casa%20Bancal%2C%20C.%20L%C3%A9rida%2C%208%2C%2022550%20Tamarite%20de%20Litera%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJUbTSq2IJpxIRudYGe0FpGw4,41.867042,0.423383,,verificado,sí,ecommerce,
miel-del-pirineo,OZ Miel Artesanal del Pirineo,Yéqueda,Miel,"miel, propóleo, polen y jalea real","Cl. Sierra de Guara, 16, 22193 Yéqueda, Huesca",Proyecto familiar de apicultores del Alto Aragón que extrae y comercializa miel y otros productos de sus colmenas.,Consultar web,+34627456011,info@mieldelpirineo.com,https://www.mieldelpirineo.com/,,,https://www.google.com/maps/search/?api=1&query=Miel%20Artesanal%20del%20Pirineo%2C%20Cl.%20Sierra%20de%20Guara%2C%2016%2C%2022193%20Y%C3%A9queda%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJWxjwEjxGWA0RCmNseODx0Sc,42.1803824,-0.4373264,/productores/es/aragon/huesca/miel-del-pirineo.webp,verificado,sí,ecommerce,
horno-de-lena-esplus,Horno de leña Esplús,Binéfar,Pan y cereal,magdalenas artesanas,"Calle Sabiñánigo, 12, 22500 Binéfar, Huesca","Obrador fundado en Esplús y trasladado a Binéfar en 2022, especializado desde 2014 en magdalenas artesanas.",Consultar web,+34676720038,juanmagri@hornoesplus.com,https://www.hornoesplus.com/,,,,41.85,0.28333,/productores/es/aragon/huesca/horno-de-lena-esplus.webp,verificado,no,,
sesplugues,Repostería Sesplugues,Alcampell,Pan y cereal,carquiñolis y repostería artesana,"Calle Mayor, 11, 22560 Alcampell, Huesca","Obrador familiar de Alcampell dedicado a carquiñolis, galletas, bizcochos y repostería artesana.",Consultar web,+34974421030,sesplugues@reposteriasesplugues.es,https://www.reposteriasesplugues.es/,,https://www.instagram.com/hornodejulia,https://www.google.com/maps/search/?api=1&query=Reposter%C3%ADa%20Sesplugues%2C%20Calle%20Mayor%2C%2011%2C%2022560%20Alcampell%2C%20Huesca&query_place_id=ChIJjcoDw7F0pxIRlKaigwrBMTU,41.9058,0.4331,,verificado,no,,
pastel-biarritz,Pastel Biarritz Albás,Barbastro,Pan y cereal,pastel Biarritz y dulces de almendra,"C. San Ramón, 23, 22300 Barbastro, Huesca",Pastelería artesana de Barbastro que mantiene la receta local del Pastel Biarritz y elabora especialidades sin gluten ni lactosa.,Consultar web,+34974314400,info@pastelbiarritzalbas.com,https://pastelbiarritzalbas.com/,,,https://www.google.com/maps/search/?api=1&query=Pastel%20Biarritz%20Alb%C3%A1s%2C%20C.%20San%20Ram%C3%B3n%2C%2023%2C%2022300%20Barbastro%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJewN_qeOEpxIRhwyXdN6E0Hg,42.035636,0.1236182,/productores/es/aragon/huesca/pastel-biarritz.webp,verificado,sí,ecommerce,
pasteleria-loa,Pastelería Loa,Huesca,Pan y cereal,"pastas, chocolates y pastelería creativa","Pol. Ind. Sepes, C. Ganadería, 44, Nave 2, 22006 Huesca","Obrador oscense de pastelería creativa que elabora pastas, chocolates y dulces con materias primas seleccionadas.",Consultar web,+34974223926,info@pastelerialoa.com,https://www.pastelerialoa.com/,,https://www.instagram.com/pastelerialoa,https://www.google.com/maps/search/?api=1&query=Pasteler%C3%ADa%20Loa%2C%20Pol.%20Ind.%20Sepes%2C%20C.%20Ganader%C3%ADa%2C%2044%2C%20Nave%202%2C%2022006%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJi6pHPRBEWA0RX7gSNIt2kUM,42.1473739,-0.3853986,/productores/es/aragon/huesca/pasteleria-loa.webp,verificado,sí,ecommerce,
quesos-guara,Quesos Guara,Las Almunias,Lácteos y quesos,"quesos de oveja, cabra y temporada","Calle Única, 3, 22144 Las Almunias de Rodellar, Huesca",Quesería familiar de la sierra de Guara que elabora a mano quesos de oveja y cabra con leche de su propia ganadería.,Consultar web,+34608147022,info@quesosdeguara.com,https://quesosdeguara.com/,,https://www.instagram.com/quesos_de_guara,https://www.google.com/maps/search/?api=1&query=Quesos%20Guara%2C%20C.%20%C3%9Anica%20las%20Almunias%2C%20s%2Fn%2C%2022144%20Las%20Almunias%2C%20Huesca%2C%20Espa%C3%B1a&query_place_id=ChIJe0xsVmcLWA0R0vNK6Ooxuuc,42.255634,-0.0688728,,verificado,sí,ecommerce,
