producer_id,field,source_locale,source_hash,text,origin,engine,engine_version,prompt_version,glossary_version
143,descripcion,pt,8fcaaa3eae9bb72f1d50d7db5fd195daa1563dbcdaefb48e4408ac51755c4c7f,"Family artisan preserving the traditional Biscoito da Teixeira, baked in a wood-fired oven in the parish where the sweet originated.",reviewed,canonical-source-pivot,1,not-applicable,not-applicable
144,descripcion,pt,a6f892ddaf5ade2a48175f61b2c0845ba62120dd6aaa09b73bf0c12b22bbb4af,"Blandy family vinho da Madeira house; ages and bottles its wines at the Blandy's Wine Lodge on Avenida Arriaga, open to visitors.",reviewed,canonical-source-pivot,1,not-applicable,not-applicable
146,descripcion,es,6a5d631574d08ea6c0f369291154454d737d64ebf9ca57dc9d0b9eb3a913f034,Producer with its own winery in Mortágua and Dão brands.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
147,descripcion,pt,976062c2e827c2a08d155022f62418909261941ff529a14df3cf614232047fb7,Furnas family bakery producing bolos lêvedos and massa sovada daily since 1970.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
148,descripcion,pt,c2675bf75b86b2e96b50e2f83a762f8caf66e27d7135c1df60ff22a451f2043f,Matosinhos specialty roastery focused on roasting and cupping its own seasonal coffee lots.,reviewed,canonical-source-pivot,1,not-applicable,not-applicable
150,descripcion,pt,87bffa9289f2850ca907005f9f119fc86fd442f35cf5d165609196756582283a,Artisan cheesemaker based at a family goat farm in Tramagal; it turns milk from its own goats into handmade cheeses.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
152,descripcion,es,e3c196779b9e86f1d7ecdb5e4aaec4fde6989c3f2fd34c9ebf5a7bdfd6f239de,Canning factory making its own Briosa Gourmet and Dama Brand products in Figueira da Foz.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
153,descripcion,pt,d9041fc809b77b8e7a32abffd85b22ef89aa0ee7bd875818163a97f85b397826,"Artisan bakery led by baker Verónica Dias, making naturally fermented breads and French-Portuguese viennoiserie on site.",reviewed,canonical-source-pivot,1,not-applicable,not-applicable
154,descripcion,pt,e6027ed6686576d5ef739ae1b00ad73346b57f6ccf37e1c10f700c3b27365517,Craft microbrewery producing in the historic center of Vila Nova de Gaia and operating its own online shop.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
158,descripcion,es,d3f94e682aa788213932730e17554714cb17f72ba6ac28d6637870e0e33e53a3,Dão winery producing at Quinta da Teixuga.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
168,descripcion,pt,d6d5e8de81c84ccca5021eaabab897b551dcae8e3a0c791b435f7b17f3122c83,"Butcher and processing unit in Sertã with its own pork and beef production, making maranho and regional cured sausages.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
185,descripcion,es,a55a93489e081354c300beba489dfba6d547af1bafb2db7b0eff893169b470e7,Producer with 150 hectares of vineyards and its own winery; Seacampo is the operating company.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
189,descripcion,pt,15f49c2b87d55aa69a5eca0747cb0d8236868300b8e0de05c8aa1ca3c6a52265,"Historic agricultural estate producing certified Dão wine, Serra da Estrela cheese and curd cheese, lamb and Bravo de Esmolfe apples.",reviewed,canonical-source-pivot,1,not-applicable,not-applicable
190,descripcion,es,5f1bd45b585c8630d0450663daf1fe8dc06ed0d43fa708fa49724fc816e6c4b0,"Historic Dão estate with vineyards, winery and its own brands.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
192,descripcion,pt,5e7c62f0c11be26aa542a884954a129b5f879ef123641df797df6001fbc9ef41,Family winery producing terroir-driven Vinho Verde and sparkling wines at the historic Quinta de San Joanne.,reviewed,canonical-source-pivot,1,not-applicable,not-applicable
193,descripcion,es,31996f1e67ab46f9148d66dc00b21adfc1bcb50b56ef77e7df8bf3544b0b9bec,Mangualde wine-growing farm with its own production.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
195,descripcion,es,faaaf81499cc7af73c4a0a951bed9de286a06e41b2b626848ba175b24fbd8f55,Alvarinho brand produced in Paderne and represented at the 2026 institutional producer showcase.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
197,descripcion,es,9368d9e11279c09e54e77bac96b50c043b06e8d46ccaaca9637820d66a0dfae5,Historic wine estate in Santar with its own vineyards and winery.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
199,descripcion,pt,d4032e42000c914f8d7d9194dde81b631d19af38d1eba7231374e3560da3d4b5,"Historic estate founded in 1790, producing single-variety Vinho Verde from its vineyards above the Douro.",reviewed,canonical-source-pivot,1,not-applicable,not-applicable
201,descripcion,pt,9d290a77c9f186f0e11e1cc3ab80ed19660f042ac4e72df7bffcd8436462f921,Small Vaz family vineyard growing Alvarinho in plots around Casa do Cerdedo and making its own brand of wine.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
202,descripcion,pt,a1097da11629e8ae6546f6397801b5adb556fe1f91616082f669791fc9547c44,Sanradela family olive press extracting and marketing locally produced extra-virgin olive oil.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
203,descripcion,pt,6b149dc6e6369699c4cd266d0924e1739c1a7237362c7d3a3135a6dfee2c5d98,"Family producer founded in 1933, making Pão de Ló de Margaride and other regional sweets in its own Felgueiras workshop.",reviewed,canonical-source-pivot,1,not-applicable,not-applicable
204,descripcion,es,07f106f49d36bbee039162eeb3278f0166bce661bc654461ccb5b8a5fc9e8214,"Barrancarnes has produced, processed and cured black-pork products at its two Barrancos factories since 1988.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
205,descripcion,pt,6a09b644be62637003e665886321688eaed41ac8c4da8006bbc79e8dea5dad6a,Artisan production unit in Terceira that cures and cold-smokes Azorean fish using faia-da-terra wood.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
206,descripcion,pt,83116bd26889b764a4dcd16e7472527825fd903d782859481814569d971c1e13,"Family factory and confectionery established in 1931, making Sintra queijadas and travesseiros on site.",reviewed,canonical-source-pivot,1,not-applicable,not-applicable
209,descripcion,pt,1bc492a9862b4f172a768c4bb78a32a2b7223485beb7b629a71d9941f338820e,"Family estate with 18 hectares of vineyards, olive groves and its own winery, producing and bottling Fragulho wines and olive oil.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
210,descripcion,pt,354f382803e41d383d40e772100d5cd375d69fd271f6b41f41cee6987e2e4cae,"Family winery in Fernando Pó, Palmela; bottles Península de Setúbal wines from its own vines and takes visitors at the adega.",reviewed,canonical-source-pivot,1,not-applicable,not-applicable
212,descripcion,pt,476e6d10602b3c3412c9731b684eeab53cebc9884eabc0204beabf0060e5e85a,"Century-old factory for convent and traditional confectionery, with artisan production and tours of the manufacturing process.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
213,descripcion,pt,4b84091235c39f13f7a1028573348f093b00c1163debd08190f3143bcf5d2add,"Sintra pastry house founded in 1862, creator and artisan producer of its signature travesseiros and queijadas.",reviewed,canonical-source-pivot,1,not-applicable,not-applicable
214,descripcion,es,37076652ad6bd0e41d828ccf4624eb4dd1dbe3a5bbcb31ba7764317cf916f458,"Family farm with its own vineyard and olive grove at Herdade de São Miguel, producing wines and extra-virgin olive oil.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
222,descripcion,pt,e0cbd0a35a2e375ea29fcce3b96e9067535cb77ff3f8a58c48a7d7d9b3fc8430,Open atelier where pastéis de nata are made throughout the day in front of visitors at the Porto unit.,reviewed,canonical-source-pivot,1,not-applicable,not-applicable
231,descripcion,pt,9b11fb17d4b3c780b87392b356cb86f3582c982843e55a18a24328f160d7609d,"Family Bairrada winery founded in 1920 in S. João da Azenha; makes reds, whites and sparkling wines and keeps a collection of vinhos velhos.",reviewed,canonical-source-pivot,1,not-applicable,not-applicable
234,descripcion,pt,9a9321b7c777d8946e0130db0b3cf2ae4cc13a8fc237417af1e395456bf8e835,"Microbrewery at Quinta das Oliveiras Queimadas in Linhaceira, producing craft beers with its own equipment and ingredients from the estate.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
235,descripcion,es,63cac4260fa10f2d45afb41185c05dd1d1193935c55150f34e01af0d7613f59c,Beja microbrewery founded by Alberto and João Rosa that makes craft beer in Beja.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
236,descripcion,es,e759dd9fd38a39deb39c6ee42f602a7df50b096732546c7d25026fa9c80f1760,"Since 2012, João Teixeira has produced pure-malt craft beer at his own microbrewery in São Pedro do Corval.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
237,descripcion,pt,e8a082e09349ce29a3436632a24c343aee2993e7265a41fdd03f0ef3dbdd872a,Vila Real microbrewery making the Bila brand and also producing beers for other brands at its Constantim unit.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
239,descripcion,pt,cd9aa30a2229ca1dbae51527316aa78662947d0504906c78df9118835f641c96,"Terceira Island microbrewery operated by Bohemian Mountain, producing the Brianda craft pilsner in Altares.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
241,descripcion,pt,d88a19fc948e05c4499c22dd39a5cea9d5aa4ff6851de6948e4de1751e411748,"Independent brewery in Campanhã with factory, taproom and beer garden integrated in the same warehouse.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
242,descripcion,es,472a3aaf294a5c9227fe01bcd59eaddccd5f5ef273e2b6cb38a987b2d23aaaa2,Brand created in 2018 by Nuno and David Rodrigues that produces craft beer in the municipality of Mértola.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
243,descripcion,pt,7ff926b6f66d4d95c724bfaaeb8e654523a10944e86dce61e82585d80b89d493,"Ribatejo craft microbrewery founded by Filipe Ribeiro and Constantino Cristovão, with its own range inspired by Glória do Ribatejo.",reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
244,descripcion,pt,2fd785c502f5523d656409bc16dd386855cf71840a8cc35631e15ee26477eb6f,Azorean microbrewery making its craft range at the Cabouco unit and welcoming visitors and offering tastings by arrangement.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
246,descripcion,pt,e3e89121a0a70825e53da7254a93af8cb23a504b35a519bb7db9a81be8360f4d,Lisbon craft brewery operating its production brewery and taproom in Marvila.,reviewed,canonical-source-pivot,1,not-applicable,not-applicable
247,descripcion,pt,5dc2fef5a5667fad94851f27ac2f3693f5439b7b5d89216289eb5acd7f293416,"Porto craft beer, the brand of the Fábrica de Cerveja Portuense; brews and serves at its brewery-taproom on Rua de Sá da Bandeira.",reviewed,canonical-source-pivot,1,not-applicable,not-applicable
248,descripcion,pt,13950d54fe06c59697031a6ef41d6d81df4f08d2ba4dee954487464840bf5f6f,Production of cured sausages and charcuterie products.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
249,descripcion,pt,cc7b5dcbbc1f42ac5816b6268c67abeb9443bdd5d92c094ddd3b59559136f4ab,"Tea plantation and factory on the north coast of São Miguel, running since 1883; grows and makes chá preto and chá verde and opens the factory to visitors.",reviewed,canonical-source-pivot,1,not-applicable,not-applicable
250,descripcion,es,95e6760d1aecaecc483f7c8ce845802ad38bff56c55e7d6a5dc4e0223ac74b72,Family project producing DOP Dão and DOP Lafões wines.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
251,descripcion,pt,2418ff9d091ccdb76b17c08557fc3c8cf727d22b51fcbffc79bdbbdad3d7dcd8,Family Bucelas estate and winery producing DOC Arinto wines and naturally made sparkling wines.,reviewed,canonical-source-pivot,1,not-applicable,not-applicable
252,descripcion,pt,4ef5ff1aad87011a844d7f419b470182aa3e9538942b9b51eb81a85937c43024,"Porto chocolate maker with a workshop in Bonfim; works bean to bar and makes bonbons, truffles, dragées and its chocolate sardinhas.",reviewed,canonical-source-pivot,1,not-applicable,not-applicable
253,descripcion,pt,b3b28e2f731f0c10a1306dbba109278e2dba9f62310383b7652c949e6cf7327e,Family carob processor with production units in Boliqueime and São Brás de Alportel and capacity for thirty thousand tonnes per year.,reviewed,codex-subagent,gpt-5.6-luna-2026-08-24,chisan-description-v10,2026-08-24.3
