slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale
quinta-do-zimbro,Quinta do Zimbro,Carrazeda de Ansiães,Vino,,"Ribalonga, 5140-224 Carrazeda de Ansiães",,,+351937796630,quintadozimbro@gmail.com,http://quintadozimbro.com,,,https://www.google.com/maps/search/?api=1&query=Quinta%20do%20Zimbro%2C%20Ribalonga%2C%205140-224%20Carrazeda%20de%20Ansi%C3%A3es&query_place_id=ChIJzf4IBotoOw0RB6pUn5G8AK0,41.203214,-7.403399,,parcial,no comprobado,,,764,
picotes-wines,Picotês Wines,Miranda do Douro,Vino,,"Rua da Presa, nº7, 5225-154 Sendim",,,+351936879493,geral@picoteswines.com,,,,,41.500000,-6.266670,,parcial,no comprobado,,,599,
quinta-do-couquinho,Quinta do Couquinho,Torre de Moncorvo,Vino,,"Horta da Vilariça, 5160-101 Torre de Moncorvo",,,+351278518110,geral@quintadocouquinho.pt,,,,,41.179220,-7.035800,,parcial,no comprobado,,,738,
quinta-da-silveira,Quinta da Silveira,Torre de Moncorvo,Vino,,"Quinta da Silveira, Estrada Nacional 102, Km 52 - Torre de Moncorvo, 5160-021 Adeganha",,,+351917283022,geral@quintadasilveira.pt,,,,,41.179220,-7.035800,,parcial,no comprobado,,,693,
wine-indigenus,Wine Indigenus,Mogadouro,Vino,,"Largo Trindade Coelho nrº24, 5200-213 Mogadouro",,,+351917482827,tmogadouro@wineindigenus.pt,,,,,41.341930,-6.719340,,parcial,no comprobado,,,897,
do-joa,DO-JOA,Bragança,Vino,,"Rua do Carriçal,18, 5300-721 Parada",,,+351916172751,adega@casadojoa.com,http://www.casadojoa.com/,,,,41.800000,-6.750000,,parcial,no comprobado,,,312,
duvinum,Duvinum,Vila Flor,Vino,,"Quinta do Granjal ,Seixo de Manhoses, 5360-189 VILA FLOR",,,+351918698054,geral@duvinum.pt,http://duvinum.pt,,,,41.300000,-7.150000,,parcial,no comprobado,,,329,
valle-pradinhos,Valle Pradinhos,Macedo de Cavaleiros,Vino,,"Casal de Valle Pradinhos Nº 23, 5340-422 Sesulfe",,,+351278421716,wines@vallepradinhos.pt,http://www.vallepradinhos.pt,,,,41.533330,-6.950000,,parcial,no comprobado,,,883,
patamar-ancestral,Patamar Ancestral,Carrazeda de Ansiães,Vino,,"Lugar de Pala da Lebre, sn, 5140-205 Pinhal do Norte",,,+351917779009,geral@paladalebre.com,http://www.paladalebre.com,,,,41.250000,-7.300000,,parcial,no comprobado,,,588,
qave,QAVE,Torre de Moncorvo,Vino,,"Apartado Nº 37, Quinta das Aveleiras, 5160-206 Torre de Moncorvo",,,+351279252285,info@qave.pt,http://www.quintadasaveleiras.pt,,,,41.179220,-7.035800,,parcial,no comprobado,,,618,
bisaro-salsicharia-tradicional,Bísaro — Salsicharia Tradicional,Bragança,Carne,"Salpicão, chouriça de carne, presunto bísaro","Avenida Coronel Álvaro Cepeda, Gimonde, 5300-553 Bragança",Empresa familiar que cría porco bísaro y transforma y cura sus carnes en la fábrica de Gimonde.,,+351273302510,geral@bisaro.pt,https://bisaro.pt/,,,https://www.google.com/maps/search/?api=1&query=B%C3%ADsaro%20%E2%80%94%20Salsicharia%20Tradicional%2C%20Avenida%20Coronel%20%C3%81lvaro%20Cepeda%2C%20Gimonde%2C%205300-553%20Bragan%C3%A7a&query_place_id=ChIJt4-SMSg0Og0RvRVH6sPlrXw,41.8030417,-6.6992712,,verificado,sí,ecommerce,,142,es
vifumeiro,Vifumeiro — Fumeiro e Carnes,Vinhais,Carne,"Salpicão de Vinhais IGP, chouriça de carne IGP, alheira","Zona Industrial de Vinhais, lote 20, 5320-338 Vinhais",Fábrica de embutidos tradicionales y carnes curadas con producción certificada en Vinhais.,,+351273771193,vifumeiro@gmail.com,https://www.vifumeiro.com/,,,https://www.google.com/maps/search/?api=1&query=Vifumeiro%20%E2%80%94%20Fumeiro%20e%20Carnes%2C%20Zona%20Industrial%20de%20Vinhais%2C%20lote%2020%2C%205320-338%20Vinhais&query_place_id=ChIJ_WdsiSxXOg0RnOXgvi0GdIs,41.8421011,-7.0042402,,verificado,no comprobado,,,888,es
enchidos-aurelios,Enchidos Aurélios,Vinhais,Carne,"Alheira, salpicão, chouriço, butelo","Avenida do Brasil, Poulas, 5335-102 Rebordelo",Pequeña fábrica de embutidos y ahumados regionales en Rebordelo.,,+351278369193,enchidosaurelios@sapo.pt,,,,,41.7517596,-7.1520926,,parcial,no comprobado,,,336,es
fumituela,Fumituela,Vinhais,Carne,"Butelo, chouriça de sangue, alheira, salpicão","Bairro do Carvalhal, 5320-307 Vinhais",Empresa local que produce artesanalmente embutidos transmontanos desde hace tres décadas.,,+351273772197,fumituela@gmail.com,https://www.terrasdetrasosmontes.pt/terrasdetrasosmontes/uploads/writer_file/document/636/catalogo_produtos_ttm_2025__2_.pdf,,,,41.8215745,-7.0086766,,parcial,no comprobado,,,397,es
cooperativa-agricola-alfandega-fe,Cooperativa Agrícola de Alfândega da Fé,Alfândega da Fé,Frutos secos,"Amêndoa, azeite de Trás-os-Montes","Avenida Engenheiro Camilo Mendonça 287, 5350-001 Alfândega da Fé",Cooperativa con explotación propia de almendro y producción de aceite en el concelho.,,+351279462417,geral@caaf-crl.pt,https://caaf-crl.pt/,,,https://www.google.com/maps/search/?api=1&query=Cooperativa%20Agr%C3%ADcola%20de%20Alf%C3%A2ndega%20da%20F%C3%A9%2C%20Avenida%20Engenheiro%20Camilo%20Mendon%C3%A7a%20287%2C%205350-001%20Alf%C3%A2ndega%20da%20F%C3%A9&query_place_id=ChIJ3UVC2QKfOw0RSjnPOpgxuVQ,41.3453317,-6.9603786,,verificado,no comprobado,,Aceite,286,es
cooperativa-agro-pecuaria-mirandesa,Cooperativa Agro-Pecuária Mirandesa,Vimioso,Carne,Carne Mirandesa DOP,"Zona Industrial de Vimioso, lotes 42/45, 5230-284 Vimioso",Unidad de procesado y comercialización de carne bovina Mirandesa DOP.,,+351273510020,mirandesa.vimioso@mirandesa.pt,https://www.mirandesa.pt/,,,https://www.google.com/maps/search/?api=1&query=Cooperativa%20Agro-Pecu%C3%A1ria%20Mirandesa%2C%20Zona%20Industrial%20de%20Vimioso%2C%20lotes%2042%2F45%2C%205230-284%20Vimioso&query_place_id=ChIJoYxz64XQOw0Rd7rxj0vbKrc,41.5582634,-6.5372497,,verificado,sí,email|telefono,,291,es
leicras,LEICRAS — Cooperativa de Produtores de Leite de Cabra Serrana,Mirandela,Lácteos y quesos,"Queijo de Cabra Transmontano DOP, requeijão","Zona Industrial de Mirandela, Rua D 66, 5370-327 Mirandela",Quesería cooperativa que transforma leche de cabra Serrana en quesos DOP y requesón.,,+351278265465,,https://leicras.pt/,,,https://www.google.com/maps/search/?api=1&query=LEICRAS%20%E2%80%94%20Cooperativa%20de%20Produtores%20de%20Leite%20de%20Cabra%20Serrana%2C%20Zona%20Industrial%20de%20Mirandela%2C%20Rua%20D%2066%2C%205370-327%20Mirandela&query_place_id=ChIJrdQSIQAJOw0Rb6nhfZiEJ9A,41.4998952,-7.1666731,,verificado,no comprobado,,,461,es
doce-planalto,Doce Planalto,Miranda do Douro,Chocolate,"Bombons, chocolates artesanais",Sendim,Obrador de bombones y chocolates artesanales con ingredientes del Planalto Mirandês.,,+351965239800,e_campo@portugalmail.pt,https://www.trynordest.in/directoryesp/categories/comprar,,,,41.388435,-6.426998,,parcial,no comprobado,,Dulces y repostería,314,es
bio-freixo,Bio-Freixo,Freixo de Espada à Cinta,Vino,"D'Freixo Wine Bio, azeite Bio-Freixo, Freixo Beer","Avenida Guerra Junqueiro 28, 5180-104 Freixo de Espada à Cinta",Explotación biológica que elabora vinos y aceites y produce cerveza artesanal ecológica en el Douro Superior.,,+351279653076,biofreixo@gmail.com,https://biofreixo.pt/,,,https://www.google.com/maps/search/?api=1&query=Bio-Freixo%2C%20Avenida%20Guerra%20Junqueiro%2028%2C%205180-104%20Freixo%20de%20Espada%20%C3%A0%20Cinta&query_place_id=ChIJn2H5aWEzGQ0RZCYlxpeT4ok,41.0927429,-6.8095980,,verificado,sí,ecommerce,Aceite|Cerveza,140,es
lm-fumeiro-regional,Luís Mónico — Fumeiro Regional,Alfândega da Fé,Carne,"Alheira, chouriça, salpicão e butelo","Pavilhão Agroalimentar da EDEAF, fração A, Zona Industrial, lote 28, 5350-051 Alfândega da Fé",Unidade licenciada de Luís António Correia Mónico para fabrico de produtos à base de carne no pavilhão agroalimentar municipal.,,,,,,,,41.35,-6.96667,,parcial,no comprobado,,,474,pt
cozinha-regional-bebiano,Pedro Bebiano — Cozinha Regional,Alfândega da Fé,Carne,Fumeiro tradicional,"Pavilhão Agroalimentar da EDEAF, Zona Industrial, lote 28, 5350-051 Alfândega da Fé",Cozinha regional de Pedro Manuel Bebiano instalada na unidade municipal destinada à produção de enchidos tradicionais.,,,,,,,,41.35,-6.96667,,parcial,no comprobado,,,597,pt
casa-de-santo-amaro,Casa de Santo Amaro,Mirandela,Aceite,,,Casa de Santo Amaro produces its own olive oil in Mirandela.,,,geral@casadesantoamaro.com,https://casadesantoamaro.com,,https://www.instagram.com/casadesantoamaro/,,41.48333,-7.18333,,parcial,no comprobado,,,914,en
acushla,Acushla,Vila Flor,Aceite,,,Acushla produces its own olive oil in Vila Flor.,,,,https://acushla.pt,,https://www.instagram.com/acushla_oliveoil/,,41.30000,-7.15000,,parcial,no comprobado,,,915,en
apimonte,Apimonte,Bragança,Miel,,,Apimonte produces its own food products in Bragança.,,,,https://apimonte.pt,,https://www.instagram.com/apimonte_portugal/,,41.80000,-6.75000,,parcial,no comprobado,,,916,en
quinta-do-romeu,Quinta do Romeu,Mirandela,Aceite,,,Quinta do Romeu produces its own olive oil in Mirandela.,,,,https://www.romeu.pt,,https://www.instagram.com/quintadoromeu/,,41.48333,-7.18333,,parcial,sí,ecommerce,,917,en
menina-d-uva,Menina d'Uva,Vimioso,Vino,,,Menina d'Uva produces its own wine in Vimioso.,,,meninaduva@gmail.com,https://meninaduva.com,,https://www.instagram.com/meninaduva/,,41.56667,-6.51667,,parcial,no comprobado,,,918,en
