slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale
adegas-la-val-salvaterra-de-mino,Adegas La Val,Salvaterra de Miño,Vino,"Albariño, vinos de finca, Condado do Tea","Barrio Muguiña s/n, 36458 Arantei, Salvaterra de Miño, Pontevedra","Bodega de Salvaterra de Miño que elabora vinos de producción propia con uva de sus fincas de Arantei, Vilachán, Taboexa y Porto.",Tienda online; wine bar y enoturismo,+34986610728,,https://bodegaslaval.com/,,https://www.instagram.com/bodegaslaval/,https://www.google.com/maps/search/?api=1&query=Adegas%20La%20Val%2C%20Barrio%20Mugui%C3%B1a%20s%2Fn%2C%2036458%20Arantei%2C%20Salvaterra%20de%20Mi%C3%B1o%2C%20Pontevedra&query_place_id=ChIJZxVVM9WUJQ0RA2dHR1Qq3bI,42.0691546,-8.5442669,/productores/es/galicia/pontevedra/adegas-la-val-salvaterra-de-mino.webp,verificado,sí,ecommerce,,382,es
adegas-fillaboa-salvaterra-de-mino,Adegas Fillaboa,Salvaterra de Miño,Vino,"Albariño, vinos de finca, licores","Lugar de Fillaboa s/n, 36458 Salvaterra de Miño, Pontevedra",Bodega de la histórica finca Fillaboa que cultiva 50 hectáreas de albariño propio y elabora vinos y licores en Salvaterra de Miño.,Tienda online; visitas con reserva,+34986658132,info@bodegasfillaboa.masaveu.com,https://bodegasfillaboa.com/,,https://www.instagram.com/fillaboa/,https://www.google.com/maps/search/?api=1&query=Adegas%20Fillaboa%2C%20A%20Quinta%20de%20Fillaboa%2C%2036458%20Salvaterra%20de%20Mi%C3%B1o%2C%20Pontevedra&query_place_id=ChIJGwmQHM-CJQ0RSAEAdZoH1kw,42.0851044,-8.5200581,/productores/es/galicia/pontevedra/adegas-fillaboa-salvaterra-de-mino.webp,verificado,sí,ecommerce,,380,es
lagar-de-fornelos-o-rosal,Lagar de Fornelos,O Rosal,Vino,"Albariño Lagar de Cervera, Pazo de Seoane Rosal, aguardientes","Estrada de Loureza 86, 36770 O Rosal, Pontevedra","Bodega del grupo La Rioja Alta en O Rosal que cultiva viñedo propio y elabora los vinos Lagar de Cervera y Pazo de Seoane Rosal, además de aguardientes.",Tienda online; wine bar y visitas,+34986625875,lagar@riojalta.com,https://www.riojalta.com/grupo-la-rioja-alta/bodegas/lagar-de-fornelos/,,https://www.instagram.com/lagardecervera/,https://www.google.com/maps/search/?api=1&query=Lagar%20de%20Fornelos%2C%20Estrada%20de%20Loureza%2086%2C%2036770%20O%20Rosal%2C%20Pontevedra&query_place_id=ChIJ469gaMiUJQ0RaOTHlYwiL4w,41.954059,-8.826475,/productores/es/galicia/pontevedra/lagar-de-fornelos-o-rosal.webp,verificado,sí,ecommerce,,7999,es
bodega-condes-de-albarei-cambados,Bodega Condes de Albarei,Cambados,Vino,"Albariño, vinos Rías Baixas, espumosos","Lugar A Bouza 1, Castrelo, 36639 Cambados, Pontevedra",Bodega de Cambados que controla el cultivo de albariño en viñedos propios y el proceso completo de elaboración de sus vinos de la D.O. Rías Baixas.,Tienda online,+34986543535,inf@condesdealbarei.com,https://condesdealbarei.com/,,https://www.instagram.com/condesdealbarei/,https://www.google.com/maps/search/?api=1&query=Bodega%20Condes%20de%20Albarei%2C%20Lugar%20A%20Bouza%201%2C%2036639%20Cambados%2C%20Pontevedra&query_place_id=ChIJuc_bCFpqLw0RVkaj4VWwIsY,42.4898297,-8.8045822,/productores/es/galicia/pontevedra/bodega-condes-de-albarei-cambados.webp,verificado,sí,ecommerce,,1349,es
pazo-baion-vilanova-de-arousa,Pazo Baión,Vilanova de Arousa,Vino,"Albariños de finca Pazo Baión, Vides de Fontán, Gran a Gran","Abelleira 4-6, Baión, 36614 Vilanova de Arousa, Pontevedra",Bodega de una finca histórica de Vilanova de Arousa que cultiva 22 hectáreas de albariño y elabora exclusivamente con uva de la propiedad.,Tienda online; visitas y eventos,+34636800234,info@pazobaion.com,https://pazobaion.com/,,https://www.instagram.com/pazobaion/,https://www.google.com/maps/search/?api=1&query=Pazo%20Bai%C3%B3n%2C%20Pazo%20Bai%C3%B3n%2C%2036620%20Vilanova%20de%20Arousa%2C%20Pontevedra&query_place_id=ChIJbeKTDQAVLw0R0AZKN5T2Xwg,42.5627633,-8.8273447,/productores/es/galicia/pontevedra/pazo-baion-vilanova-de-arousa.webp,verificado,sí,ecommerce,,10092,es
adega-eidos-sanxenxo,Adega Eidos,Sanxenxo,Vino,"Albariños Eidos, Veigas de Padriñán y Contraaparede","Padriñán 65, 36960 Sanxenxo, Pontevedra",Bodega familiar de Sanxenxo que elabora albariños de la D.O. Rías Baixas en la ladera de Padriñán desde su proyecto iniciado en 2000.,Tienda online; visitas con reserva,+34986690009,info@adegaeidos.com,https://adegaeidos.com/,,https://www.instagram.com/adegaeidos/,https://www.google.com/maps/search/?api=1&query=Adega%20Eidos%2C%20Padri%C3%B1%C3%A1n%2065%2C%2036960%20Sanxenxo%2C%20Pontevedra&query_place_id=ChIJA_Zq30xoLw0Ri3onYOEpWhM,42.407229,-8.8060505,/productores/es/galicia/pontevedra/adega-eidos-sanxenxo.webp,verificado,sí,ecommerce,,314,es
bodega-zarate-meano,Bodega Zárate,Meaño,Vino,"Albariño, vinos parcelarios, tintos autóctonos, orujos","Bouza 23, Padrenda, 36638 Meaño, Pontevedra","Propiedad vitivinícola familiar de Meaño que cultiva viñedos propios, algunos centenarios, y elabora albariños, tintos autóctonos y orujos artesanos.",Visitas y tienda física de mayo a agosto,+34986718503,info@zarate.es,https://www.zarate.es/,https://www.facebook.com/ZARATE-194417650637409/,,https://www.google.com/maps/search/?api=1&query=Bodega%20Z%C3%A1rate%2C%20Bouza%2023%2C%20Padrenda%2C%2036638%20Mea%C3%B1o%2C%20Pontevedra&query_place_id=ChIJO7HrSm1rLw0RCWSt08LqipI,42.4897937,-8.7836631,/productores/es/galicia/pontevedra/bodega-zarate-meano.webp,verificado,no,,,1752,es
bodegas-forjas-del-salnes-meano,Bodegas Forjas del Salnés,Meaño,Vino,"Albariños Leirana, tintos Goliardo, Bastión de la Luna","Lugar Trubisquido 10, 36968 Meaño, Pontevedra",Bodega de Meaño dirigida por Rodrigo Méndez que elabora albariños bajo la marca Leirana y tintos atlánticos de variedades gallegas bajo la marca Goliardo.,,+34986747827,blancosdemar@gmail.com,,,https://www.instagram.com/bodegaforjasdelsalnes/,https://www.google.com/maps/search/?api=1&query=Bodegas%20Forjas%20del%20Saln%C3%A9s%2C%20Lugar%20Trubisquido%2010%2C%2036968%20Mea%C3%B1o%2C%20Pontevedra&query_place_id=ChIJG_OJbhFqLw0RxJTQFQ22Bh0,42.4484339,-8.7806633,,verificado,no comprobado,,,2016,es
bodegas-gerardo-mendez-meano,Bodegas Gerardo Méndez,Meaño,Vino,"Albariño Do Ferreiro, Do Ferreiro Cepas Vellas, Do Ferreiro Adina","Galiñanes 10, Lores, 36968 Meaño, Pontevedra","Bodega familiar de Lores, Meaño, que cultiva viñedos en el Val do Salnés y elabora los albariños Do Ferreiro dentro de la D.O. Rías Baixas.",Visitas con cita previa,+34986747046,info@bodegasgerardomendez.com,https://bodegasgerardomendez.com/,,,https://www.google.com/maps/search/?api=1&query=Bodegas%20Gerardo%20M%C3%A9ndez%2C%20Gali%C3%B1anes%2010%2C%20Lores%2C%2036968%20Mea%C3%B1o%2C%20Pontevedra&query_place_id=ChIJP_lvtA1pLw0RADJ1dcnYLCM,42.4391827,-8.7766489,/productores/es/galicia/pontevedra/bodegas-gerardo-mendez-meano.webp,verificado,no,,,2035,es
adegas-albamar-cambados,Adegas Albamar,Cambados,Vino,"Albamar, Pepe Luis, Alma de Mar, Finca O Pereiro","O Adro 11, Castrelo, 36639 Cambados, Pontevedra",Bodega familiar de Castrelo dirigida por Xurxo Alba que elabora albariños de la D.O. Rías Baixas y vinos de variedades gallegas procedentes de otros proyectos propios.,,+34660292750,info@bodegasalbamar.com,,https://www.facebook.com/BodegasAlbamar/,https://www.instagram.com/albamarbodegas/,https://www.google.com/maps/search/?api=1&query=Adegas%20Albamar%2C%20O%20Adro%2011%2C%20Castrelo%2C%2036639%20Cambados%2C%20Pontevedra&query_place_id=ChIJ_____8NqLw0RSdWb1KrCmcw,42.4800575,-8.8119009,,verificado,no comprobado,,,370,es
adega-pedralonga-caldas-de-reis,Adega Pedralonga,Caldas de Reis,Vino,"Pedralonga, Terra de Godos, DoUmia","Calle Cruceiro 17, Godos, 36615 Caldas de Reis, Pontevedra",Bodega familiar fundada en 1997 en Godos que cultiva sus viñedos con prácticas responsables y elabora albariños y tintos mediante técnicas biodinámicas.,Tienda online,+34986535201,administracion@pedralonga.es,https://pedralonga.es/,,https://www.instagram.com/adega_pedralonga/,https://www.google.com/maps/search/?api=1&query=Adega%20Pedralonga%2C%20Calle%20Cruceiro%2017%2C%20Godos%2C%2036615%20Caldas%20de%20Reis%2C%20Pontevedra&query_place_id=ChIJA0XN2DMOLw0RY7m6svXvsEc,42.58857,-8.695211,/productores/es/galicia/pontevedra/adega-pedralonga-caldas-de-reis.webp,verificado,sí,ecommerce,,338,es
bodegas-altos-de-torona-o-rosal,Bodegas Altos de Torona,O Rosal,Vino,"Albariño, vinos de O Rosal, espumosos","Carretera de Tui a la Guardia km 55.5, 36760 As Eiras, O Rosal, Pontevedra",Bodega de O Rosal fundada en 2002 que cultiva un viñedo propio de 94 hectáreas y elabora vinos de variedades autóctonas bajo la D.O. Rías Baixas.,Tienda online; visitas temporalmente pausadas por obras,+34986609810,info@altosdetorona.com,https://altosdetorona.com/,,https://www.instagram.com/altosdetorona/,https://www.google.com/maps/search/?api=1&query=Bodegas%20Altos%20de%20Torona%2C%20Carretera%20de%20Tui%20a%20la%20Guardia%20km%2055.5%2C%2036760%20As%20Eiras%2C%20O%20Rosal%2C%20Pontevedra&query_place_id=ChIJ7zKMH1mSJQ0Rfr2OWHNkyhw,41.9401048,-8.785222,/productores/es/galicia/pontevedra/bodegas-altos-de-torona-o-rosal.webp,verificado,sí,ecommerce,,1781,es
terras-de-lantano-portas,Terras de Lantaño,Portas,Vino,"Terras de Lantaño, Viña Cartín, Ruta 49","Lugar de Baceiro 1, Lantaño, 36657 Portas, Pontevedra","Bodega familiar fundada en el Val do Salnés en 1977 que cultiva albariño en viñedos propios y elabora las marcas Terras de Lantaño, Viña Cartín y Ruta 49.","Visitas de lunes a viernes, 10:30-13:00 y 16:00-18:00; fines de semana con reserva",+34615646442,pedidos@terrasdelantano.es,https://www.terrasdelantano.com/,,https://www.instagram.com/terrasdelantano/,https://www.google.com/maps/search/?api=1&query=Terras%20de%20Lanta%C3%B1o%2C%20Lugar%20de%20Baceiro%201%2C%20Lanta%C3%B1o%2C%2036657%20Portas%2C%20Pontevedra&query_place_id=ChIJNUf9GPQSLw0RnOT7zx9azZg,42.569531,-8.686656,/productores/es/galicia/pontevedra/terras-de-lantano-portas.webp,verificado,sí,email,,11799,es
pazo-quinteiro-da-cruz-ribadumia,Pazo Quinteiro da Cruz,Ribadumia,Vino,Albariño Quinteiro da Cruz,"A Cruz 88, 36635 Ribadumia, Pontevedra","Propiedad vitivinícola de Ribadumia con tres hectáreas de albariño y bodega propia a pie de viñedo, donde elabora el vino Quinteiro da Cruz de la D.O. Rías Baixas.","Visitas guiadas con cita previa, todos los días según disponibilidad",+34619110806,info@pazoquinteirodacruz.es,https://pazoquinteirodacruz.es/,https://www.facebook.com/pazoquinteirodacruz/,https://www.instagram.com/pazoquinteirodacruz/,https://www.google.com/maps/search/?api=1&query=Pazo%20Quinteiro%20da%20Cruz%2C%20A%20Cruz%2088%2C%2036635%20Ribadumia%2C%20Pontevedra&query_place_id=ChIJ4UNh2LRsLw0RRgwX7ab8Tqs,42.5303882,-8.7291641,/productores/es/galicia/pontevedra/pazo-quinteiro-da-cruz-ribadumia.webp,verificado,no,,,10104,es
attis-bodegas-y-vinedos-meano,Attis Bodegas y Viñedos,Meaño,Vino,"Attis Lías Finas, Embaixador, Sitta Pereiras","Morouzos 16-D, Dena, 36968 Meaño, Pontevedra",Proyecto de los hermanos Robustiano y Baldomero Fariña en Meaño que elabora vinos atlánticos de variedades autóctonas atendiendo a la parcela y al método de elaboración.,"Visitas de lunes a viernes, 10:00-14:00 y 16:00-20:00; sábados de junio a septiembre, 10:00-14:00",+34986744790,info@attisbyv.com,https://attisbyv.es/,,https://www.instagram.com/attisbyv/,https://www.google.com/maps/search/?api=1&query=Attis%20Bodegas%20y%20Vi%C3%B1edos%2C%20Morouzos%2016-D%2C%20Dena%2C%2036968%20Mea%C3%B1o%2C%20Pontevedra&query_place_id=ChIJ4xdp7ilqLw0RhFEK3TaGbEU,42.4488199,-8.7988904,/productores/es/galicia/pontevedra/attis-bodegas-y-vinedos-meano.webp,verificado,sí,ecommerce,,1026,es
bouza-do-rei-ribadumia,Bouza do Rei,Ribadumia,Vino,"Bouza do Rei Albariño, Gran Selección, Castel de Bouza, licores","Puxafeita s/n, 36636 Ribadumia, Pontevedra","Sociedad agraria de Ribadumia que elabora tres albariños de la D.O. Rías Baixas y una gama de aguardientes, licores y crema de orujo.","Lunes a jueves, 08:00-13:00 y 14:30-18:00; viernes, 08:00-13:00",+34986710257,bouzadorei@bouzadorei.com,https://www.bouzadorei.com/,,https://www.instagram.com/bouzadorei/,https://www.google.com/maps/search/?api=1&query=Bouza%20do%20Rei%2C%20Puxafeita%20s%2Fn%2C%2036636%20Ribadumia%2C%20Pontevedra&query_place_id=ChIJn2ZfA2drLw0RGRTBboARiyg,42.5063441,-8.755134,/productores/es/galicia/pontevedra/bouza-do-rei-ribadumia.webp,verificado,no,,,2599,es
adegas-eidosela-arbo,Bodegas Eidosela,Arbo,Vino,"Eidosela Albariño, Eidosela Herencia, Ardora Maris, espumosos","Eidos de Abaixo s/n, Sela, 36494 Arbo, Pontevedra","Bodega de Sela, Arbo, que trabaja 60 hectáreas de viñedo de sus socios y elabora albariños, vinos Condado y espumosos con variedades autóctonas.",Tienda online,+34986665550,info@bodegaseidosela.com,https://bodegaseidosela.com/es/,,https://www.instagram.com/bodegaseidosela_oficial/,https://www.google.com/maps/search/?api=1&query=Bodegas%20Eidosela%2C%20Eidos%20de%20Abaixo%20s%2Fn%2C%20Sela%2C%2036494%20Arbo%2C%20Pontevedra&query_place_id=ChIJqQ9fgIR6JQ0RqIbmUk096Dk,42.0953904,-8.3442074,/productores/es/galicia/pontevedra/adegas-eidosela-arbo.webp,verificado,sí,ecommerce,,1975,es
pazo-as-barreiras-salvaterra-de-mino,Pazo As Barreiras,Salvaterra de Miño,Vino,"Albariño Pazo As Barreiras, edición especial sobre lías","Lugar O Casal 2, 36459 Salvaterra de Miño, Pontevedra",Bodega familiar de la finca As Barreiras que cultiva albariño y elabora vinos de la D.O. Rías Baixas en Salvaterra de Miño.,Tienda online,+34986252411,info@bodegasvillanueva.com,https://bodegasvillanueva.com/bodega-pazo-as-barreiras/,https://www.facebook.com/BodegasVillanueva,https://www.instagram.com/bodegasvillanueva/,https://www.google.com/maps/search/?api=1&query=Pazo%20As%20Barreiras%2C%20O%20Casal%202%2C%2036459%20Salvaterra%20de%20Mi%C3%B1o%2C%20Pontevedra&query_place_id=ChIJnX5vHruCJQ0RT-iNiT4UEfA,42.0914924,-8.4969736,/productores/es/galicia/pontevedra/pazo-as-barreiras-salvaterra-de-mino.webp,verificado,sí,ecommerce,,10091,es
bodegas-as-laxas-arbo,Bodegas As Laxas,Arbo,Vino,"Laxas Albariño, Condado Laxas, Sensum Laxas","As Laxas 16, 36430 Arbo, Pontevedra","Bodega familiar de Arbo fundada en 1975 y vinculada a la creación de la D.O. Rías Baixas, que elabora albariños, vino Condado y espumoso en la subzona Condado do Tea.","Tienda online; visitas de lunes a viernes, 08:30-18:00",+34986665444,info@bodegasaslaxas.com,https://www.bodegasaslaxas.com/es/,,https://www.instagram.com/bodegasaslaxas/,https://www.google.com/maps/search/?api=1&query=Bodegas%20As%20Laxas%2C%20As%20Laxas%2016%2C%2036430%20Arbo%2C%20Pontevedra&query_place_id=ChIJfQaE0jdlJQ0RNdy5a6ayDi0,42.115769,-8.3109958,/productores/es/galicia/pontevedra/bodegas-as-laxas-arbo.webp,verificado,sí,ecommerce,,1813,es
pazo-san-mauro-salvaterra-de-mino,Pazo San Mauro,Salvaterra de Miño,Vino,"Albariño Pazo de San Mauro, Sanamaro sobre lías","Rúa Pombal 3, 36458 Porto, Salvaterra de Miño, Pontevedra",Bodega histórica de una finca de 30 hectáreas junto al Miño que vendimia y vinifica por parcelas albariño y loureiro de la subzona Condado do Tea.,Tienda online,+34986658285,,https://www.marquesdevargas.com/es/bodegas/bodega-pazo-san-mauro/,,,https://www.google.com/maps/search/?api=1&query=Pazo%20San%20Mauro%2C%20R%C3%BAa%20Pombal%203%2C%2036458%20Porto%2C%20Salvaterra%20de%20Mi%C3%B1o%2C%20Pontevedra&query_place_id=ChIJL4BtoNmcJQ0RCRXhW2dT2wY,42.0650734,-8.5339834,/productores/es/galicia/pontevedra/pazo-san-mauro-salvaterra-de-mino.webp,verificado,sí,ecommerce,,10105,es
vina-moraima-barro,Viña Moraima,Barro,Vino,"Moraima Albariño, Aba de Trasumia, Moraima Caíño","Porráns 1, bajo, 36191 Barro, Pontevedra",Cooperativa vitivinícola de Barro que elabora albariños y caíño tinto con uvas de sus socios y conserva cepas antiguas de variedades locales.,Tienda online; visitas con reserva,+34986711206,contacto@adegamoraima.com,https://www.adegamoraima.com/,https://www.facebook.com/AdegaMoraima/,https://www.instagram.com/adegamoraima/,https://www.google.com/maps/search/?api=1&query=Vi%C3%B1a%20Moraima%2C%20Porr%C3%A1ns%201%2C%2036191%20Barro%2C%20Pontevedra&query_place_id=ChIJL0-k8jUNLw0RcGMiu9nuMdI,42.5392354,-8.6363285,/productores/es/galicia/pontevedra/vina-moraima-barro.webp,verificado,sí,ecommerce,,12187,es
adega-fulcro-sanxenxo,Adega Fulcro,Sanxenxo,Vino,"Finca A Pedreira, O Equilibrio, Aliaxe","Rouxique 33, Vilalonga, 36990 Sanxenxo, Pontevedra",Bodega de Vilalonga fundada por Manuel Moldes que elabora albariños y tintos de parcelas del Val do Salnés con fermentaciones naturales y trabajo manual en viña.,,+34657303616,bodegasfulcro@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Adega%20Fulcro%2C%20Rouxique%2033%2C%20Vilalonga%2C%2036990%20Sanxenxo%2C%20Pontevedra&query_place_id=ChIJHwEDGQJCLw0R6hyUBLI08TM,42.4498453,-8.8442802,,parcial,no comprobado,,,320,es
