slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales
caseificio-terre-del-giarolo,Caseificio Terre del Giarolo,Fabbrica Curone,Lácteos y quesos,Montébore; Grattone; Mollana; Cadetto; Mongiardina,"Frazione Ponte del Molino, 5, 15054 Fabbrica Curone AL","Caseificio del territorio tortonese che produce Montébore e una gamma propria di formaggi vaccini, caprini e ovini.",,+3901311926710,info@caseificioterredelgiarolo.it,https://www.caseificioterredelgiarolo.it/,,,,44.75528,9.1550,,verificado,no comprobado,,
cascina-montesciutto,Cascina Montesciutto,Fraconalto,Lácteos y quesos,formaggi di capra e vacca a latte crudo; ortaggi,"Località Cascina Montesciutto, 15060 Fraconalto AL","Piccola azienda di Erika Bisio con allevamento e trasformazione a latte crudo, oltre a coltivazioni orticole.",,+393391386909,erikabiancarosa@gmail.com,,,,,44.59194,8.87944,,parcial,no comprobado,,Fruta y verdura
fattoria-della-capra-regina,La Fattoria della Capra Regina,Fubine Monferrato,Lácteos y quesos,Robiole della Regina; ricotta; stracchino; yogurt; gelato,"Via per Cuccaro, 36, Cascina Maimona, 15043 Fubine Monferrato AL","Fattoria di Massimo Coizet con allevamento caprino e trasformazione del latte in formaggi, yogurt e gelato.",,+393473170009,macoizet@live.it,http://www.capraregina.it/,,,,44.96361,8.43111,,parcial,no comprobado,,Helados
la-tula,La Tula,Grondona,Lácteos y quesos,Montébore; Marzocco; Cremoso; Adornina,"Località Berseiga, 1, 15060 Grondona AL",Cooperativa agricola con allevamento e caseificio che produce Montébore e altri formaggi del territorio.,,+390143632824,,https://cooplatula.it/,,,,44.6975,8.96639,,verificado,no comprobado,,
le-ramate,Le Ramate,Malvicino,Lácteos y quesos,formaggi caprini Le Rubine; ricotta,"Località Ramate, 15015 Malvicino AL",Azienda agricola biologica di Massimo Cambiano che alleva capre e trasforma il latte in formaggi e ricotta.,,+393485804749,info@leramate.it,http://www.leramate.it/,,,,44.5603,8.4142,,parcial,no comprobado,,
cascina-madreselva,Cascina Madreselva,Merana,Lácteos y quesos,Robiola di capra; formaggi caprini,"Località Prinzi, 3, 15010 Merana AL",Azienda agricola di Irina Magagna con allevamento ovicaprino e produzione casearia premiata da ONAF.,,,,,,,,44.51972,8.29917,,parcial,no comprobado,,
i-formaggi-di-guido,I Formaggi di Guido,Momperone,Lácteos y quesos,Montébore; formaggi artigianali,"Via Pradaglia, 3, 15050 Momperone AL",Caseificio di Guido Guerra aderente al Consorzio di Tutela del Formaggio Montébore.,,+393515198351,,,,,,44.83944,9.03528,,parcial,no comprobado,,
azienda-agricola-vailati,Azienda Agricola Vailati,Montaldeo,Lácteos y quesos,formaggi di capra; budino di latte; miele,"Cascina Fonda, 10, 15060 Montaldeo AL","Azienda caprina con latte proprio, caseificio e vendita diretta di numerosi formaggi e altri prodotti aziendali.",,+393466177564,info@aziendaagricolavailati.com,https://aziendaagricolavailati.com/,,,,44.66806,8.73111,,verificado,sí,ecommerce,Miel
biobruni,BioBruni,Montaldeo,Lácteos y quesos,formaggi e latticini caprini biologici,"Cascina La Comuna, 21, 15060 Montaldeo AL",Azienda agricola biologica di Samuele Paolo Bruni con allevamento caprino e laboratorio caseario aziendale.,,+393471378559,ciao@biobruni.it,https://www.biobruni.it/,,,,44.66806,8.73111,,verificado,no comprobado,,
casa-costa,Casa Costa,Murisengo,Lácteos y quesos,formaggi caprini; yogurt; kefir; gelato di capra,"Via Case Bava, 10, 15020 Murisengo AL","Azienda caprina familiare che trasforma il proprio latte in formaggi, yogurt, kefir e gelato.",,+390141993243,info@casacosta.it,https://www.casacosta.it/,,,,45.08278,8.13611,,verificado,no comprobado,,Helados
cascina-dell-isidora,Cascina dell’Isidora,Ovada,Lácteos y quesos,caprino stagionato; formaggi di capra,"Strada Cappellette, 55, 15076 Ovada AL",Azienda agricola di Benedetta Rebora con allevamento caprino e caseificazione propria attiva a Ovada.,,,,,,,,44.63917,8.64639,,parcial,no comprobado,,
cascina-adorno,Cascina Adorno,Ponti,Lácteos y quesos,Roccaverano DOP; salumi; vini; gelato artigianale,"Regione Cravarezza, 35, 15010 Ponti AL","Fattoria e agriturismo della famiglia Adorno con Roccaverano DOP, salumi, vini e gelato di produzione propria.",,+390144596112,info@adornoprodottitipici.com,https://www.agriturismoadorno.it/,,,,44.62742,8.36564,,verificado,no comprobado,,Carne|Vino|Helados
cascina-vellero,Cascina Vellero,Ponzone,Lácteos y quesos,robiola; tomini; toma; ricotta; yogurt di capra,"Località Cascinali Chiappino, 169/A, 15010 Ponzone AL","Azienda di Marcello Crosetto con pascoli, allevamento caprino e caseificio che trasforma esclusivamente il proprio latte.",,+393495851246,marcello.crosetto@gmail.com,https://cascinavellero.it/,,,,44.58917,8.46028,,verificado,no comprobado,,
san-lorenzo-formaggi,San Lorenzo Formaggi,Ponzone,Lácteos y quesos,Anima Bianca; Blu di Ponzone; formaggi caprini stagionati,"Frazione Caldasio, 119, 15010 Ponzone AL",Caseificio artigianale con allevamento caprino e pascoli propri che produce piccoli lotti di formaggi freschi e stagionati.,Lun–ven 09:00–16:30,+393386251947,info@sanlorenzoss.com,https://www.sanlorenzoss.com/,,,,44.58917,8.46028,,verificado,sí,ecommerce,
caseificio-amalat,Caseificio AmaLat,Solero,Lácteos y quesos,robiola; tomini; ricotta; yogurt; gelato di capra,"Via Bottara, 4, 15029 Solero AL",Caseificio dell’Azienda Agricola Barozzi che trasforma il latte del proprio allevamento caprino in formaggi e latticini.,"Lun, mar, ven e sab 09:00–12:30",+393450141462,caseificioamalat@gmail.com,https://www.amalat.it/,,,,44.91917,8.50861,,verificado,no comprobado,,Helados
ca-nel-pra,Cà nel Prà,Spigno Monferrato,Lácteos y quesos,Robiola; Primo Sale; Toma; ricotta di capra,"Regione Isole, 13, 15018 Spigno Monferrato AL",Azienda caprina di Simona Cittera con trasformazione propria in formaggi freschi e stagionati.,,+39014491131,canelpra@libero.it,https://canelpra.wordpress.com/,,,,44.54417,8.3350,,parcial,no comprobado,,
accusani-alcide,Azienda Agricola Accusani Alcide,Spigno Monferrato,Lácteos y quesos,formaggi caprini e vaccini; latte; yogurt,"Pian delle Pille, 6, 15018 Spigno Monferrato AL",Azienda familiare di Marco e Luca Accusani con allevamento e trasformazione del latte in formaggi e yogurt.,,+393487276574,azagr.accusani@libero.it,https://www.accusanialcide.it/,,,,44.54417,8.3350,,verificado,no comprobado,,
borreani-vanda,Borreani Vanda,Spigno Monferrato,Lácteos y quesos,Roccaverano DOP,"Località Turpino-Costabella, 15018 Spigno Monferrato AL",Caseificatrice aderente al Consorzio del Roccaverano DOP con produzione aziendale a Spigno Monferrato.,,,,,,,,44.54417,8.3350,,parcial,no comprobado,,
azienda-agricola-modina,Azienda Agricola Modina,Cerrina Monferrato,Lácteos y quesos,"tome, tomini, Blu d'Aosta, primo sale, ricotta, mozzarelle, latte fresco, burro","Via Cascina Nuova 2, 15020 Cerrina Monferrato AL",Manuela Modina's dairy farm raises cattle and makes fresh and aged cheeses at Cerrina Monferrato; some cheeses are matured in its alpine stone cellar at Gabiet in Gressoney-La-Trinité.,,+393471060834,manuela.modina76@gmail.com,,,,https://www.google.com/maps/search/?api=1&query=Azienda%20Agricola%20Modina%2C%20Via%20Cascina%20Nuova%202%2C%2015020%20Cerrina%20Monferrato%20AL&query_place_id=ChIJUyg9sgvHh0cRGgfUNSbujiw,45.122220,8.215000,,parcial,no comprobado,,
cascina-la-vetriata,Cascina La Vetriata,Casale Monferrato,Lácteos y quesos,"robiola, crotin, cinerino, torretta, tamburino","Strada Pontestura 44, 15033 Casale Monferrato AL","Roberto Nicoletti's farm dairy transforms the raw milk of its free-ranging goats into fresh and matured artisan cheeses.",,+393492251663,cascinavetriata@gmail.com,,https://www.facebook.com/CascinaLaVetriata/,,https://www.google.com/maps/search/?api=1&query=Cascina%20La%20Vetriata%2C%20Strada%20Pontestura%2044%2C%2015033%20Casale%20Monferrato%20AL&query_place_id=ChIJ7_Jh2mW7h0cRse2TjbP0lIk,45.13417,8.45833,,parcial,no comprobado,,
