slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales
i-formaggi-di-bianchina,I Formaggi di Bianchina,Mongardino,Lácteos y quesos,"robiole; caprini; yogurt; budini","Via San Pietro, 45, 14040 Mongardino AT","Granja de Lucia Capra que cría las cabras en extensivo y transforma a mano su leche en quesos y lácteos artesanales.",,+393299076921,iformaggidibianchina@gmail.com,https://iformaggidibianchina.it/,,,https://www.google.com/maps/search/?api=1&query=I%20Formaggi%20di%20Bianchina%2C%20Via%20San%20Pietro%2C%2045%2C%2014040%20Mongardino%20AT&query_place_id=ChIJb0AA6XqNh0cRIv1YUfkBT14,44.8463771,8.2102858,,verificado,no comprobado,,
traversa-wilma,Traversa Wilma,Olmo Gentile,Lácteos y quesos,Roccaverano DOP,"Regione Boglioli, 48, 14050 Olmo Gentile AT","Productora caprina reconocida por el consorcio vigente como elaboradora de Roccaverano DOP y con reparto local.",,+39014493089,traversawilma@libero.it,https://www.piemonteitalia.eu/it/dormire/agriturismo/traversa-wilma,,,https://www.google.com/maps/search/?api=1&query=Traversa%20Wilma%2C%20Regione%20Boglioli%2C%2048%2C%2014050%20Olmo%20Gentile%20AT&query_place_id=ChIJ3VNSirXP0hIR_sT8ZJeNr4M,44.58667,8.24806,,verificado,no comprobado,,
abrile-giuseppe,Abrile Giuseppe,Roccaverano,Lácteos y quesos,Roccaverano DOP,"Frazione Ovrano, 34, 14050 Roccaverano AT","Explotación ganadera de Roccaverano incluida en el directorio vigente de elaboradores de Roccaverano DOP.",,+390144950687,,https://guida.ilmonferrato.it/comuni_embedded/5TX2EgS_WUyHR1iyv3r50Q/roccaverano,,,,44.59333,8.27333,,verificado,no comprobado,,
azienda-agricola-amaltea,Azienda Agricola Amaltea,Roccaverano,Lácteos y quesos,"Roccaverano DOP; robiola caprina","Regione Caramello Piandonne, 16, 14050 Roccaverano AT","Explotación caprina ecológica de Daniela Saglietti que elabora Roccaverano DOP y robiole con la leche de su rebaño.",,+393392045678,info@bioamaltea.com,https://www.bioamaltea.com/,,,,44.59333,8.27333,,verificado,no comprobado,,
buttiero-e-dotta,Buttiero & Dotta,Roccaverano,Lácteos y quesos,"Roccaverano DOP; caprini","Regione San Gerolamo, 23, 14050 Roccaverano AT","Explotación ecológica que cría cabras Camosciata y Roccaverano y transforma su leche en Roccaverano DOP.",,+39014493183,,https://www.buttieroedotta.com/,,,https://www.google.com/maps/search/?api=1&query=Buttiero%20%26%20Dotta%2C%20Regione%20San%20Gerolamo%2C%2023%2C%2014050%20Roccaverano%20AT&query_place_id=ChIJiZwhLBPO0hIRN80RcI6Rqmk,44.6120507,8.292214,,verificado,no comprobado,,
la-masca,La Masca,Roccaverano,Lácteos y quesos,"Roccaverano DOP; formaggi caprini","Regione Cova, 12, 14050 Roccaverano AT","Cooperativa agrícola que cría cabras a pasto y transforma toda su leche en Roccaverano DOP y otros quesos caprinos.",,+39014493313,lamasca@lamasca.it,https://www.visitlmr.it/it/aziende/la-masca,,,https://www.google.com/maps/search/?api=1&query=La%20Masca%2C%20Regione%20Cova%2C%2012%2C%2014050%20Roccaverano%20AT&query_place_id=ChIJ3Q3j-PjR0hIRjgZEjn5nEao,44.59333,8.27333,,verificado,no comprobado,,
musolino-giuseppa,Musolino Giuseppa,Roccaverano,Lácteos y quesos,Roccaverano DOP,"Regione Tassito, 18, 14050 Roccaverano AT","Productora agrícola incluida por el consorcio vigente entre quienes elaboran Roccaverano DOP y realizan entrega regional.",,+39014493118,,https://www.ufficiocamerale.it/7151/musolino-giuseppa,,,https://www.google.com/maps/search/?api=1&query=Musolino%20Giuseppa%2C%20Regione%20Tassito%2C%2018%2C%2014050%20Roccaverano%20AT&query_place_id=ChIJk2wAKu3O0hIRv9x6Lhy1TfE,44.6076695,8.2510831,,verificado,no comprobado,,
agrilanga,Agrilanga,Vesime,Lácteos y quesos,"Roccaverano DOP; robiole caprine","Regione Bricchetto, 60, 14059 Vesime AT","Caseificio agrícola ecológico especializado en Roccaverano DOP de leche cruda caprina y otras pequeñas robiole.",,+393486559550,,https://www.comune.vesime.at.it/Guidaalpaese?IDDettaglio=55962,,,https://www.google.com/maps/search/?api=1&query=Agrilanga%2C%20Regione%20Bricchetto%2C%2060%2C%2014059%20Vesime%20AT&query_place_id=ChIJG_ACfZ_O0hIRTG9zlqWtuC8,44.6249357,8.2434636,,verificado,no comprobado,,
bricco-della-croce,Bricco della Croce,Cessole,Lácteos y quesos,"robiole di capra; tome di pecora","Regione Scaliti, 4, 14050 Cessole AT","Granja que elabora quesos de cabra y oveja con leche cruda y ofrece venta y degustaciones en la propia unidad.",,+393420295552,,https://langamylove.com/en/experience/bricco-della-croce/,,,https://www.google.com/maps/search/?api=1&query=Bricco%20della%20Croce%2C%20Regione%20Scaliti%2C%204%2C%2014050%20Cessole%20AT&query_place_id=ChIJY1F9QbDN0hIREZCXDw6Di3A,44.65,8.24472,,verificado,no comprobado,,Carne|Miel|Huevos
caseificio-di-roccaverano,Caseificio di Roccaverano,Roccaverano,Lácteos y quesos,"Roccaverano DOP; formaggi caprini","Regione Tassito, 17, 14050 Roccaverano AT","Caseificio agrícola dedicado a la elaboración de Roccaverano DOP y otros quesos con leche cruda de cabra del territorio.",,+39014493068,info@caseificioroccaverano.it,https://www.caseificioroccaverano.it/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20di%20Roccaverano%2C%20Regione%20Tassito%2C%2017%2C%2014050%20Roccaverano%20AT&query_place_id=ChIJbQZx2ezO0hIR4-mNkzcJ4G8,44.6076695,8.2510831,,verificado,no comprobado,,
forteto-della-luja,Forteto della Luja,Loazzolo,Vino,"Loazzolo DOC; Moscato d'Asti; Barbera d'Asti","Regione Candelette, 4, 14051 Loazzolo AT","Bodega ecológica familiar y oasis WWF que vinifica sus viñedos históricos y mantiene venta y degustación en la propia finca.","Todos los días 10:30-12:30 y 14:00-18:00",+393272577617,info@fortetodellaluja.it,https://www.fortetodellaluja.it/it/,,,https://www.google.com/maps/search/?api=1&query=Forteto%20della%20Luja%2C%20Regione%20Candelette%2C%204%2C%2014051%20Loazzolo%20AT&query_place_id=ChIJZY4qwPvM0hIRzHydyA9M3PE,44.68791,8.25163,,verificado,no comprobado,,
azienda-agricola-mario-torelli,Azienda Agricola Mario Torelli,Bubbio,Vino,"Moscato d'Asti; Barbera d'Asti; vermouth; grappa","Regione San Grato, 142 Bis, 14051 Bubbio AT","Cantina familiar que produce vinos ecológicos desde 1987 y también elabora vermouth, grappa y brandy propios.",,+393470632366,vinitorelli@virgilio.it,https://www.vinitorelli.it/,https://www.facebook.com/vinitorelli/,,https://www.google.com/maps/search/?api=1&query=Azienda%20Agricola%20Mario%20Torelli%2C%20Regione%20San%20Grato%2C%20142%20Bis%2C%2014051%20Bubbio%20AT&query_place_id=ChIJTyNRwg3N0hIRKGUOOTTj9OI,44.6698141,8.2756411,,verificado,no comprobado,,Destilados y licores|Vermut
azienda-agricola-il-ciliegio,Azienda Agricola Il Ciliegio,Moncalvo,Miel,"miele; confetture; nocciole; olio","Strada Gessi, 10, 14036 Moncalvo AT","Explotación apícola y frutícola ecológica de Davide Morello que produce miel y transforma su fruta y avellanas en productos propios.",,,,https://alvearechedicesi.it/it-IT/producers/39532/farm,,,https://www.google.com/maps/search/?api=1&query=Azienda%20Agricola%20Il%20Ciliegio%2C%20Strada%20Gessi%2C%2010%2C%2014036%20Moncalvo%20AT&query_place_id=ChIJaWu8zyq_h0cRJbakQPWbfYs,45.05111,8.26639,,verificado,no comprobado,,Conservas|Frutos secos|Aceite
ca-del-prete,Ca' del Prete,Pino d'Asti,Vino,"Freisa d'Asti; Barbera d'Asti; vino rosato","Via Maestra, 55, 14020 Pino d'Asti AT","Cantina familiar de Luca Ferrero que cultiva sus viñas en ecológico y vinifica vinos artesanales de mínima intervención.",,,,https://www.vinobiologicocadelprete.it/,,,https://www.google.com/maps/search/?api=1&query=Ca%27%20del%20Prete%2C%20Via%20Maestra%2C%2055%2C%2014020%20Pino%20d%27Asti%20AT&query_place_id=ChIJzfhkWLXdh0cRopjQcSyeXTc,45.055486,7.9869905,,verificado,no comprobado,,
case-corini,Case Corini,Costigliole d'Asti,Vino,"Barbera d'Asti; vinos artesanales","Strada San Martino, 8, 14055 Costigliole d'Asti AT","Pequeña finca de Guido y Luisa Corino dedicada a vinos artesanales de sus viñedos de Costigliole d'Asti.",,,,https://www.beverfood.com/cantina/case-corini,,,https://www.google.com/maps/search/?api=1&query=Case%20Corini%2C%20Strada%20San%20Martino%2C%208%2C%2014055%20Costigliole%20d%27Asti%20AT&query_place_id=ChIJVy9tWqWMh0cRWY9loeh-5LE,44.7921328,8.1698866,,parcial,no comprobado,,
xsbaglio,Azienda Agricola xSbaglio,Nizza Monferrato,Miel,"miele; confetture; composte; nocciole; olio; vino","Strada Baglio, 22, 14049 Nizza Monferrato AT","Finca de Federica Gatti con apicultura y laboratorio propio que transforma fruta, verdura y avellanas, además de producir aceite y vino.",,+393331034434,agricolaxsbaglio@gmail.com,https://aziendaagricolaxsbaglio.com/,,,https://www.google.com/maps/search/?api=1&query=Azienda%20Agricola%20xSbaglio%2C%20Strada%20Baglio%2C%2022%2C%2014049%20Nizza%20Monferrato%20AT&query_place_id=ChIJA3Q4_NCFh0cRdZPAawx9_0U,44.7698213,8.3908331,,verificado,no comprobado,,Conservas|Frutos secos|Aceite|Vino
azienda-agricola-maggiora,Azienda Agricola Maggiora,Refrancore,Vino,"Barbera d'Asti; Grignolino d'Asti; Monferrato Bianco","Corso Umberto I, 10, 14030 Refrancore AT","Proyecto vitícola familiar que recupera viñedos históricos de Refrancore y comercializa vinos propios, con la vinificación actualmente encargada a una cantina local.",,+393286998990,info@vinomaggiora.it,https://www.vinomaggiora.it/,,,,44.9378628,8.3437219,,parcial,no comprobado,,
maramao,Maramao,Canelli,Fruta y verdura,"ortaggi; passata di pomodoro; confetture; succhi; farro","Via Riccadonna, 185, 14053 Canelli AT","Cooperativa agrícola social ecológica que cultiva y transforma hortalizas, fruta, cereal y uva, con agriturismo y tienda propia en Canelli.",,+393407785879,info@maramao-bio.it,https://www.maramao-bio.it/chi-siamo,https://www.facebook.com/biomaramao/,,https://www.google.com/maps/search/?api=1&query=Maramao%2C%20Via%20Riccadonna%2C%20185%2C%2014053%20Canelli%20AT&query_place_id=ChIJA8xpaISJh0cR8sxv5hbaUdg,44.7185291,8.2992451,,verificado,no comprobado,,Conservas|Pan y cereal|Vino
ca-del-ponte,Ca’ del Ponte,Monastero Bormida,Lácteos y quesos,Roccaverano DOP,"Regione Sessania, 1, 14058 Monastero Bormida AT",Azienda agricola di Pinuccia Rizzolio aderente al Consorzio del Roccaverano DOP e attiva nella produzione casearia.,,+39014488293,rizzolio@live.it,https://www.cadelponte.com/,,,https://www.google.com/maps/search/?api=1&query=Ca%E2%80%99%20del%20Ponte%2C%20Regione%20Sessania%2C%201%2C%2014058%20Monastero%20Bormida%20AT&query_place_id=ChIJtZjhePTN0hIRI7tuQ7HD3bo,44.64944,8.32778,,parcial,no comprobado,,
azienda-agricola-marconi,Azienda Agricola Marconi,Monastero Bormida,Lácteos y quesos,Roccaverano DOP,"Regione San Desiderio, 14058 Monastero Bormida AT",Azienda di Matteo Marconi che produce Roccaverano DOP ed è iscritta tra i caseificatori attuali del consorzio.,,,,,,,,44.64944,8.32778,,parcial,no comprobado,,
ghione-enrica-franca,Azienda Agricola Ghione Enrica Franca,Roccaverano,Lácteos y quesos,"Roccaverano DOP y quesos de oveja y cabra","Località Picollo Boglioli, 11, 14050 Roccaverano AT","Enrica Franca Ghione operates an approved sheep-and-goat dairy in Roccaverano and is listed as a producer of the area's protected raw-milk cheese.",,+39014493041,,https://www.qualigeo.eu/en/product/robiola-di-roccaverano-pdo/,,,,,,,parcial,no comprobado,,
rossello-enrico,Azienda Agricola Rossello Enrico,Roccaverano,Lácteos y quesos,"quesos de cabra de larga maduración y mantequilla de cabra","Regione Ceretta Tatorba, 30, 14050 Roccaverano AT","Enrico Rossello is an artisan goat cheesemaker in Roccaverano known for exceptionally long-matured caprini and rare goat's-milk butter.",,+390144953805,,https://www.ilgolosario.it/it/enrico-rossello-sd09955,,,,,,,parcial,no comprobado,,
ferrero-bruno-serole,Azienda Agricola Ferrero Bruno,Serole,Lácteos y quesos,"quesos de cabra, oveja y vaca","Regione Rocchino, 28, 14050 Serole AT","Bruno Ferrero runs a mixed farm and approved dairy in Serole, producing goat cheeses and authorised to transform cow's, sheep's and goat's milk.",,,,,,,,,,,parcial,no comprobado,,
ferrero-lorenza-serole,Azienda Agricola Ferrero Lorenza,Serole,Lácteos y quesos,"Roccaverano y quesos de oveja, cabra y vaca","Regione Rocchino, 28 bis, 14050 Serole AT","Lorenza Ferrero operates an approved small dairy unit in Serole and is documented in the regional dairy supply chain and as a producer of Roccaverano cheese.",,,,,,,,,,,parcial,no comprobado,,
agrilatteria-del-pianalto,Agrilatteria del Pianalto — Azienda Agricola Molino,Valfenera,Lácteos y quesos,"mozzarella, scamorza, tomini, stracchino, ricotta, yogur, mantequilla y helado","Strada Valmaggiore, 2, 14017 Valfenera AT","Piero Molino's family dairy raises its own herd and transforms its milk on the farm into fresh cheeses, yogurt, butter, desserts and artisan gelato sold at the Valfenera farm shop.",mar-vie 08:30-19:00; sáb-dom 11:00-19:00,+390141935151,info@agrilatteria.it,https://www.agrilatteria.it/,,,https://www.google.com/maps/search/?api=1&query=Agrilatteria%20del%20Pianalto%20%E2%80%94%20Azienda%20Agricola%20Molino%2C%20Strada%20Valmaggiore%2C%202%2C%2014017%20Valfenera%20AT&query_place_id=ChIJDelE-cz6h0cROMqDJ8ztD9I,44.8712837,7.9705144,,verificado,no comprobado,,
