slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales
sociedade-agricola-sangue-real,Sociedade Agricola Sangue Real,Setúbal,Vino,,"Quinta dos Arcos, Aldeia de Irmãos, 2925-018 AZEITAO",,,+351912288580,sanguereallda@gmail.com,http://www.sanguereal.com,,,,38.524310,-8.892610,,parcial,no comprobado,,
sociedade-agricola-d-pedro-v,Sociedade Agrícola D. Pedro V,Palmela,Vino,,"Rua dos Carvalhos, Herdade do Carvalho, 2965-209 Poceirão",,,+351212881397,geral@vinhosdamasceno.pt,http://www.vinhosdamasceno.pt,,,,38.567490,-8.899080,,parcial,no comprobado,,
sociedade-agricola-rotas-dupo,SOCIEDADE AGRÍCOLA ROTAS DUPÓ,Palmela,Vino,,"Casa Dupó, Fernando Pó, s/n, 2965-565 Fernando Pó",,,+351919713005,geral@dupo.pt,http://dupo.pt,,,,38.567490,-8.899080,,parcial,no comprobado,,
winelife,WINELIFE,Setúbal,Vino,,"Rua Almeida Garrett 67, 2900-212 Setúbal",,,+351962983697,info@winelife.pt,http://winelife.pt,,,,38.524310,-8.892610,,parcial,no comprobado,,
quinta-da-serralheira-vinhos,Quinta da Serralheira - Vinhos,Palmela,Vino,,"Urbanização Quinta Viana Lote 5 4º Andar, 5050-105 Godim/Peso da Regua",,,+351914446611,comercial100hectares@gmail.com,http://www.100hectares.com.pt,,,,38.567490,-8.899080,,parcial,no comprobado,,
sociedade-agricola-da-herdade-do-cebolal,Sociedade Agrícola da Herdade do Cebolal,Santiago do Cacém,Vino,,"Urbanização Quinta Viana Lote 5 4º Andar, 5050-105 Godim/Peso da Regua",,,+351914446611,comercial100hectares@gmail.com,http://www.100hectares.com.pt,,,,38.000000,-8.683330,,parcial,no comprobado,,
camolas-matos,Camolas & Matos,Palmela,Vino,,"Rua Dr. Bernardo Teixeira Botelho, nº66 - 2950-298 Palmela, 2950-298 Palmela",,,+351212350677,geral@adegacamolas.pt,http://www.adegacamolas.pt,,,,38.567490,-8.899080,,parcial,no comprobado,,
queijaria-da-sao,Queijaria da São,Palmela,Lácteos y quesos,"Queijo de Azeitão, queso de oveja, queso de cabra","Rua da Platina lote 79, Parque Industrial Vale do Alecrim, 2950-007 Palmela",,,+351964167884,geral@queijariadasao.pt,https://queijariadasao.pt/,,,https://www.google.com/maps/search/?api=1&query=Queijaria%20da%20S%C3%A3o%2C%20Rua%20da%20Platina%20lote%2079%2C%20Parque%20Industrial%20Vale%20do%20Alecrim%2C%202950-007%20Palmela&query_place_id=ChIJ8XrMHmZBGQ0RhvmLG411rLQ,38.606640,-8.912839,,verificado,no comprobado,,
ophiussa-brewing,Ophiussa Brewing Co.,Setúbal,Cerveza,"Gugurmin, Hapū, Lora, Zéphyr","Parque Industrial Sado Internacional, Pavilhão C14, 2910-130 Setúbal",,,+351914517598,info@ophiussabrewing.com,https://ophiussabrewing.com/,,,https://www.google.com/maps/search/?api=1&query=Ophiussa%20Brewing%20Co.%2C%20Parque%20Industrial%20Sado%20Internacional%2C%20Pavilh%C3%A3o%20C14%2C%202910-130%20Set%C3%BAbal&query_place_id=ChIJL1U8awNpGQ0RQQQMRDvD8KU,38.542093,-8.826694,,verificado,sí,ecommerce,
herdade-do-portocarro,Herdade do Portocarro,Alcácer do Sal,Vino,"Herdade de Portocarro, Anima, Autocarro Nº 27, Loverice","Herdade do Portocarro, São Romão do Sado, 7595-033 Torrão",,,+351934060790,info@portocarro.com,https://www.portocarro.com/,,,https://www.google.com/maps/search/?api=1&query=Herdade%20do%20Portocarro%2C%20Herdade%20do%20Portocarro%2C%20S%C3%A3o%20Rom%C3%A3o%20do%20Sado%2C%207595-033%20Torr%C3%A3o&query_place_id=ChIJiUQTatwuGg0RbPnBSyLs5UM,38.253750,-8.360018,,verificado,no comprobado,,Legumbres y cereales
exporsado,Exporsado,Setúbal,Pescado,ostra portuguesa del Sado,"Estuário do Sado, Setúbal",Productor dedicado al cultivo y exportación de ostras portuguesas en las aguas del estuario del Sado.,,,info@exporsado.pt,https://exporsado.pt/,,,,38.52431,-8.89261,,verificado,no comprobado,,
neptun-pearl,Neptun Pearl,Alcácer do Sal,Pescado,ostra portuguesa ecológica,"Reserva Natural do Estuário do Sado, Alcácer do Sal",Cultiva ostra portuguesa ecológica en viveros del estuario del Sado y la comercializa bajo la marca Neptun Pearl.,,,katy@neptunpearl.com,https://neptunpearl.com/,,,,38.3725,-8.51333,,verificado,no comprobado,,
aquanostra,Aquanostra,Setúbal,Pescado,"ostras gigas y planas, almejas y marisco","Centro Empresarial Sado Internacional, N10 283A, Pavilhão D22, 2910-130 Setúbal","Produce semilla y ostras adultas en el Sado, depura marisco en Setúbal y comercializa sus productos con trazabilidad propia.",,+351911092494,info@aquanostra.pt,https://www.aquanostra.pt/,,,,38.52431,-8.89261,,verificado,sí,ecommerce,
artesanalpesca-op,ArtesanalPesca O.P.,Sesimbra,Pescado,peixe-espada preto y pescado de pesca artesanal,"Edifício ArtesanalPesca, Porto de Pesca de Sesimbra, 2970-152 Sesimbra","Cooperativa y organización de productores que reúne armadores de Sesimbra y prepara, congela y comercializa sus capturas.",,+351212280207,geral@artesanalpesca.pt,https://artesanalpesca.pt/,,,,38.441954,-9.117571,,verificado,no comprobado,,
