slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online
panaderia-ordonez-tardajos,Panadería Ordoñez,Tardajos,Pan y pastelería,Pan artesano,"C/ Camino el Molino, s/n, 09130 09130 Tardajos","Panadería Ordoñez cuenta con más de 120 años de experiencia elaborando panes y hogazas. Estamos especializados en Hogazas, panes rústicos, tortas de aceite de diferentes tamaños,... Todo ello en horno de leña.",Consultar web o venta directa,696476322 / Tardajos,panaderiaordonez@hotmail.com,https://panaderiaordonez.com/,,,https://www.google.com/maps/search/Panader%C3%ADa%20Ordo%C3%B1ez%2C%20C%2F%20Camino%20el%20Molino%2C%20s%2Fn%2C%2009130%2009130%20Tardajos,42.3489577,-3.8159239,/productores/castilla-y-leon/burgos/panaderia-ordonez-tardajos.webp,pendiente,no comprobado
api-espinosa-espinosa-de-los-monteros,Api Espinosa,Espinosa de los Monteros,Miel,Miel,"Ctra. Quintana de los Prados, parc 56, pol.8, 09560 Espinosa de los Monteros 09569 Espinosa de los Monteros",Apiespinosa nace de la tradición apícola familiar de 2 generaciones trabajando en defensa de la abeja apis melifera melifera y la protección de su habitat. Lo que empezó como producción familiar de 10 colmenas ha pasado a formar una empresa de producción apícola con más de 600 colmenas repartidas por la zona norte de las Merindades y un espacio donde los apicultores de la zona pueden asesorarse y adquirir material apícola.,Consultar web o venta directa,630908219,info@apiespinosa.es,https://apiespinosa.es/,,,https://www.google.com/maps/search/Api%20Espinosa%2C%20Ctra.%20Quintana%20de%20los%20Prados%2C%20parc%2056%2C%20pol.8%2C%2009560%20Espinosa%20de%20los%20Monteros%2009569%20Espinosa%20de%20los%20Monteros,43.093441,-3.5190018,,pendiente,no comprobado
apicola-neri-hontoria-del-pinar,Apícola Neri,Hontoria del Pinar,Miel,Miel,"C/ Nueva, 3, 09660 Hontoria del Pinar 09660 Hontoria del Pinar","La empresa apícola Miel Neri de Hontoria del Pinar se encuentra entre productoras agroalimentarias que cuenta con la distinción de Marca Natural. Se trata de un reconocimiento a la producción de calidad en los parques naturales de la comunidad. Los productos elaborados en los parques naturales incluyen un valor añadido por las materias primas con la que están realizados, son productos limpios, exentos de contaminantes, y con un impacto ambiental casi nulo.",Consultar web o venta directa,947386281 / 615222848,apieconeri@hotmail.com,,,,https://www.google.com/maps/search/Ap%C3%ADcola%20Neri%2C%20C%2F%20Nueva%2C%203%2C%2009660%20Hontoria%20del%20Pinar%2009660%20Hontoria%20del%20Pinar,41.8486923,-3.1584568,,pendiente,no comprobado
apicola-guerrero-huerta-del-rey,Apícola Guerrero,Huerta del Rey,Miel,Miel,"C/ Palacios, 52 E (Nave en Ctra. De la Hinojosa s/n), 09430 Huerta del Rey,","Productor local de miel en Huerta del Rey, incorporado al catálogo provincial de Burgos Alimenta.",Consultar web o venta directa,947388152 / 639227872,,,,,https://www.google.com/maps/search/Ap%C3%ADcola%20Guerrero%2C%20C%2F%20Palacios%2C%2052%20E%20(Nave%20en%20Ctra.%20De%20la%20Hinojosa%20s%2Fn)%2C%2009430%20Huerta%20del%20Rey%2C,41.8407163,-3.3467513,,pendiente,no comprobado
miel-sabinares-del-arlanza-hortiguela,Miel Sabinares del Arlanza,Hortigüela,Miel,Miel,"San Esteban, 57, 09640 Hortigüela 09640 Hortigüela","Nuestra base de operaciones está situada en Hortigüela, un pequeño pueblo a orillas del río Arlanza. Nuestra pequeña industria de envasado está totalmente integrada en el casco urbano. La extracción un poco más complicada, debido a las abejas que vienen en los panales y que acuden al olor de la miel, la realizamos en una nave acondicionada para tal efecto, situada a 5 km. de la población. La nave cuenta con los últimos adelantos en extracción de miel.",Consultar web o venta directa,947569991,tecnomiel@yahoo.es,https://mielarlanza.com/,,,https://www.google.com/maps/search/Miel%20Sabinares%20del%20Arlanza%2C%20San%20Esteban%2C%2057%2C%2009640%20Hortig%C3%BCela%2009640%20Hortig%C3%BCela,42.0686884,-3.4270548,/productores/castilla-y-leon/burgos/miel-sabinares-del-arlanza-hortiguela.webp,pendiente,no comprobado
abeja-burgalesa-burgos,Abeja Burgalesa,Burgos,Miel,Miel,"Parque Empresarial INBISA-LANDA, 09001 Burgos 09001 Burgos","Se trata de una cooperativa dedicada a la extracción, envasado y etiquetado de mieles. Una miel de máxima calidad, obtenida de forma artesanal en los colmenares y sin superar la temperatura presente en la colmena. El resultado es una miel de producción propia que mantiene todas sus propiedades naturales, orientada a delicatessen y a una alimentación sana y natural.",Consultar web o venta directa,686684013 / 628456211,info@abejaburgalesa.com,https://abejaburgalesa.com/,,,https://www.google.com/maps/search/Abeja%20Burgalesa%2C%20Parque%20Empresarial%20INBISA-LANDA%2C%2009001%20Burgos%2009001%20Burgos,42.3240601,-3.7130493,,pendiente,no comprobado
miel-riuseco-espinosa-de-los-monteros,Miel Riuseco,Espinosa de los Monteros,Miel,Miel,"C/ Lago, 18, 09560 Espinosa de los Monteros 09569 Espinosa de los Monteros","Productor local de miel en Espinosa de los Monteros, incorporado al catálogo provincial de Burgos Alimenta.",Consultar web o venta directa,630030744,plan42bu@yahoo.es,,,,https://www.google.com/maps/search/Miel%20Riuseco%2C%20C%2F%20Lago%2C%2018%2C%2009560%20Espinosa%20de%20los%20Monteros%2009569%20Espinosa%20de%20los%20Monteros,43.0830217,-3.557599,,pendiente,no comprobado
miel-las-loras-de-brezo-san-mames-de-abar-basconcillos-del-tozo-burgos,Miel Las Loras de Brezo,"San Mamés de Abar, Basconcillos del Tozo, Burgos",Miel,Miel,"Ctra Basconcillos 73 09126 San Mamés de Abar, Basconcillos del Tozo, Burgos","Miel de brezo y miel de romero 100% natural. Toda la miel es recolectada de manera artesanal por los hermanos Rodríguez Manjón. La miel de brezo es obtenida en el norte de la provincia de Burgos, a una altitud media de 1.000 metros sobre el nivel del mar en las comarcas de Las Loras, Valdelucio, el Tozo y las Hoces del Río Ebro y Río Rudrón. La miel de romero se recolectamos en la provincia de Zaragoza, donde se traslada parte de las colmenas antes de la época estival para facilitar su reproducción.",Consultar web o venta directa,620913386,info@mieldelasloras.com,https://mieldelasloras.com/,,,https://www.google.com/maps/search/Miel%20Las%20Loras%20de%20Brezo%2C%20Ctra%20Basconcillos%2073%2009126%20San%20Mam%C3%A9s%20de%20Abar%2C%20Basconcillos%20del%20Tozo%2C%20Burgos,42.6813391,-4.0075743,/productores/castilla-y-leon/burgos/miel-las-loras-de-brezo-san-mames-de-abar-basconcillos-del-tozo-burgos.webp,pendiente,no comprobado
hermanos-ramos-melgar-de-fernamental,Hermanos Ramos,Melgar de Fernamental,Miel,Miel,"C/ La Estudiantina, 1, 09100 Melgar de Fernamental 09100 Melgar de Fernamental","Se trata de una pequeña empresa familiar, esto permite mantener un trato personal y directo con nuestros clientes. Miel Hermanos Ramos surge en el año 2011 fruto de nuestra pasión por la naturaleza. En este proyecto se ha puesto todo su afán e ilusión, acercando al público un producto 100% natural producido únicamente por nuestras amigas las abejas.",Consultar web o venta directa,635329587 / 639902701,mielhermanosramos@gmail.com,https://mielhermanosramos.com/,,,https://www.google.com/maps/search/Hermanos%20Ramos%2C%20C%2F%20La%20Estudiantina%2C%201%2C%2009100%20Melgar%20de%20Fernamental%2009100%20Melgar%20de%20Fernamental,42.4026689,-4.2448712,,pendiente,no comprobado
hernando-hurtado-barbadillo-del-mercado,Hernando Hurtado,Barbadillo del Mercado,Miel,Miel,"Paraje los Quiñones S/N, 09613 Barbadillo del Mercado 09613 Barbadillo del Mercado","Creada en Burgos hace 30 años, esta empresa evoluciona gracias a la experiencia, conocimiento e ilusión de todos los que la forman, con una equilibrada apuesta por la mejor tradición, preservando el buen hacer de antaño, y a través de procesos productivos que aseguran la calidad del producto final.",Consultar web o venta directa,947384028,hh@hernandohurtado.com,https://hernandohurtado.com/,,,https://www.google.com/maps/search/Hernando%20Hurtado%2C%20Paraje%20los%20Qui%C3%B1ones%20S%2FN%2C%2009613%20Barbadillo%20del%20Mercado%2009613%20Barbadillo%20del%20Mercado,42.0397555,-3.3536105,/productores/castilla-y-leon/burgos/hernando-hurtado-barbadillo-del-mercado.webp,pendiente,no comprobado
miel-apilife-burgos,Miel Apilife,Burgos,Miel,Miel,"C/ Federico Olmeda, 11, 09005 Burgos 09006 Burgos","Productor local de miel en Burgos, incorporado al catálogo provincial de Burgos Alimenta.",Consultar web o venta directa,666819562,carlos@apilife.es,,,,https://www.google.com/maps/search/Miel%20Apilife%2C%20C%2F%20Federico%20Olmeda%2C%2011%2C%2009005%20Burgos%2009006%20Burgos,42.349585,-3.6924455,,pendiente,no comprobado
huevos-camperos-santa-maria-del-campo,Huevos Camperos,Santa María del Campo,Huevos,Huevos camperos,"C/ Norte, 6, 09342 Santa Mª del Campo 09342 Santa María del Campo","Productor local de productos de despensa en Santa María del Campo, incorporado al catálogo provincial de Burgos Alimenta.",Consultar web o venta directa,679413000,jorgevgamonal@gmail.com,,,,https://www.google.com/maps/search/Huevos%20Camperos%2C%20C%2F%20Norte%2C%206%2C%2009342%20Santa%20M%C2%AA%20del%20Campo%2009342%20Santa%20Mar%C3%ADa%20del%20Campo,42.1320298,-3.9768871,,pendiente,no comprobado
agua-de-corconte-cilleruelo-de-bezana,Agua de Corconte,Cilleruelo de Bezana,Bodega,Agua mineral,"Ctra. Nacional Burgos Santander, s/n, 09572 Valle de Valdebezana 09572 Cilleruelo de Bezana","El agua de Corconte es una exquisita agua de mesa de mineralización débil. Brota del manantial en condiciones extremadamente puras y asépticas, a una altura de 837 m. y unos 10º de temperatura. Contiene en equilibrada proporción hasta 24 elementos, que hacen de ella un marcado agente terapéutico.",Consultar web o venta directa,942229955,corconte@aguadecorconte.es,https://balneariodecorconte.es/,,,https://www.google.com/maps/search/Agua%20de%20Corconte%2C%20Ctra.%20Nacional%20Burgos%20Santander%2C%20s%2Fn%2C%2009572%20Valle%20de%20Valdebezana%2009572%20Cilleruelo%20de%20Bezana,42.9733894,-3.8490556,,pendiente,no comprobado
especias-y-herboristeria-campeador-burgos,Especias y Herboristería Campeador,Burgos,Despensa artesanal,Especias,"C/ López Bravo, 31. Pol. Ind. Villalonquéjar, 09001 Burgos 09001 Burgos","Productor local de especias en Burgos, incorporado al catálogo provincial de Burgos Alimenta.",Consultar web o venta directa,947298351,campeador@campeador.net,https://campeador.net/,,,https://www.google.com/maps/search/Especias%20y%20Herborister%C3%ADa%20Campeador%2C%20C%2F%20L%C3%B3pez%20Bravo%2C%2031.%20Pol.%20Ind.%20Villalonqu%C3%A9jar%2C%2009001%20Burgos%2009001%20Burgos,42.3600884,-3.7683749,,pendiente,no comprobado
almacenes-sualdea-aranda-de-duero,Almacenes Sualdea,Aranda de Duero,Fruta y verdura,Frutas y hortalizas,"Calle Valladolid, 50 Pol. Ind. Allende Duero. 09400 Aranda de Duero 09400 Aranda de Duero","La Asociación para la Promoción y Defensa de la Patata de la provincia de Burgos se ha formado para potenciar este cultivo tan arraigado en la provincia burgalesa, y para ello tras los estudios de caracterización pertinentes ha establecido un Reglamento de Uso, que deben cumplir todos los que quieran producir y envasar bajo esta denominación de calidad. Tanto agricultores como envasadores deben asegurar la trazabilidad del producto a través de sus cuadernos de campo y de almacén, y de los documentos de acompañamiento. Un Comité de Control formado por ingenieros supervisa todo el proceso. El rudo clima burgalés, el suelo fértil, los cuidados tradicionales de los agricultores, el esmero en la selección y en la conservación de los envasadores y los rigurosos controles de los técnicos hacen qu",Consultar web o venta directa,947500728,patsualdea@telefonica.net,https://patatadeburgos.es/,,,https://www.google.com/maps/search/Almacenes%20Sualdea%2C%20Calle%20Valladolid%2C%2050%20Pol.%20Ind.%20Allende%20Duero.%2009400%20Aranda%20de%20Duero%2009400%20Aranda%20de%20Duero,41.664802,-3.7117806,/productores/castilla-y-leon/burgos/almacenes-sualdea-aranda-de-duero.webp,pendiente,no comprobado
patatas-colina-burgos,Patatas Colina,Burgos,Fruta y verdura,Patatas,"C/ La Bureba, 25. 09007 Burgos 09007 Burgos","Patatas Colina es una empresa mayorista de patatas de la ciudad de Burgos . Contamos con más de 25 años a su servicio como mayorista de patatas y cebollas para todo tipo de usos culinarios. Nuestra experiencia y trayectoria nos avalan como referente en nuestro sector, ofreciendo siempre los productos de mayor calidad a los precios más competitivos. Confíe en el saber hacer de Patatas Colina y disfrute de los tubérculos más selectos y de mayor calidad. Trabajamos para poner a su alcance alimentos frescos y de calidad durante todo el año. Nuestra experiencia profesional nos ha proporcionado los conocimientos necesarios para conocer qué variedades hay que elegir según la época del año y lugar.",Consultar web o venta directa,947481885 / 610412581,administracion@patatascolina.es,https://patatascolina.es/,,,https://www.google.com/maps/search/Patatas%20Colina%2C%20C%2F%20La%20Bureba%2C%2025.%2009007%20Burgos%2009007%20Burgos,42.3518415,-3.6531156,/productores/castilla-y-leon/burgos/patatas-colina-burgos.webp,pendiente,no comprobado
m-g-manzana-reineta-y-cereza-de-caderechas-salas-de-bureba,M.G. Manzana Reineta y Cereza de Caderechas,Salas de Bureba,Fruta y verdura,Frutas y hortalizas,"Pz. Mayor, 8. 09593 Salas de Bureba 09593 Salas de Bureba","La Asociación de Productores y Comerciantes Las Caderechas fue fundada en el año 2000. Esta Asociación está formada por pequeños empresarios y trabajadores autónomos cuya actividad sea la producción y comercialización de productos agrarios. Los objetivos de esta asociación son: Mejorar la producción agrícola de la zona Garantizar la calidad de la fruta y hortalizas de Las Caderechas Diferenciar y prestigiar el producto ante el consumidor Fomentar la agricultura en consonancia con el Medio Ambiente. Contribuir a la organización y estructuración del sector aumentando su competitividad. Homogeneizar el producto en los puntos de venta Mejorar la cualificación de los profesionales del sector agrario y del medio rural y de los trabajadores, técnicos y personal vinculado al sector industrial agro",Consultar web o venta directa,947040266 / 636436856,info@caderechas.com,https://caderechas.com/,https://www.facebook.com/caderechas/,,https://www.google.com/maps/search/M.G.%20Manzana%20Reineta%20y%20Cereza%20de%20Caderechas%2C%20Pz.%20Mayor%2C%208.%2009593%20Salas%20de%20Bureba%2009593%20Salas%20de%20Bureba,42.6923292,-3.4744522,,pendiente,no comprobado
sal-de-poza-de-la-sal-poza-de-la-sal,Sal de Poza de la Sal,Poza de la Sal,Despensa artesanal,Productos de despensa,"C/ El Depósito, s/n, 09246 Poza de la Sal 09246 Poza de la Sal","Productor local de productos de despensa en Poza de la Sal, incorporado al catálogo provincial de Burgos Alimenta.",Consultar web o venta directa,688654658 / 659549873,npadronesn@hotmail.com,,,,https://www.google.com/maps/search/Sal%20de%20Poza%20de%20la%20Sal%2C%20C%2F%20El%20Dep%C3%B3sito%2C%20s%2Fn%2C%2009246%20Poza%20de%20la%20Sal%2009246%20Poza%20de%20la%20Sal,42.6657196,-3.5016882,,pendiente,no comprobado
asociacion-slowfood-burgos-burgos,Asociación Slowfood Burgos,Burgos,Despensa artesanal,Productos de despensa,"Avda La Paz, 11 Restaurante La Vianda, 09006 Burgos 09004 Burgos","Slow Food se dedica a proteger los alimentos de calidad y los métodos de cultivo y transformación tradicionales y sostenibles, así como a defender la biodiversidad de las variedades cultivadas y silvestres. Cree que el único tipo de agricultura que ofrece perspectivas válidas de desarrollo, sobre todo en las regiones más pobres del planeta, es el basado en la sabiduría y los conocimientos de las comunidades locales que viven en armonía con el ecosistema que las rodea. Defiende las diferencias culturales territoriales y regionales, íntimamente ligadas a nuestra herencia alimentaria, y revaloriza la historia y la cultura de cada grupo social, para que puedan existir redes de intercambio recíproco equilibradas.",Consultar web o venta directa,616713241,diazasencio@icloud.com,https://slowfoodburgos.wordpress.com/,https://www.facebook.com/slowfood.burgos/,,https://www.google.com/maps/search/Asociaci%C3%B3n%20Slowfood%20Burgos%2C%20Avda%20La%20Paz%2C%2011%20Restaurante%20La%20Vianda%2C%2009006%20Burgos%2009004%20Burgos,42.3451674,-3.6933476,/productores/castilla-y-leon/burgos/asociacion-slowfood-burgos-burgos.webp,pendiente,no comprobado
