slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online
bodega-el-callejon-san-esteban-del-valle,Bodega El Callejón,San Esteban del Valle,Bodega,Vino,"C. de la Higuerilla, 44, 05412 San Esteban del Valle, Ávila, España","Productor local de bodega en San Esteban del Valle, incorporado al catálogo provincial de Ávila y revisado con DOP Cebreros.",lunes: Abierto 24 horas | martes: Abierto 24 horas | miércoles: Abierto 24 horas | jueves: Abierto 24 horas | viernes: Abierto 24 horas | sábado: Abierto 24 horas | domingo: Abierto 24 horas,676 70 19 33,,http://www.bodegaelcallejon.com/,,http://instagram.com/bodegaelcallejon_,https://www.google.com/maps/search/?api=1&query=Bodega%20El%20Callej%C3%B3n&query_place_id=ChIJn-HUgj51QA0RHWCjrFNeLHA,40.2760271,-4.980458899999999,,pendiente,no comprobado
bodega-clemente-peral-san-juan-de-la-nava,Bodega Clemente Peral,San Juan de la Nava,Bodega,Vino,"C. Dalí, 7, 05111 San Juan de la Nava, Ávila, España","Productor local de bodega en San Juan de la Nava, incorporado al catálogo provincial de Ávila y revisado con AvilAgro.",Consultar web o venta directa,,info@clementeperal.com,https://marcosperal.com/,https://www.facebook.com/clementeperal/,https://www.instagram.com/marquetespm/,https://www.google.com/maps/search/?api=1&query=Bodega%20Clemente%20Peral&query_place_id=ChIJlcfn5O9fQA0RmTC6bdtBJ5w,40.47851,-4.68079,,pendiente,no comprobado
bodegas-castellanas-villanueva-de-avila,Bodegas Castellanas,Villanueva de Ávila,Bodega,Vino,"Calle San Juan, 18, Nave 6, 05114 Villanueva de Ávila, Ávila, España","Productor local de bodega en Villanueva de Ávila, incorporado al catálogo provincial de Ávila y revisado con DOP Cebreros.",lunes: 9:00–20:00 | martes: 9:00–20:00 | miércoles: 9:00–20:00 | jueves: 9:00–20:00 | viernes: 9:00–20:00 | sábado: Cerrado | domingo: Cerrado,696 63 19 39,,https://bodegascastellanas.com/,https://www.facebook.com/bodegascastellanas,https://www.instagram.com/bodegascastellanas,https://www.google.com/maps/search/?api=1&query=Bodegas%20Castellanas&query_place_id=ChIJ9yu_XgBlQA0RqZT1KUyIl-Q,40.3810203,-4.8180897,,pendiente,no comprobado
comando-g-villanueva-de-avila,Comando G,Villanueva de Ávila,Bodega,Vino,"Bº Navahondilla, C. Primera, 3, 05114 Villanueva de Ávila, Ávila, España",Bodega de Villanueva de Ávila incorporada al catálogo provincial de Ávila y revisada en segunda pasada.,Consultar web o venta directa,918 64 00 60,,http://www.comandog.es/,,,https://www.google.com/maps/search/?api=1&query=Comando%20G&query_place_id=ChIJ13WOTIFLQA0R9Ab-xLQsx2w,40.3866875,-4.857562499999999,,pendiente,no comprobado
las-pedreras-villanueva-de-avila,Las Pedreras,Villanueva de Ávila,Bodega,Vino,"Calle los Jardines, 20, 05114 Villanueva de Ávila, Ávila, España","Productor local de bodega en Villanueva de Ávila, incorporado al catálogo provincial de Ávila y revisado con DOP Cebreros.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Las%20Pedreras&query_place_id=ChIJl_BmJwBlQA0RhOBDzQjbeZ8,40.380481,-4.8184333,,pendiente,no comprobado
vda-viticultores-villanueva-de-avila,VDA Viticultores,Villanueva de Ávila,Bodega,Vino,"Calle Navalmoral, 12, 05114 Villanueva de Ávila, Ávila, España","Productor local de bodega en Villanueva de Ávila, incorporado al catálogo provincial de Ávila y revisado con DOP Cebreros.",Consultar web o venta directa,,,https://vdaviticultores.wordpress.com/,https://www.facebook.com/carlosVDAviticultores/,,https://www.google.com/maps/search/?api=1&query=VDA%20Viticultores&query_place_id=ChIJbTvHRwBlQA0RykHJpY3uai0,40.3804299,-4.82125,,pendiente,no comprobado
caracoles-de-gredos-arenas-de-san-pedro,Caracoles de Gredos,Arenas de San Pedro,Caracoles,Caracoles,"C. del Martinete, 15, 05400 Arenas de San Pedro, Ávila, España","Productor local de caracoles en Arenas de San Pedro, incorporado al catálogo provincial de Ávila y revisado con AvilAgro.",Consultar web o venta directa,622 50 72 09,info@caracolesdegredos.es,http://www.caracolesdegredos.es/,https://www.facebook.com/CaracolesdeGredos,https://www.instagram.com/caracolesdegredos/,https://www.google.com/maps/search/?api=1&query=Caracoles%20de%20Gredos&query_place_id=ChIJQ2lS78SKPw0RaDsuaAHj4QY,40.2072893,-5.0937036,,pendiente,no comprobado
asador-el-figon-de-arevalo-arevalo,Asador El Figón de Arévalo,Arévalo,Charcutería,"Carnes, embutidos y jamones","C. Huerta del Marqués, 2, 05200 Arévalo, Ávila, España","Productor local de carnes y embutidos en Arévalo, incorporado al catálogo provincial de Ávila y revisado con AvilAgro.",lunes: 13:15–16:15 | martes: 13:15–16:15 | miércoles: 13:15–16:15 | jueves: 13:15–16:15 | viernes: 13:15–16:15 | sábado: 13:15–16:15 | domingo: 13:15–16:15,920 30 18 76,info@cochinillodearevalo.com,https://elfigondearevalo.com/,https://www.facebook.com/Elfigondearevalo/,https://www.instagram.com/asadorelfigondearevalo/,https://www.google.com/maps/search/?api=1&query=Asador%20El%20Fig%C3%B3n%20de%20Ar%C3%A9valo&query_place_id=ChIJw_BMzy7IQA0Rz6MTud0eqpA,41.0571278,-4.7220251,,pendiente,no comprobado
embutidos-perrino-arevalo,Embutidos Perrino,Arévalo,Charcutería,"Carnes, embutidos y jamones","C. la Marquesa, 14, 05200 Arévalo, Ávila, España","Productor local de carnes y embutidos en Arévalo, incorporado al catálogo provincial de Ávila y revisado con Tierra de Sabor.",lunes: 7:00–15:00 | martes: 7:00–15:00 | miércoles: 7:00–15:00 | jueves: 7:00–15:00 | viernes: 7:00–14:00 | sábado: Cerrado | domingo: Cerrado,920 30 01 59,embutidosperrino@gmail.com,http://www.embutidosperrino.es/,https://www.facebook.com/Embutidosgonzalezperrino/,https://www.instagram.com/embutidosgonzalezperrino/,https://www.google.com/maps/search/?api=1&query=Embutidos%20Perrino&query_place_id=ChIJMfZonrzJQA0Rmxuy3ebusHA,41.0598203,-4.7178306,,pendiente,no comprobado
embutidos-del-rio-becedas,Embutidos del Río,Becedas,Charcutería,"Carnes, embutidos y jamones","C. de la Fuente, 2, 05610 Becedas, Ávila, España","Productor local de carnes y embutidos en Becedas, incorporado al catálogo provincial de Ávila y revisado con Google Maps.","lunes: 9:30–14:00, 17:00–20:00 | martes: 9:30–14:00, 17:00–20:00 | miércoles: 9:30–14:00, 17:00–20:00 | jueves: 9:30–14:00, 17:00–20:00 | viernes: 9:30–14:00, 17:00–20:00 | sábado: 9:30–14:00, 17:00–20:00 | domingo: Cerrado",923 43 00 67,,,,,https://www.google.com/maps/search/?api=1&query=Embutidos%20del%20R%C3%ADo&query_place_id=ChIJR-A6zLquPw0RacdhH3tKJ0I,40.4045847,-5.633600899999999,,pendiente,no comprobado
embutidos-core-blascosancho,Embutidos Core,Blascosancho,Charcutería,Embutidos artesanales,"Calle Vapor s/n, 05290 Blascosancho, Ávila, España",Pequeña empresa rural y familiar de Blascosancho que elabora embutidos de forma tradicional.,Consultar web o venta directa,608 000 242,vicentebermejocore@gmail.com,https://www.embutidoscore.com/,,,https://www.google.com/maps/search/?api=1&query=Embutidos%20Core&query_place_id=ChIJRwtroMDDQA0R804Lsx0o_Io,40.8769348,-4.638583,,pendiente,no comprobado
carnes-y-embutidos-manolo-burgohondo,CARNES Y EMBUTIDOS MANOLO,Burgohondo,Charcutería,"Carnes, embutidos y jamones","C. Mijares, 21, 05113 Burgohondo, Ávila, España","Productor local de carnes y embutidos en Burgohondo, incorporado al catálogo provincial de Ávila y revisado con Google Maps.","lunes: 9:00–14:00 | martes: 9:00–14:00, 17:00–20:00 | miércoles: 9:00–14:00, 17:00–20:00 | jueves: 9:00–14:00, 17:00–20:00 | viernes: 9:00–14:00, 17:00–20:00 | sábado: 9:00–14:00, 17:00–20:00 | domingo: 9:00–13:00",920 28 42 22,,http://www.carnesmanolo.com/,,,https://www.google.com/maps/search/?api=1&query=CARNES%20Y%20EMBUTIDOS%20MANOLO&query_place_id=ChIJx1CwW19mQA0ROPx9QL0G2TA,40.41345,-4.7855,,pendiente,no comprobado
embutidos-gomez-s-l-candeleda,Embutidos Gómez S.L,Candeleda,Charcutería,"Carnes, embutidos y jamones","Ctra. Oropesa, km 1.600, 05480 Candeleda, Ávila, España","Productor local de carnes y embutidos en Candeleda, incorporado al catálogo provincial de Ávila y revisado con Google Maps.","lunes: 9:00–13:30, 17:00–19:00 | martes: 9:00–13:30, 17:00–19:00 | miércoles: 9:00–13:30, 17:00–19:00 | jueves: 9:00–13:30, 17:00–19:00 | viernes: 9:00–13:30, 17:00–19:00 | sábado: Cerrado | domingo: Cerrado",920 38 11 52,,https://embutidosgomez.com/,https://www.facebook.com/embutidosgomez,,https://www.google.com/maps/search/?api=1&query=Embutidos%20G%C3%B3mez%20S.L&query_place_id=ChIJk4rhCKLtPw0RQTelyz3AJds,40.1449439,-5.234605699999999,,pendiente,no comprobado
