slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale
ribafreixo-wines,Ribafreixo Wines,Vidigueira,Vino,,"Adega Moinho Branco, 7960-212 Vidigueira",,,+351284436240,info@ribafreixo.com,http://www.ribafreixo.com,,,https://www.google.com/maps/search/?api=1&query=Ribafreixo%20Wines%2C%20Adega%20Moinho%20Branco%2C%207960-212%20Vidigueira&query_place_id=ChIJu21ebhEIGg0R-01ys3RdzsA,38.192437,-7.810813,,parcial,no comprobado,,,806,
monte-novo-e-figueirinha,Monte Novo e Figueirinha,Beja,Vino,,"Herdade da Figueirinha, 7800-740 S.Brissos",,,+351284311260,anabicho@figueirinha.pt,http://www.figueirinha.pt,,,https://www.google.com/maps/search/?api=1&query=Monte%20Novo%20e%20Figueirinha%2C%20Herdade%20da%20Figueirinha%2C%207800-740%20S.Brissos&query_place_id=ChIJ0ZlPhYd0Gg0R04-o79k5FTU,38.050247,-7.924750,,parcial,no comprobado,,,523,
sociedade-agricola-de-pias,Sociedade Agrícola de Pias,Serpa,Vino,,"RUA DE SANTO ANTÓNIO Nº2, 7830-232 PIAS",,,+351284858222,geral@sapias.pt,http://www.sapias.pt,,,,37.933330,-7.583330,,parcial,no comprobado,,,848,
herdade-do-sobroso,Herdade do Sobroso,Vidigueira,Vino,,"Apartado 61, 7960-011 Vidigueira",,,+351968493053,fteixeirapinto@herdadedosobroso.pt,http://www.herdadedosobroso.pt,,,https://www.google.com/maps/search/?api=1&query=Herdade%20do%20Sobroso%2C%20Apartado%2061%2C%207960-011%20Vidigueira&query_place_id=ChIJZ92XRT67EA0RHwPhVJq47LE,38.193604,-7.594524,,parcial,no comprobado,,,431,
paco-do-conde,Paço do Conde,Beja,Vino,,"Monte paço do conde, apartado 462, 7800-611 Baleizão",,,+351284924415,info@pacodoconde.com,http://www.pacodoconde.com,,,,38.015560,-7.865280,,parcial,no comprobado,,,553,
medeiros-wines,Medeiros Wines,Serpa,Vino,,"Herdade de Medeiros, E.N. 255, Km 8,5, 7830-299 Serpa",,,+351916115588,francisco@medeiroswines.com,http://www.medeiroswines.com,,,https://www.google.com/maps/search/?api=1&query=Medeiros%20Wines%2C%20Herdade%20de%20Medeiros%2C%20E.N.%20255%2C%20Km%208%2C5%2C%207830-299%20Serpa&query_place_id=ChIJdYaCJyOTEA0RZi0pAlo-DWg,37.979188,-7.509313,,parcial,no comprobado,,,504,
talha-de-frades,Talha de Frades,Vidigueira,Vino,,"Praça 25 de abril 12, 7960-421 Vila de frades",,,+351935109541,geral@talhadefrades.pt,,,,https://www.google.com/maps/search/?api=1&query=Talha%20de%20Frades%2C%20Pra%C3%A7a%2025%20de%20abril%2012%2C%207960-421%20Vila%20de%20frades&query_place_id=ChIJnyNTQ8sJGg0R2iPYYSKvx38,38.213937,-7.825562,,parcial,no comprobado,,,867,
adega-da-costa-atlantica,Adega da Costa Atlântica,Odemira,Vino,,"Cerro da Fontinha, CCI 5789, Brejão, 7630-575 São Teotónio",,,+351963935447,pcavaleiro@vicentinowines.com,,,,,37.583330,-8.633330,,parcial,no comprobado,,,50,
astronaut-wines,Astronaut Wines,Moura,Vino,,"Rua da Fábrica, nº2, 7885-031 Amareleja",,,+351218244821,geral@astronautwines.com,,,,,38.139690,-7.450470,,parcial,no comprobado,,,115,
edual,EDUAL,Mértola,Vino,,"Herdade Vale de Évora, 7750-389 Mértola",,,+351916780108,geral@herdadevaledevora.pt,,,,,37.633330,-7.650000,,parcial,no comprobado,,,331,
tradiserpa,Tradiserpa,Serpa,Lácteos y quesos,"Queijo Serpa, queijo de ovelha","Rua dos Canos 6, 7830-412 Serpa",Queijaria de Serpa dedicada a la elaboración tradicional de queso de oveja.,,+351284549302,tradiserpaqueijos@sapo.pt,https://www.rotanacional.pt/anuncio/326977-tradiserpa-lda,,,https://www.google.com/maps/search/?api=1&query=Tradiserpa%2C%20Rua%20dos%20Canos%206%2C%207830-412%20Serpa&query_place_id=ChIJxXrV1tWREA0RPNrbeErGB7Q,37.942896,-7.598426,,parcial,no comprobado,,,877,es
queijaria-jose-bule,Queijaria José Bule,Serpa,Lácteos y quesos,"Queijo Serpa, requeijão","Rua de Nossa Senhora 4, 7830-425 Serpa",Rouparia familiar que mantiene la elaboración artesanal del Queijo Serpa transmitida durante cuatro generaciones.,,+351284549612,,https://www.cordeiroegenebra.pt/services/queijariajosebule/,,,,37.942980,-7.599530,,parcial,no comprobado,,,640,es
curadoria-100-historias,Curadoria 100 Histórias,Serpa,Lácteos y quesos,"Queijo Serpa, queijo fresco, requeijão","Monte da Torre Varela, Estrada Nacional 255 km 123, 7830-299 Serpa",Queijaria creada en 2019 que elabora quesos de oveja y cabra con técnicas tradicionales de Serpa.,,,curadoria@100historias.pt,https://www.anilact.pt/noticias/setor/curadoria-100-historias-leva-as-mesas-o-sabor-da-tradicao/47/549,,,https://www.google.com/maps/search/?api=1&query=Curadoria%20100%20Hist%C3%B3rias%2C%20Monte%20da%20Torre%20Varela%2C%20Estrada%20Nacional%20255%20km%20123%2C%207830-299%20Serpa&query_place_id=ChIJe0F_P0OREA0RG4_SDXaTBuA,37.966562,-7.567437,,parcial,no comprobado,,,303,es
queijaria-guilherme,Queijaria Guilherme,Serpa,Lácteos y quesos,"Queijo Serpa DOP, queijo de ovelha, queijo de cabra, manteiga, requeijão","Monte Vale de Faia, Apartado 728, 7830-476 Serpa",Queijaria familiar con instalaciones propias que produce Queijo Serpa DOP y otros lácteos de oveja y cabra.,,+351284595422,info@queijariaguilherme.com,https://queijariaguilherme.pt/pt/entrada/,,,https://www.google.com/maps/search/?api=1&query=Queijaria%20Guilherme%2C%20Monte%20Vale%20de%20Faia%2C%20Apartado%20728%2C%207830-476%20Serpa&query_place_id=ChIJl31pQpyMEA0RLh9acfVoEUo,37.829958,-7.467878,,verificado,sí,email|telefono,,637,es
lactosabores,LactoSabores,Cuba,Lácteos y quesos,"Queijo de cabra fresco, queijo de cabra curado","Parque Empresarial Quinta da Graciosa, Rua da Nogueira lotes 2 e 3, 7940-260 Cuba",Queijaria familiar de Cuba que transforma leche de cabra mediante métodos tradicionales en quesos frescos y curados.,,+351969329903,info@lactosabores.pt,https://lactosabores.pt/home/,,,https://www.google.com/maps/search/?api=1&query=LactoSabores%2C%20Parque%20Empresarial%20Quinta%20da%20Graciosa%2C%20Rua%20da%20Nogueira%20lotes%202%20e%203%2C%207940-260%20Cuba&query_place_id=ChIJm6JS9YoPGg0RFIF3h1n9-U8,38.165187,-7.899563,,verificado,no comprobado,,,456,es
queijaria-pacheco,Queijaria Pacheco,Cuba,Lácteos y quesos,"Queijo Serpa DOP, queijo de cabra","Rua das Nogueiras 4, 7940-257 Cuba",Queijaria familiar con fábrica propia desde 2017 que elabora Queijo Serpa DOP y queso de cabra.,,+351284361046,,https://www.projectomateria.pt/pt/produtores/queijaria-pacheco_62,https://www.facebook.com/queijariafranciscopacheco,,,38.150000,-7.883330,,verificado,no comprobado,,,645,es
cooperativa-moura-barrancos,Cooperativa Agrícola de Moura e Barrancos,Moura,Aceite,"Azeite de Moura DOP, Salúquia","Rua das Forças Armadas 9, 7860-034 Moura",Cooperativa fundada en 1954 que transforma aceituna en sus lagares y produce y comercializa el Azeite de Moura DOP.,,+351285250720,geral@azeitemoura.pt,https://coopmourabarrancos.com/,https://www.facebook.com/coopmourabarrancos,https://www.instagram.com/cooperativamourabarrancos/,https://www.google.com/maps/search/?api=1&query=Cooperativa%20Agr%C3%ADcola%20de%20Moura%20e%20Barrancos%2C%20Rua%20das%20For%C3%A7as%20Armadas%209%2C%207860-034%20Moura&query_place_id=ChIJvfVgi2W_EA0RWIutOHNf7TA,38.136955,-7.448251,,verificado,sí,ecommerce,,288,es
cooperativa-beja-brinches,Cooperativa Agrícola de Beja e Brinches,Beja,Aceite,"Flor do Alentejo, azeite virgem extra","Rua Mira Fernandes 2, 7800-445 Beja","Cooperativa con lagares en Beja y Brinches, almacenamiento y líneas propias de envasado para el aceite Flor do Alentejo.",,+351284322051,info@coopbejabrinches.pt,https://azeiteflordoalentejo.pt/pt/,,,https://www.google.com/maps/search/?api=1&query=Cooperativa%20Agr%C3%ADcola%20de%20Beja%20e%20Brinches%2C%20Rua%20Mira%20Fernandes%202%2C%207800-445%20Beja&query_place_id=ChIJk8iGjn10Gg0RAW0g9dM9muw,38.010932,-7.864557,,verificado,sí,ecommerce,,287,es
casa-do-porco-preto-barrancarnes,Casa do Porco Preto — Barrancarnes,Barrancos,Carne,"Presunto de Barrancos DOP, paleta, enchidos","Eiras Altas s/n, 7230-999 Barrancos","Barrancarnes produce, elabora y cura desde 1988 derivados de porco preto en dos fábricas propias de Barrancos.",,+351285950610,info@casadoporcopreto.com,https://casadoporcopreto.com/,,,https://www.google.com/maps/search/?api=1&query=Casa%20do%20Porco%20Preto%20%E2%80%94%20Barrancarnes%2C%20Eiras%20Altas%20s%2Fn%2C%207230-999%20Barrancos&query_place_id=ChIJpalxYz8iEQ0RAbFYIcjSa4o,38.121507,-6.999886,,verificado,sí,ecommerce,,204,es
alvoreada-cerveja,Cerveja Alvoreada,Beja,Cerveza,"Premium lager, dark lager, weiss, IPA, stout","Rua das Micro-Empresas 3, 7800-006 Beja",Microcervecería bejense fundada por Alberto y João Rosa que elabora cerveza artesanal en Beja.,,,,https://www.facebook.com/Cerveja-Alvoreada-1531564430482743/,https://www.facebook.com/Cerveja-Alvoreada-1531564430482743/,https://www.instagram.com/cerveja_alvoreada/,https://www.google.com/maps/search/?api=1&query=Cerveja%20Alvoreada%2C%20Rua%20das%20Micro-Empresas%203%2C%207800-006%20Beja&query_place_id=ChIJ0-smJ5B0Gg0RVFZhnwcfNxQ,38.022468,-7.859577,,parcial,no comprobado,,,235,es
estroina-cerveja,Cerveja Estroina,Mértola,Cerveza,"Red Ale, Stout, cerveja artesanal","Monte Góis, Mértola",Marca creada en 2018 por Nuno y David Rodrigues que produce cerveza artesanal en el concelho de Mértola.,,,,https://alentejonaturalproducts.pt/es/empresa/estroina/,,,,37.633330,-7.650000,,parcial,no comprobado,,,242,es
herdade-dos-lagos,Herdade dos Lagos,Mértola,Vino,,,Herdade dos Lagos produces its own wine in Mértola.,,+351286991145,farm@herdade-dos-lagos.com,https://www.vinhosdoalentejo.pt/pt/produtores/soc-agricola-herdade-dos-lagos-lda/,,https://www.instagram.com/herdadedoslagos/,,37.63333,-7.65000,,parcial,no comprobado,,,904,en
geracoes-da-talha,Gerações da Talha,Vidigueira,Vino,,,Gerações da Talha produces its own wine in Vidigueira.,,,,https://geracoesdatalha.com,,https://www.instagram.com/geracoesdatalha/,,38.20000,-7.80000,,parcial,no comprobado,,,905,en
herdade-da-mingorra,Herdade da Mingorra,Beja,Vino,,,Herdade da Mingorra produces its own wine in Beja.,,,,https://mingorra.com,,https://www.instagram.com/herdadedamingorra/,,38.01556,-7.86528,,parcial,no comprobado,,,906,en
risca-grande,Risca Grande,Serpa,Aceite,,,Risca Grande produces its own olive oil in Serpa.,,,info@riscagrande.com,https://riscagrande.com,,https://www.instagram.com/riscagrande_oliveoil/,,37.93333,-7.58333,,parcial,no comprobado,,,907,en
quinta-do-quetzal,Quinta do Quetzal,Vidigueira,Vino,,,Quinta do Quetzal produces its own wine in Vidigueira.,,,reservas@quintadoquetzal.com,https://quintadoquetzal.com,,https://www.instagram.com/quintadoquetzal/,,38.20000,-7.80000,,parcial,no comprobado,,,908,en
encostas-de-alqueva,Encostas de Alqueva,Moura,Vino,vinos del Alentejo,"Granja-Amareleja, Moura, Beja, Portugal",,,,,https://www.encostasdealqueva.pt/wines/?lang=en,,,,38.13969,-7.45047,,parcial,no comprobado,,Despensa artesanal,954,
paladares-alentejanos,Paladares Alentejanos,Serpa,Carne,porco preto y embutidos,"Zona de Actividades Económicas, lote 23, 7830-468 Vila Nova de São Bento, Serpa, Beja, Portugal",,,,info@paladaresalentejanos.pt,https://paladaresalentejanos.pt/en,https://www.facebook.com/paladaresalentejanos,https://www.instagram.com/paladaresalentejanos/,,37.93333,-7.58333,,parcial,sí,ecommerce,,955,
queijo-do-campo,Queijo do Campo,Odemira,Lácteos y quesos,,"Herdade dos Nascedios, CXP 6197, Longueira/Almograve, Odemira, Portugal",,,+351916925409,info@queijodocampo.pt,https://queijodocampo.pt,https://facebook.com/queijodocampo,,,37.6801564,-8.778408899999999,,parcial,no comprobado,,,962,
