slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales
destileria-sierra-del-oso,Destilería Sierra del Oso,Ojedo,Destilados y licores,Vino y licores,"C. Riega de la Iglesia, 39584 Ojedo, Cantabria, Spain","Productor local de vinos, orujos o licores.",,+34942732015,,https://sierradeloso.com/,,https://www.instagram.com/sierradeloso.oficial/,https://www.google.com/maps/search/?api=1&query=Destiler%C3%ADa%20Sierra%20del%20Oso&query_place_id=ChIJl___v36xSQ0RF3_ufJx-8y0,43.1661872,-4.6033802,/productores/es/cantabria/cantabria/destileria-sierra-del-oso.webp,verificado,sí,ecommerce,
orujo-el-sonozal,Orujo El Sonozal,Ojedo,Destilados y licores,Vino y licores,"Calle Ojedo, 0, 39584 Ojedo, Cantabria, Spain","Productor local de vinos, orujos o licores.",,+34942730922,,https://orujoelsonozal.webnode.es/,,,https://www.google.com/maps/search/?api=1&query=Orujo%20El%20Sonozal&query_place_id=ChIJbXjskaqxSQ0RaXoNrDP_CAM,43.1619941,-4.6089335,/productores/es/cantabria/cantabria/orujo-el-sonozal.webp,verificado,sí,marketplace,
orujo-marrubio-bodega-y-destileria,Orujo Marrubio · Bodega y Destilería,Frama,Destilados y licores,Vino y licores,"Pob. Frama, 60, 39573 Frama, Cantabria, Spain","Productor local de vinos, orujos o licores.",,+34615096938,,https://www.marrubio.es/,,,https://www.google.com/maps/search/?api=1&query=Orujo%20Marrubio%20%C2%B7%20Bodega%20y%20Destiler%C3%ADa&query_place_id=ChIJjf8O_9ezSQ0Rbehnk6X2BRo,43.1472907,-4.5938496,,verificado,sí,marketplace,
orujo-y-licores-valle-de-bedoya,Orujo y Licores Valle de Bedoya,Esanos,Destilados y licores,Vino y licores,"39583 Esanos, Cantabria, Spain","Productor local de vinos, orujos o licores.",,+34924744297,,https://orujovalledebedoya.blogspot.com/,,,https://www.google.com/maps/search/?api=1&query=Orujo%20y%20Licores%20Valle%20de%20Bedoya&query_place_id=ChIJcx4IUt2xSQ0Rc-3ZRr2VGAs,43.180946,-4.572481,/productores/es/cantabria/cantabria/orujo-y-licores-valle-de-bedoya.webp,verificado,sí,marketplace,
orujos-el-coteron,Orujos El Coterón,Argüébanes,Destilados y licores,Vino y licores,"Barrio el Cotillo s/n, 39586 Argüébanes, Cantabria, Spain","Productor local de vinos, orujos o licores.",,+34942730876,,https://elcoteron.com/,,https://www.instagram.com/orujoselcoteron/,https://www.google.com/maps/search/?api=1&query=Orujos%20El%20Coter%C3%B3n&query_place_id=ChIJOW_8iLq2SQ0Ro1CCJYmO-EQ,43.1691049,-4.6605792,/productores/es/cantabria/cantabria/orujos-el-coteron.webp,verificado,sí,ecommerce,
cafe-pindio,Cafe Pindio,Reinosa,Café,Café tostado,"C/ Calderería 49A, Polígono Industrial La Vega, 39200 Reinosa, Cantabria, Spain",Tostador local de café.,,+34683136516,contacto@cafepindio.com,https://cafepindio.es/,,https://www.instagram.com/cafepindio/,https://www.google.com/maps/search/?api=1&query=Cafe%20Pindio&query_place_id=ChIJJVDj-8rnSA0Rg6ovdPxWmig,42.9935284,-4.1326186,/productores/es/cantabria/cantabria/cafe-pindio.webp,verificado,sí,ecommerce,
cervezas-dougall-s,Cervezas DouGall's,Liérganes,Cerveza,Cerveza artesana,"Bo. la Vega, 51, 39722 Liérganes, Cantabria, Spain",Productor local de cerveza artesana.,,+34942528958,web@dougalls.es,https://www.dougalls.es/,,https://www.instagram.com/cervezadougalls/,https://www.google.com/maps/search/?api=1&query=Cervezas%20DouGall%27s&query_place_id=ChIJHTtkK1MzSQ0RtJYyf-MW6X4,43.33475259999999,-3.7440571,/productores/es/cantabria/cantabria/cervezas-dougall-s.webp,verificado,sí,ecommerce,
cervezas-la-grua-i-fabrica-de-cervezas,Cervezas La Grúa I Fábrica de Cervezas,Pontejos,Cerveza,Cerveza artesana,"Barrio El Otero Poligono Industrial 230N, nave 6, 39618 Pontejos, Cantabria, Spain",Productor local de cerveza artesana.,,+34698933107,,https://www.cervezaslagrua.com/,,https://www.instagram.com/lagruabrewhouse/,https://www.google.com/maps/search/?api=1&query=Cervezas%20La%20Gr%C3%BAa%20I%20F%C3%A1brica%20de%20Cervezas&query_place_id=ChIJP52zgpE1SQ0RT9UjB060jtw,43.4109629,-3.7888309,/productores/es/cantabria/cantabria/cervezas-la-grua-i-fabrica-de-cervezas.webp,verificado,sí,ecommerce,
cervezas-somavilla,Cervezas Somavilla,Ribamontán al Mar,Cerveza,Cerveza artesana,"Diseminado Carriazo, 7, 39150, Cantabria, Spain",Productor local de cerveza artesana.,,+34666525642,,https://www.cervezasrockerbeer.es/,,https://www.instagram.com/cervezas.rockerbeer/,https://www.google.com/maps/search/?api=1&query=Cervezas%20Somavilla&query_place_id=ChIJw4SgHxO1Tg0RA-yJH5HR2us,43.44978760000001,-3.6780029,,verificado,sí,marketplace,
fabrica-de-cerveza-el-camino,Fabrica de cerveza El Camino,Santa Cruz de Bezana,Cerveza,Cerveza artesana,"Avenida, 34, Nave 3B, 39100 Santa Cruz de Bezana, Cantabria, Spain",Productor local de cerveza artesana.,,+34942291194,info@cantabrew.es,http://cantabrew.es/,https://www.facebook.com/ELCAMINOCERVEZA/,https://www.instagram.com/elcaminocerveceria/,https://www.google.com/maps/search/?api=1&query=Fabrica%20de%20cerveza%20El%20Camino&query_place_id=ChIJtxxhW4VHSQ0RuaXIxJjJEwk,43.4351102,-3.9106361,,verificado,sí,ecommerce,
fabrica-de-cerveza-smach,Fábrica de Cerveza Smach,Camargo,Cerveza,Cerveza artesana,"Calle Fragata, 5, 39600 Camargo, Cantabria, Spain",Productor local de cerveza artesana.,,+34619809201,info@smach.es,https://www.smach.es/,,https://www.instagram.com/cervezasmach/,https://www.google.com/maps/search/?api=1&query=F%C3%A1brica%20de%20Cerveza%20Smach&query_place_id=ChIJeyH5IfdJSQ0ReAPf7oqWhdk,43.4317169,-3.8286461,,verificado,sí,whatsapp,
redneck-brewery,Redneck Brewery,Reocín,Cerveza,Cerveza artesana,"Poligono Parque Empresarial Besaya, 41, D, 39538 Reocín, Cantabria, Spain",Productor local de cerveza artesana.,,+34696118257,info@redneck.es,https://redneckbrewery.myshopify.com/,,https://www.instagram.com/redneckbrewery/,https://www.google.com/maps/search/?api=1&query=Redneck%20Brewery&query_place_id=ChIJ4yqsa3YWSQ0RAbBaSrl4Zvg,43.3321072,-4.096176,/productores/es/cantabria/cantabria/redneck-brewery.webp,verificado,sí,ecommerce,
carnicas-campurriana-sl,Cárnicas Campurriana Sl,Reinosa,Carne,"Embutidos frescos, cocidos y curados","Polígono de La Vega, 174, 39200 Reinosa, Cantabria","Cárnicas Campurrianas elabora embutidos frescos, cocidos y curados y realiza despiece, corte y fileteado de carnes en Reinosa.",,+34942751566,administracion@carnicascampurrianas.es,https://carnicascampurrianas.es/,,,https://www.google.com/maps/search/?api=1&query=C%C3%A1rnicas%20Campurriana%20Sl&query_place_id=ChIJSd70ZpPmSA0R4WmSoMzxu74,42.9987192,-4.1284293,/productores/es/cantabria/cantabria/carnicas-campurriana-sl.webp,verificado,no comprobado,,
carnicas-patino-carniceria,Cárnicas Patiño,La Cavada,Carne,Sala de despiece y carnicería,"Av. Alisas, 4, 39720 La Cavada, Cantabria, Spain",Carnicería de La Cavada con rastro público de sala de despiece; queda parcial al faltar una fuente propia actual que acredite elaboración vigente.,,+34942539305,,,,,https://www.google.com/maps/search/?api=1&query=C%C3%A1rnicas%20Patino.%20Carnicer%C3%ADa&query_place_id=ChIJfwWTOXnLTg0Rq73BaFZTtPE,43.3522798,-3.7064407,,parcial,no comprobado,,
carnicas-sito,Cárnicas Sito,Torrelavega,Carne,Elaborados cárnicos y preparados,"Av. Solvay, N80, 39300 Torrelavega, Cantabria, Spain",Cárnicas Sito es la carnicería y obrador de Miguel Estrada con elaborados propios y productos para hostelería en Torrelavega.,,+34942892649,info@carnicassito.com,https://carnicassito.com/,,,https://www.google.com/maps/search/?api=1&query=C%C3%A1rnicas%20Sito&query_place_id=ChIJSbRQcx4VSQ0RMMPzu3WnGjU,43.3703046,-4.042115799999999,/productores/es/cantabria/cantabria/carnicas-sito.webp,verificado,no comprobado,,
carniceria-abel,Carnicería Abel,Santiurde de Toranzo,Carne,Albóndigas caseras y elaborados de carnicería,"Bo. Iruz, 88, 39691 Santiurde de Toranzo, Cantabria, Spain",Carnicería Abel elabora preparados caseros en Iruz y mantiene presencia social propia.,,+34942596109,,,https://www.facebook.com/carniceriaabel/,https://www.instagram.com/carniceria.abel/,https://www.google.com/maps/search/?api=1&query=Carnicer%C3%ADa%20Abel&query_place_id=ChIJS2OcDds6SQ0RE5U0buxdFpA,43.27603209999999,-3.9413988,,verificado,no comprobado,,
carniceria-alberto,Carnicería Alberto,Cabezón de la Sal,Carne,"Embutidos caseros, cachopos y carnes de Cantabria","Av. Poeta José Hierro, 39500 Cabezón de la Sal, Cantabria, Spain",Carnicería Alberto publica elaborados caseros y carnes de Cantabria desde su perfil social de Cabezón de la Sal.,,+34942105426,,,https://www.facebook.com/carniceria.alberto1/,,https://www.google.com/maps/search/?api=1&query=Carnicer%C3%ADa%20Alberto&query_place_id=ChIJmxDULCAOSQ0Ri0bhpU3brPU,43.3085968,-4.2356982,,verificado,no comprobado,,
carniceria-angel-entrambasaguas,Carnicería Ángel Entrambasaguas,Entrambasaguas,Carne,Ternera de Cantabria y elaborados caseros,"Bº El Cruce, 12 bajo, 39715 Entrambasaguas, Cantabria",Carnicería Ángel vende ternera de Cantabria de ganadería propia y elaborados caseros con tienda online.,,+34942525398,info@carniceriaangel.es,https://carniceriaangel.es/,,https://www.instagram.com/carniceriaangelentrambasaguas/,https://www.google.com/maps/search/?api=1&query=Carnicer%C3%ADa%20Angel%20Entrambasaguas&query_place_id=ChIJKdNGQcjLTg0REw4cVEZsSvs,43.3779545,-3.6810905,/productores/es/cantabria/cantabria/carniceria-angel-entrambasaguas.webp,verificado,sí,ecommerce,
carniceria-anton,Carnicería Antón,Santander,Carne,"Hamburguesas gourmet, cachopos caseros y carnes maduradas","C. Cubo, 4, 39001 Santander, Cantabria, Spain",Carnicería Antón elabora hamburguesas gourmet y cachopos caseros en Santander y acepta pedidos remotos por teléfono.,,+34942215067,,https://antoncarniceria.com/,https://www.facebook.com/Carnicer%C3%ADa-Ant%C3%B3n-1490509057835200/,https://www.instagram.com/carniceria_anton/,https://www.google.com/maps/search/?api=1&query=Carnicer%C3%ADa%20Ant%C3%B3n&query_place_id=ChIJiY8X8ctLSQ0RL3nyhSp2DoM,43.462938,-3.809105599999999,,verificado,sí,telefono,
carniceria-charcuteria-la-venta,Carnicería La Venta,Revilla,Carne,Cachopos artesanos y packs de carne,"Calle La Venta, 77, 39600 Revilla, Cantabria, Spain",Carnicería La Venta elabora cachopos y preparados cárnicos con tienda online propia bajo Cachopos Online.,,+34942258368,,https://www.cachoposonline.com/,,,https://www.google.com/maps/search/?api=1&query=Carniceria%20Charcuteria%20La%20Venta&query_place_id=ChIJ6_XFfrM3SQ0RaexErn4lI-8,43.3941735,-3.8678608,/productores/es/cantabria/cantabria/carniceria-charcuteria-la-venta.webp,verificado,sí,ecommerce,
carniceria-cuca-santiurde,Carnicería Cuca,Santiurde de Reinosa,Carne,"Carne de Tudanca, chorizo y curados","Carretera General, C. Santiurde de Reinosa, 39490 Santiurde de Reinosa, Cantabria, Spain",Carnicería Cuca elabora chorizo y curados y vende carnes y productos de Campoo desde su tienda online.,,+34942778644,,https://www.carniceriacuca.es/,,,https://www.google.com/maps/search/?api=1&query=Carnicer%C3%ADa%20Cuca%20Santiurde&query_place_id=ChIJg_-AHongSA0RTRgoP_o3byA,43.0596817,-4.082768199999999,/productores/es/cantabria/cantabria/carniceria-cuca-santiurde.webp,verificado,sí,ecommerce,
carniceria-ecologica-las-nieves,Carnicería Ecológica Las Nieves,Selaya,Carne,Ternera ecológica de ganadería propia,"Pl. de Baco, 8, 39696 Selaya, Cantabria, Spain",Carnicería Ecológica Las Nieves vende carne ecológica de su propia ganadería y acepta pedidos por teléfono.,,+34675795645,,https://carniceriaecologicalasnieves.es/,https://www.facebook.com/carniceriaecologicalasnieves/,https://www.instagram.com/carniceria_ecologica_las_nieves/,https://www.google.com/maps/search/?api=1&query=Carniceria%20Ecologica%20Las%20Nieves&query_place_id=ChIJjfukoDksSQ0RUMpbIO6Epso,43.21483569999999,-3.806462299999999,/productores/es/cantabria/cantabria/carniceria-ecologica-las-nieves.webp,verificado,sí,telefono,
carniceria-en-santander-la-alqueria,Carnicería La Alquería,Santander,Carne,Packs de carne y preparados artesanales,"C. Fernando de los Ríos, 2A, 39005 Santander, Cantabria, Spain",Carnicería La Alquería prepara packs y elaborados cárnicos artesanales con pedidos por tienda y WhatsApp.,,+34942050575,,https://carnicerialaalqueria.com/,,https://www.instagram.com/carnicerialaalqueria/,https://www.google.com/maps/search/?api=1&query=Carniceria%20En%20Santander%20-%20La%20Alqueria&query_place_id=ChIJIzMxhKVLSQ0RbDpPdzOchsY,43.4695157,-3.7913276,,verificado,sí,ecommerce|whatsapp,
carniceria-eno,Carnicería Eño,Villacarriedo,Carne,"Chorizo, chistorra y elaborados artesanales","Plaza de Jacobo Roldán Losada, 3 bajo, 39640 Villacarriedo, Cantabria, Spain",Carnicería Eño transforma en su propia carnicería productos cárnicos artesanales vinculados a los Valles Pasiegos.,,+34942590067,,,https://www.facebook.com/p/Carnicer%C3%ADas-E%C3%B1o-100063643387410/,,https://www.google.com/maps/search/?api=1&query=Carnicer%C3%ADa%20E%C3%B1o&query_place_id=ChIJ2U9QsTksSQ0RZ3fqK7lybik,43.2286682,-3.810543099999999,,verificado,no comprobado,,
carniceria-equina-fidel-navarro,Carnicería Equina Fidel Navarro,Camargo,Carne,Carne de potro de ganadería propia,"C. Hermandad de Donantes de Sangre, 2, 39600 Camargo, Cantabria, Spain",Carnicería Equina Fidel Navarro cría sus propios potros y vende carne equina desde Maliaño con tienda online.,,+34626190892,,https://www.carniceriaequinafidelnavarro.com/,,,https://www.google.com/maps/search/?api=1&query=Carnicer%C3%ADa%20Equina%20Fidel%20Navarro&query_place_id=ChIJj21EMA03SQ0RQkAll5yGI2M,43.4188766,-3.8454126,/productores/es/cantabria/cantabria/carniceria-equina-fidel-navarro.webp,verificado,sí,ecommerce|telefono,
carniceria-guillermo,Carnicería Guillermo - Ibio Limusín,Villanueva de la Peña,Carne,Carne de vacuno Limusín de ganadería propia,"barrio, Los Llaos, 39509 Villanueva de la Peña, Cantabria, Spain","Carnicería ligada a Ibio Limusín, proyecto ganadero y cárnico cántabro con producción propia de vacuno Limusín.",,+34942708407,,http://www.ibiolimusin.es/,,,https://www.google.com/maps/search/?api=1&query=Carnicer%C3%ADa%20Guillermo&query_place_id=ChIJEWMRZXYRSQ0RMCAwtj-4tOI,43.3163438,-4.1903182,/productores/es/cantabria/cantabria/carniceria-guillermo.webp,verificado,no comprobado,,
carniceria-javier,Carnicería Javier,Santander,Carne,Carne natural de Cantabria y elaborados propios,"C. Guevara, 3, 39001 Santander, Cantabria, Spain","Carnicería santanderina con carne de ganadería propia y productores locales, además de elaborados y tienda online.",,+34942070073,,https://carniceriajavier.es/,,https://www.instagram.com/carniceria.javier/,https://www.google.com/maps/search/?api=1&query=Carnicer%C3%ADa%20Javier&query_place_id=ChIJEbHwqs5LSQ0RjLSIY2TDP3E,43.4638184,-3.810003,/productores/es/cantabria/cantabria/carniceria-javier.webp,verificado,sí,ecommerce,
carniceria-jon-y-nagore,Carnicería Jon y Nagore,Ramales de la Victoria,Carne,Carne de ganadería propia y elaborados cárnicos,"Pl. Duques de la Victoria, 3, 39800 Ramales de la Victoria, Cantabria, Spain",Carnicería con sedes en Ampuero y Ramales de la Victoria y ganadería propia para abastecimiento cárnico.,,+34942678408,,https://jonynagore.es/,,,https://www.google.com/maps/search/?api=1&query=Carnicer%C3%ADa%20Jon%20y%20Nagore&query_place_id=ChIJX4njXwDdTg0R28atlu5oFks,43.2579785,-3.4647675,/productores/es/cantabria/cantabria/carniceria-jon-y-nagore.webp,verificado,no comprobado,,
carniceria-juan-teran,Carnicería Juan Terán,Santander,Carne,Carne y elaborados con tienda online,"C. San Martín del Pino, 24, P 3, 39011 Santander, Cantabria, Spain",Carnicería y obrador santanderino con tienda online propia para carnes y elaborados.,,+34942320391,,https://www.juanteran.com/,,https://www.instagram.com/carnijuanteran/,https://www.google.com/maps/search/?api=1&query=Carniceria%20juan%20teran&query_place_id=ChIJe-SHsLBJSQ0RaJ-kePaSd98,43.4447873,-3.8517672,/productores/es/cantabria/cantabria/carniceria-juan-teran.webp,verificado,sí,ecommerce,
carniceria-la-rivera,Carnicería La Rivera,Santander,Carne,Elaborados cárnicos y carne de cercanía,"P.º de Altamira, 52, 39006 Santander, Cantabria, Spain",Carnicería santanderina con elaborados propios y pedidos a domicilio gestionados por teléfono.,,+34722207843,,https://carnicerialarivera.com/,,http://www.instagram.com/carniceria.larivera/,https://www.google.com/maps/search/?api=1&query=Carniceria%20LA%20RIVERA&query_place_id=ChIJAT3XADFLSQ0RAOrzZKqJuUE,43.4688477,-3.7967922,/productores/es/cantabria/cantabria/carniceria-la-rivera.webp,verificado,sí,telefono,
carniceria-lomillos,Carnicería Lomillos,Astillero,Carne,Elaborados caseros y carnes,"C. Tomás Bretón, 9, 39610 Astillero, Cantabria, Spain",Carnicería de El Astillero con productos de elaboración propia y obrador tradicional.,,+34942541642,,https://carnicerialomillos.com/,,,https://www.google.com/maps/search/?api=1&query=Carnicer%C3%ADa%20Lomillos&query_place_id=ChIJtWthXec1SQ0RPNRn_zzc4_0,43.40176659999999,-3.8186653,/productores/es/cantabria/cantabria/carniceria-lomillos.webp,verificado,no comprobado,,
carniceria-los-arroyones,Carnicería Los Arroyones,Ramales de la Victoria,Carne,Carne Limusín de ganadería propia y elaborados,"C. Julián Fuentecilla, 5, 39800 Ramales de la Victoria, Cantabria, Spain",Carnicería de Ramales con ganadería propia y tienda online de carne y elaborados.,,+34942646251,,https://carnicerialosarroyones.com/,,,https://www.google.com/maps/search/?api=1&query=Carnicer%C3%ADa%20Los%20Arroyones&query_place_id=ChIJW-7mqeDcTg0RmyzCFLESlAc,43.2577219,-3.4637963,/productores/es/cantabria/cantabria/carniceria-los-arroyones.webp,verificado,sí,ecommerce,
carniceria-miguel-2,Carnicería Miguel,Cabezón de la Sal,Carne,Carnes y elaborados cárnicos,"C. Matilde de la Torre, 15, 39500 Cabezón de la Sal, Cantabria, Spain","Carnicería de Cabezón de la Sal conservada de forma parcial por rastro local de elaborados, pendiente de fuente propia actual.",,+34942700068,,,,,https://www.google.com/maps/search/?api=1&query=Carniceria%20Miguel&query_place_id=ChIJGdCB-N8RSQ0R1uhKbBZzlH4,43.309066,-4.2338924,,parcial,no comprobado,,
carniceria-pedro-2,Carnicería Pedro,Cabezón de la Sal,Carne,Elaborados artesanos de Tudanca,"Av. de Cantabria, 24, 39500 Cabezón de la Sal, Cantabria, Spain",Carnicería de Cabezón de la Sal con contenidos propios sobre elaborados artesanos de Tudanca.,,+34942701931,,https://carniceria-pedro.com/,,,https://www.google.com/maps/search/?api=1&query=Carnicer%C3%ADa%20Pedro&query_place_id=ChIJ6cn7hN8RSQ0RQvtNy0a5Bz4,43.3076421,-4.2329576,/productores/es/cantabria/cantabria/carniceria-pedro-2.webp,verificado,no comprobado,,
carniceria-quintana,Carnicería Quintana,Cabezón de la Sal,Carne,Carne de vaca Tudanca y elaborados,"Pl. de la Paz, nº11, 39500 Cabezón de la Sal, Cantabria, Spain",Carnicería histórica de Cabezón de la Sal especializada en vaca Tudanca y venta online propia.,,+34942700095,,https://www.carniceriaquintana.com/,,https://www.instagram.com/carniceria_quintana/,https://www.google.com/maps/search/?api=1&query=Carnicer%C3%ADa%20Quintana&query_place_id=ChIJO3eAWB8OSQ0RbpKTAUP9978,43.3078828,-4.2364359,/productores/es/cantabria/cantabria/carniceria-quintana.webp,verificado,sí,ecommerce,
carniceria-rafa-colindres,Carnicería Rafa - Colindres,Colindres,Carne,Elaboración artesanal y productos frescos,"C. Heliodoro Fernández, 13, 39750 Colindres, Cantabria, Spain",Carnicería de Colindres con elaboraciones artesanales publicadas en su web propia.,,+34942674061,,https://www.carniceriarafa.es/,,,https://www.google.com/maps/search/?api=1&query=CARNICERIA%20RAFA%20-%20Colindres&query_place_id=ChIJVSHpSlLATg0RFlZDPrfc91U,43.3969732,-3.4521297,/productores/es/cantabria/cantabria/carniceria-rafa-colindres.webp,verificado,no comprobado,,
carniceria-rivero,Carnicería Rivero,Cabezón de la Sal,Carne,Carnes y elaborados caseros,"C. Hermanos González Cosío, 2, 39500 Cabezón de la Sal, Cantabria, Spain","Carnicería de Cabezón de la Sal conservada parcialmente por rastro local de elaborados, sin fuente propia actual.",,+34942700181,,,,,https://www.google.com/maps/search/?api=1&query=Carnicer%C3%ADa%20Rivero&query_place_id=ChIJeb_WwiEOSQ0Rd_at-ugCpPE,43.3084833,-4.2372477,,parcial,no comprobado,,
