slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales
panificio-nencioni,Panificio Nencioni,Livorno,Pan y cereal,,,,,,,,,,,43.537715,10.312747,,pendiente,no comprobado,,
panificio-perfetti,Panificio Perfetti,Livorno,Pan y cereal,,,,,,,,,,,43.526441,10.337652,,pendiente,no comprobado,,
panificio-pizzi,Panificio Pizzi,Livorno,Pan y cereal,,,,,,,,,,,43.540984,10.312776,,pendiente,no comprobado,,
panificio-da-nadia-e-luca,Panificio da Nadia e Luca,Livorno,Pan y cereal,,,,,,,,,,,43.558221,10.323055,,pendiente,no comprobado,,
forno-artigniale,Forno Artigniale,Marciana,Pan y cereal,,,,,,,,,,,42.802099,10.136876,,pendiente,no comprobado,,
bredde-forno,Bredde Forno,Piombino,Pan y cereal,,,,,,,,,,,42.924571,10.528805,,pendiente,no comprobado,,
panificio-acquafresca-piombino,Panificio Acquafresca,Piombino,Pan y cereal,,,,,,,,,,,42.979199,10.683078,,pendiente,no comprobado,,
panificio-vinciguerra-piombino,Panificio Vinciguerra Piombino,Piombino,Pan y cereal,,,,,,,,,,,42.923755,10.528750,,pendiente,no comprobado,,
panificio-anselmi-guido,Panificio Anselmi Guido,Portoferraio,Pan y cereal,,,,,,,,,,,42.813467,10.332359,,pendiente,no comprobado,,
panificio-il-forno-di-zall,Panificio Il Forno di Zall,Portoferraio,Pan y cereal,,,,,,,,,,,42.805377,10.307811,,pendiente,no comprobado,,
sorrisi-al-forno,Sorrisi al Forno,Portoferraio,Pan y cereal,,,,,,,,,,,42.815069,10.330450,,pendiente,no comprobado,,
panificio-il-pandereto,Panificio Il Pandereto,Rio,Pan y cereal,,,,,,,,,,,42.815255,10.426414,,pendiente,no comprobado,,
il-forno-di-carmen,Il Forno di Carmen,Rosignano Marittimo,Pan y cereal,,,,,,,,,,,43.406236,10.421028,,pendiente,no comprobado,,
panificio-bessi,Panificio Bessi,Rosignano Marittimo,Pan y cereal,,,,,,,,,,,43.399801,10.426514,,pendiente,no comprobado,,
panificio-da-madia,Panificio Da Madia,Rosignano Marittimo,Pan y cereal,,,,,,,,,,,43.393817,10.432891,,pendiente,no comprobado,,
panificio-pasticceria-rinaldo,Panificio Pasticceria Rinaldo,Rosignano Marittimo,Pan y cereal,,,,,,,,,,,43.351253,10.453541,,pendiente,no comprobado,,
caseificio-nuti,Caseificio Nuti,Cecina,Lácteos y quesos,"formaggi e latticini artigianali","Via Aurelia Sud 10, 57023 Cecina LI","Third-generation artisan dairy using milk from its own herd and nearby farms, with production and direct sales at Cecina.",,+390586682230,infocaseificionuti@fastwebnet.it,,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Nuti%2C%20Via%20Aurelia%20Sud%2010%2C%2057023%20Cecina%20LI&query_place_id=ChIJbTfPkU0H1hIR2AHWVlgnDTA,43.293442606597,10.526395919978,,parcial,no comprobado,,
cuor-di-toscana,Cuor di Toscana,Cecina,Lácteos y quesos,"mozzarella, burrata, burrata tartufata, stracciatella","Via San Pietro in Palazzi 27, 57023 Cecina LI","Small artisan dairy operating since 2016 and producing fresh mozzarella, burrata and stracciatella daily from Italian milk at its Cecina shop and plant.",,+390586662072,,https://lapecoradimassimiliano.it/cuor-di-toscana/,,,https://www.google.com/maps/search/?api=1&query=Cuor%20di%20Toscana%2C%20Via%20San%20Pietro%20in%20Palazzi%2027%2C%2057023%20Cecina%20LI&query_place_id=ChIJp1UBCnj91RIRri61Ft0bhfI,43.324512310012,10.508971871114,,verificado,no comprobado,,
le-piantagioni-del-caffe,Le Piantagioni del Caffè,Livorno,Café,"Café en grano, espresso y filtro","Via Provinciale Pisana 583/B, 57121 Livorno LI",Torrefazione artesanal especializada en cafés de finca única y especialidad con planta de tueste propia en Livorno.,,+390586429094,office@lpdc.it,https://www.lepiantagionidelcaffe.com/,,https://www.instagram.com/lepiantagionidelcaffe/,,43.5746103,10.3378549,,verificado,no comprobado,,
