slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale
mamma-maremma,Mamma Maremma,Montalto Di Castro,Lácteos y quesos,"formaggi freschi; ricotta; formaggi speciali, intensi e maturi","Strada Statale Castrense km 0,400, 01014 Montalto di Castro VT","Caseificio de la familia Guglielmotti que transforma leche de explotaciones del Viterbese en quesos frescos, curados y ricotta bajo la marca Mamma Maremma.",lun-dom 07:00-14:00,+39076689400,,https://www.mammamaremma.com/,,,https://www.google.com/maps/search/?api=1&query=Mamma%20Maremma%2C%20Strada%20Statale%20Castrense%20km%200%2C400%2C%2001014%20Montalto%20di%20Castro%20VT&query_place_id=ChIJZbI_dqjuKBMRTnr3s0LM9Dg,42.35139,11.60778,,verificado,no comprobado,,,2547,en
caseificio-maremma-in-tuscia,Caseificio Maremma in Tuscia,Montalto Di Castro,Lácteos y quesos,pecorini freschi e stagionati; ricotta di pecora; mozzarella; scamorza,"Località Campomorto, zona artigianale, 01014 Montalto di Castro VT","Caseificio artesanal fundado por Francesca Manca que produce pecorinos, ricotta y quesos de vaca con leche recogida en la Tuscia y vende en su propio obrador.",,+39076689077,caseificiomaremmaintuscia@gmail.com,https://www.caseificiomaremmaintuscia.com/,,,,42.35139,11.60778,,verificado,no comprobado,,Conservas,1237,en
caseificio-aziendale-luisa,Caseificio Aziendale Luisa,Montefiascone,Lácteos y quesos,mozzarella di bufala; burrata; ricotta; provola; stracchino,"Via Paternocchio km 1,500, 01027 Montefiascone VT","Granja familiar de búfalas con filiera corta y caseificio propio que transforma a diario su leche en mozzarella, burrata, ricotta, quesos frescos y yogur.",lun 16:30-19:00; mar-sáb 09:00-13:00 y 16:30-19:00,+390761820805,info@caseificioaziendaleluisa.it,https://caseificioaziendaleluisa.it/,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Aziendale%20Luisa%2C%20Via%20Paternocchio%20km%201%2C500%2C%2001027%20Montefiascone%20VT&query_place_id=ChIJPzh8AGLVKBMRt-4YRIKDpi8,42.53333,12.03333,,verificado,no comprobado,,Carne|Aceite|Pan y cereal,958,en
i-buonatavola-sini,I Buonatavola Sini,Nepi,Lácteos y quesos,Genuine Fulvi Pecorino Romano DOP; Ricotta Romana DOP Fulvi; Gran Cacio Etrusco; Casaro,"Strada Statale Cassia km 41, 01036 Nepi VT","Caseificio de Nepi con más de un siglo de experiencia que transforma leche del Lazio en Pecorino Romano DOP, ricotta, quesos frescos y curados y especialidades aromatizadas.",,+390761571052,info@ibuonatavola.it,https://www.ibuonatavola.it/,,,,42.24361,12.34639,,verificado,no comprobado,,,2070,en
fattorie-di-maremma,Fattorie di Maremma,San Lorenzo Nuovo,Lácteos y quesos,Pecorino Toscano DOP; Pecorino Romano DOP; Ricotta di Pecora di Fattoria; Il Gigante,"S.S. 74 Maremmana km 80,700, 01020 San Lorenzo Nuovo VT","Planta de Casula Srl en San Lorenzo Nuovo que elabora y vende bajo la marca Fattorie di Maremma pecorinos DOP, quesos de oveja y mezcla y ricotta.",lun-vie 09:00-13:00 y 15:00-17:00; sáb 09:00-13:00,+390763727844,info@caseificiovaldapsa.it,https://www.caseificiovaldapsa.it/prodotti/fattorie-di-maremma,,,https://www.google.com/maps/search/?api=1&query=Fattorie%20di%20Maremma%2C%20S.S.%2074%20Maremmana%20km%2080%2C700%2C%2001020%20San%20Lorenzo%20Nuovo%20VT&query_place_id=ChIJCUgBw9EvKRMRzWSWZnrto2M,42.6991911,11.9302941,,verificado,sí,marketplace,,1780,en
agricola-fratelli-cattani,Agricola Fratelli Cattani,Civita Castellana,Lácteos y quesos,Il Canestrello; pecorino biologico; caciotte; ricotta,"Località Colle Rosetta 3, 01033 Civita Castellana VT","Explotación ecológica de la Valle del Treja que transforma la leche de su rebaño ovino en pecorinos, caciotte y ricotta y figura como productor de Pecorino Romano.",,+390761574498,info@allevamenticattaniemilio.it,,,,,42.29611,12.4100,,parcial,no comprobado,,Carne,66,en
azienda-agricola-tombini-lucio,Azienda Agricola Tombini Lucio,Tarquinia,Lácteos y quesos,mozzarella di bufala; burrata; ricotta; scamorza; primo sale,"Località Forca di Palma snc, 01016 Tarquinia VT","Explotación de la Maremma con bovinos, ovinos y búfalas que transforma en su propio caseificio la leche del rebaño en quesos frescos, semicurados y de pasta hilada.",,+390766858809,,,,,,42.24917,11.75611,,parcial,no comprobado,,,471,en
tre-a-formaggi-adriani,3A Formaggi — Adriani,Tuscania,Lácteos y quesos,pecorini biologici; formaggi misti e vaccini; formaggi a latte crudo,"Strada Arlenese, località La Lega, 01017 Tuscania VT","Caseificio artesanal que transforma leche ecológica recogida en la Tuscia en quesos de oveja, mezcla y vaca, incluidos productos de leche cruda y cuajo vegetal.",,+390761445023,laformaggeriaadriani@gmail.com,,,,,42.42139,11.87194,,parcial,no comprobado,,,3,en
azienda-agricola-monte-jugo,Azienda Agricola Monte Jugo,Viterbo,Lácteos y quesos,Primo Sale; Caciotta Dolce; Stracchinato; Stagionato Divino; ricotta di capra,"S.P. 7 Commenda km 2,200, 01100 Viterbo VT","Granja con rebaño de cabras Saanen y caseificio propio que transforma exclusivamente su leche en quesos frescos, curados y afinados, ricotta, yogur y leche pasteurizada.",,+390761250610,info@montejugo.it,https://www.montejugo.it/,,,,42.41861,12.10417,,verificado,no comprobado,,,417,en
caseificio-cioffi,Caseificio Cioffi,Viterbo,Lácteos y quesos,fior di latte; mozzarella; primo sale; ricotta; burro,"Via San Carlo 14-18, 01100 Viterbo VT","Caseificio familiar del barrio de Pianoscarano que transforma leche recogida en explotaciones de la provincia en mozzarella, fior di latte, quesos frescos, ricotta y mantequilla.",,+390761341614,caseificiocioffi@virgilio.it,,,,https://www.google.com/maps/search/?api=1&query=Caseificio%20Cioffi%2C%20Via%20San%20Carlo%2014-18%2C%2001100%20Viterbo%20VT&query_place_id=ChIJwy55XhwtLxMRZrNuoPV-IUg,42.4123025,12.1029600,,parcial,no comprobado,,,1020,en
piccola-formaggeria-artigiana,Piccola Formaggeria Artigiana,Viterbo,Lácteos y quesos,Il Borgognone; Stracchinato dei Papi; Toma di Pecora Viterbese; mozzarella; yogurt,"Via Belluno snc, 01100 Viterbo VT","Caseificio urbano de Marco Borgognoni que trabaja leche local de oveja y vaca en quesos blandos y azules, pecorinos, mozzarella, ricotta y yogur.",lun-vie 08:00-13:00 y 16:00-19:00; sáb 08:00-13:00,+393280063238,formaggeriaartigiana@gmail.com,https://www.piccolaformaggeriaartigiana.com/,,,https://www.google.com/maps/search/?api=1&query=Piccola%20Formaggeria%20Artigiana%2C%20Via%20Belluno%20snc%2C%2001100%20Viterbo%20VT&query_place_id=ChIJiUc1x-ItLxMRyh7EheNQI5c,42.4212376,12.1148854,,verificado,sí,email,,2956,en
