slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta,categorias adicionales,producer_id,descripcion_locale
tre-valli-travesio,Tre Valli — Latteria di Travesio,Travesio,Lácteos y quesos,"Montasio DOP, Latteria Travesio, Latteria Meduno, mozzarella, formas para Asìno","Via Giuseppe Garibaldi, 20, 33090 Travesio PN","Tre Valli is the Tosoni family's Travesio dairy, transforming local raw milk in copper vats into Montasio and other Friulian cheeses.",,+390427908317,trevalli@tosoniformaggi.it,https://www.tosoniformaggi.it/en/latteria.aspx,,,https://www.google.com/maps/search/?api=1&query=Tre%20Valli%20%E2%80%94%20Latteria%20di%20Travesio%2C%20Via%20Giuseppe%20Garibaldi%2C%2020%2C%2033090%20Travesio%20PN&query_place_id=ChIJL1HeCliHeUcRZqtaL42Zyew,46.184592897158,12.879164290092,,verificado,no comprobado,,,3306,en
cortivo-pancotto,Cortivo Pancotto,Caneva,Lácteos y quesos,"quesos y salumi de malga, mantequilla, hortalizas","Via Damiano Chiesa 6, 33070 Caneva PN",Explotación familiar que transforma leche y carne propias en la Malga Fossa di Sarone y vende sus productos en sus establecimientos.,,+393299884252,info@cortivopancotto.it,https://cortivopancotto.it/,,,https://www.google.com/maps/search/?api=1&query=Cortivo%20Pancotto%2C%20Via%20Damiano%20Chiesa%206%2C%2033070%20Caneva%20PN&query_place_id=ChIJB62FUTNseUcRmvOR8fBjhws,45.96667,12.45,,verificado,no comprobado,,Carne|Fruta y verdura,1612,es
acero-rosso,Acero Rosso,Sacile,Fruta y verdura,"hortalizas ecológicas, conservas, confituras, siropes","Strada dei Masi 38/A, 33077 Sacile PN","Explotación ecológica de Sacile con huerta, tienda en finca y transformados elaborados con su propia producción.",,+393666155798,agriturismo@acerorosso.net,https://www.acerorosso.net/,,,https://www.google.com/maps/search/?api=1&query=Acero%20Rosso%2C%20Strada%20dei%20Masi%2038%2FA%2C%2033077%20Sacile%20PN&query_place_id=ChIJE0x4wbVveUcRF0ZqRxRBDE8,45.95412,12.50274,,verificado,no comprobado,,Conservas,20,es
gelindo-dei-magredi,Gelindo dei Magredi,Vivaro,Conservas,"zumo de manzana, sidra, confituras, conservas","Via Roma 14-16, 33099 Vivaro PN","Finca familiar de Vivaro con tienda agrícola que transforma su fruta y comercializa también carne, vino, miel y harinas propias.",,+39042797037,info@gelindo.it,https://www.gelindo.it/,,,https://www.google.com/maps/search/?api=1&query=Gelindo%20dei%20Magredi%2C%20Via%20Roma%2014-16%2C%2033099%20Vivaro%20PN&query_place_id=ChIJGzSU7wqBeUcRMA3Z99F5SCc,46.07656,12.77912,,verificado,no comprobado,,Carne|Vino|Miel|Pan y cereal,2008,es
bosco-del-merlo,Bosco del Merlo,Pravisdomini,Vino,"Turranio Sauvignon, Vineargenti, Roggio dei Roveri, Pinot Grigio Rosé","Via Postumia 2, 33076 Pravisdomini PN",Bodega de la familia Paladin que cultiva viñedos entre Friuli occidental y Véneto oriental y elabora vinos propios.,,+390422768167,,https://www.boscodelmerlo.it/,,,,45.81667,12.68333,,verificado,sí,ecommerce,,683,es
borgo-titol,Borgo Titol,Tramonti di Sopra,Carne,"Pitina IGP, pindulis, salumi","Località Borgo Titol 1, 33090 Tramonti di Sopra PN",Explotación de la Val Tramontina con ganado propio y salumificio autorizado que produce Pitina IGP y otros embutidos.,,+393452449541,info@borgotitol.it,https://borgotitol.it/,,,,46.31667,12.8,,verificado,no comprobado,,Lácteos y quesos,678,es
ai-pradons,Ai Pradons,Meduno,Carne,"salame, soppressa, ossocollo, pancetta, musetto","Via Tomba 11, località Pradons, 33092 Meduno PN",Agriturismo y explotación de Meduno que cría cerdos y bovinos y vende sus embutidos y elaborados en la propia finca.,,+393397974326,info@agriturismoaipradons.it,https://agriturismoaipradons.it/,,,https://www.google.com/maps/search/?api=1&query=Ai%20Pradons%2C%20Via%20Tomba%2011%2C%20localit%C3%A0%20Pradons%2C%2033092%20Meduno%20PN&query_place_id=ChIJyXPQ-42GeUcRD0lj7p9CqFE,46.21667,12.8,,verificado,no comprobado,,Pan y cereal,112,es
la-volpe-sotto-i-gelsi,La Volpe sotto i Gelsi,San Vito al Tagliamento,Fruta y verdura,"hortalizas ecológicas, conservas, confituras y sottoli","Via Copece 34, 33078 San Vito al Tagliamento PN",Fattoria social de la cooperativa Il Piccolo Principe que cultiva hortalizas ecológicas y vende su cosecha y transformados en el emporio de la finca.,,+393403352556,lavolpe@ilpiccoloprincipe.pn.it,https://www.ilpiccoloprincipe.pn.it/volpe-gelsi/,,,,45.91528,12.85556,,verificado,no comprobado,,Conservas,2284,es
le-quattro-stagioni,Le 4 Stagioni,San Quirino,Fruta y verdura,"fruta y verdura de temporada, agrodolci, sottoli, confituras, Peperoncino di San Quirino","Via San Quirino 33/B, 33080 San Quirino PN","Explotación familiar con tienda y laboratorio junto a sus cultivos, especializada en producto fresco y conservas vegetales propias.",lun-sáb 08:30-12:30 y 15:30-19:30,+393284715483,info@aziendalequattrostagioni.com,https://www.aziendalequattrostagioni.com/,,,https://www.google.com/maps/search/?api=1&query=Le%204%20Stagioni%2C%20Via%20San%20Quirino%2033%2FB%2C%2033080%20San%20Quirino%20PN&query_place_id=ChIJ3S8F_Gd5eUcRVf1f81OBbLM,46.03411,12.67846,,verificado,sí,email,Conservas|Condimentos,2478,es
vini-emilio-bulfon,Vini Emilio Bulfon,Pinzano al Tagliamento,Vino,"Sciaglin, Cianorie, Cividin, Forgiarin, Ucelut, Piculìt Neri","Via Roma 4, Valeriano, 33094 Pinzano al Tagliamento PN",Bodega familiar que recupera variedades autóctonas friulanas y vende sus vinos desde la finca y la tienda oficial.,,+390432950061,bulfon@bulfon.it,https://www.bulfon.it/,,,,46.18306,12.94528,,verificado,sí,ecommerce,,3355,es
azienda-agricola-andreazza-massimo-e-de-re-salima,Azienda Agricola Andreazza Massimo e De Re Salima,Budoia,Lácteos y quesos,,"Via Pordenone, 33070 Budoia, Italy",,,+393356920545,,https://az-ag-andreazza-massimo-e-de-re-salima.my.canva.site/sito-web,https://facebook.com/distributore.latteformaggio,https://instagram.com/az.andreazza_massimo_salima,,46.0360346,12.5454034,,parcial,no comprobado,,,3861,
