slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,imagen,verificacion,Venta online,Canal de venta
la-magdalena-de-proust-madrid,La Magdalena de Proust,Madrid - Arganzuela,Pan y pastelería,Pan artesano,"Calle de la Batalla del Salado, 3, Madrid","Panadería, pastelería y tienda bio con obrador propio en Madrid, centrada en pan artesano y bollería ecológica.",Consultar web,+34919281354,pedidostiendalamagdalena@gmail.com,https://www.lamagdalenadeproust.com/,,https://www.instagram.com/lamagdalenadeproust_/,https://www.google.com/maps/search/?api=1&query=La%20Magdalena%20de%20Proust%2C%20Calle%20de%20la%20Batalla%20del%20Salado%2C%203%2C%20Madrid%2C%20Madrid%20-%20Arganzuela&query_place_id=ChIJVWzqtSInQg0R7V7e-tHzyQ0,40.404395,-3.695671,,verificado,sí,ecommerce
cervezas-gabarrera-becerril-de-la-sierra,Cervezas Gabarrera,Becerril de la Sierra,Cerveza artesana,Cerveza artesana,"Av. de José Antonio, 87 A (nave), 28490 Becerril de la Sierra, Madrid",Cervecera ecológica con fábrica propia y visitas/catas en Becerril de la Sierra.,,+34918573023,info@cervezagabarrera.com,https://cervezasgabarrera.com/,https://www.facebook.com/cervezartesanagabarrera,https://www.instagram.com/cervezasgabarrera/,https://www.google.com/maps/search/?api=1&query=Cervezas%20Gabarrera%2C%20Av.%20de%20Jos%C3%A9%20Antonio%2C%2087%20A%20%28nave%29%2C%2028490%20Becerril%20de%20la%20Sierra%2C%20Madrid%2C%20Becerril%20de%20la%20Sierra&query_place_id=ChIJuYLNWNNvQQ0Rq256eiAnuio,40.7216769,-3.982708,/productores/madrid/madrid/cervezas-gabarrera-becerril-de-la-sierra.webp,parcial,sí,
te-y-vida,Té y Vida,Brunete,Infusiones,Té orgánico,"Brunete, Madrid",Marca de té e infusiones orgánicas de Brunete presente en el Día de Mercado de la Cámara Agraria de Madrid.,Consultar web,,teorganico@teorganico.es,https://www.teorganico.es,,,https://www.google.com/maps/search/?api=1&query=T%C3%A9%20y%20Vida%2C%20Brunete%2C%20Madrid%2C%20Brunete,40.4,-3.99361,,parcial,no comprobado,
ahumados-pastor,Ahumados Pastor,Bustarviejo,Carnes,Ahumados artesanos,"Tr.ª del Desengaño, 14-26, 28720 Bustarviejo, Madrid","Productor local de carnes en Bustarviejo, incorporado desde directorios de productores de la Comunidad de Madrid.",Consultar web,+34642163528,pedrompastor@ahumadospastor.com,https://ahumadospastor.com/,https://www.facebook.com/AhumadosPPastor/,https://www.instagram.com/ahumadospastor/,https://www.google.com/maps/search/?api=1&query=Ahumados%20Pastor%2C%20Bustarviejo%2C%20Madrid%2C%20Bustarviejo&query_place_id=ChIJpV1T6obfQw0R1mwPAp1Uy8Y,40.85531,-3.707608,/productores/madrid/madrid/ahumados-pastor.webp,verificado,sí,ecommerce
bailandera-bustarviejo,Bailandera,Bustarviejo,Cerveza artesana,Cerveza artesana,"Camino de los Arenales, 2, 28720 Bustarviejo, Madrid",Cervecera artesanal de la Sierra Norte con fábrica propia y visitas/catas.,Consultar web,+34653955164,cervezabailandera@gmail.com,https://cervezabailandera.es/,,https://www.instagram.com/cervezabailandera/,https://www.google.com/maps/search/?api=1&query=Bailandera%2C%20Camino%20de%20los%20Arenales%2C%202%2C%2028720%20Bustarviejo%2C%20Madrid%2C%20Bustarviejo&query_place_id=ChIJFa9VwpffQw0RsRzokIxg2TE,40.8578,-3.7088,/productores/madrid/madrid/bailandera-bustarviejo.webp,verificado,sí,ecommerce
nuestras-huertas-sierra-norte,Nuestras Huertas Sierra Norte,Bustarviejo,Fruta y verdura,Huerta ecológica,"C. de Maruste, 18, 28720 Bustarviejo, Madrid","Productor local de huerta en Bustarviejo, incorporado desde directorios de productores de la Comunidad de Madrid.",Consultar web,,pedidos@nuestrashuertas.com,https://www.nuestrashuertas.com,https://www.facebook.com/NuestrasHuertasSN/,https://www.instagram.com/nuestrashuertas/,https://www.google.com/maps/search/?api=1&query=Nuestras%20Huertas%20Sierra%20Norte%2C%20Bustarviejo%2C%20Madrid%2C%20Bustarviejo&query_place_id=ChIJ8wxryHTfQw0RwdFggbMRPIc,40.858387,-3.704605,/productores/madrid/madrid/nuestras-huertas-sierra-norte.webp,verificado,sí,ecommerce|suscripcion
la-caperuza-bustarviejo,La Caperuza,Bustarviejo,Lácteos y quesos,Queso y yogur de cabra,"Calle Maruste, 18 (entrada por C/ Hiruelo), 28720 Bustarviejo, Madrid",Ganadería extensiva con cabras y vacas propias; transforma su leche en quesos y yogures en su quesería.,10:00-14:00 (cerrado martes),+34647591031,queserialacaperuza@gmail.com,https://lacaperuza.com/,https://www.facebook.com/LaCaperuzaBustarviejo/,https://www.instagram.com/la._caperuza/,https://www.google.com/maps/search/?api=1&query=La%20Caperuza%2C%20Calle%20Maruste%2C%2018%20%28entrada%20por%20C%2F%20Hiruelo%29%2C%2028720%20Bustarviejo%2C%20Madrid%2C%20Bustarviejo&query_place_id=ChIJQ6yubwDfQw0RRgkk7nMI6Jg,40.8581753,-3.7046061,,verificado,sí,ecommerce
4-monos-viticultores-cadalso-de-los-vidrios,4 Monos Viticultores,Cadalso de los Vidrios,Bodega,Vino,"C. Ronda de la Sangre, 19, 28640 Cadalso de los Vidrios, Madrid",Proyecto vitícola de pequeña escala con bodega propia y cultivo respetuoso de viñedos en la Sierra de Gredos.,"1.º y 2.º sábados de cada mes, 10:30",+34606323629,4monosviticultores@gmail.com,,https://www.facebook.com/4monosviticultores/,https://www.instagram.com/4monosviticultores/,https://www.google.com/maps/search/?api=1&query=4%20Monos%20Viticultores%2C%20C.%20Ronda%20de%20la%20Sangre%2C%2019%2C%2028640%20Cadalso%20de%20los%20Vidrios%2C%20Madrid%2C%20Cadalso%20de%20los%20Vidrios&query_place_id=ChIJAd15JS5LQA0R4poxaLVkuXY,40.3018065,-4.4391921,,verificado,no comprobado,
bodega-aumesquet-garrido,Bodega Aumesquet Garrido,Cadalso de los Vidrios,Bodega,Vino,"Cam. de las Tejoneras, S/N, 28640 Cadalso de los Vidrios, Madrid",Bodega artesanal de Cadalso de los Vidrios que elabora garnacha y albillo real de la Finca Mariscalas.,Consultar web,+34605593994,info@fincamariscalas.com,https://www.fincamariscalas.com,,,https://www.google.com/maps/search/?api=1&query=Bodega%20Aumesquet%20Garrido%2C%20Cadalso%20de%20los%20Vidrios%2C%20Madrid%2C%20Cadalso%20de%20los%20Vidrios&query_place_id=ChIJr2cjXzxLQA0RzuiWikRSnn8,40.281841,-4.414632,,parcial,no comprobado,
bodega-cristo-del-humilladero-cadalso-de-los-vidrios,Bodega Cristo del Humilladero,Cadalso de los Vidrios,Bodega,Vino,"Av. de la Constitución, s/n, 28640 Cadalso de los Vidrios, Madrid",Bodega de Cadalso con viñedos de garnacha vieja y elaboración propia en la Sierra de Gredos madrileña.,"Martes a domingo, 09:00-14:00",+34918640063,,https://www.vinosdecadalsoygredos.com/,https://www.facebook.com/bodegacristodelhumilladerocadalso,https://www.instagram.com/bodegacadalso/,https://www.google.com/maps/search/?api=1&query=Bodega%20Cristo%20del%20Humilladero%2C%20Av.%20de%20la%20Constituci%C3%B3n%2C%20s%2Fn%2C%2028640%20Cadalso%20de%20los%20Vidrios%2C%20Madrid%2C%20Cadalso%20de%20los%20Vidrios&query_place_id=ChIJLWoe0YZLQA0RlRmsWn8imbU,40.303132,-4.4435637,,verificado,sí,ecommerce
bodega-siguin,Bodega Siguin,Pelayos de la Presa,Bodega,Vino,"C. del Hilero, 7, 28696 Pelayos de la Presa, Madrid","Proyecto familiar nacido en Cadalso de los Vidrios, con bodega en Pelayos de la Presa y elaboración de garnacha, albillo real y vermú.",Consultar web,+34629816225,info@bodegasiguin.com,https://www.bodegasiguin.com,https://www.facebook.com/BodegaSiguin/,https://www.instagram.com/bodega_siguin/,"https://www.google.com/maps/place/C.+del+Hilero,+7,+28696+Pelayos+de+la+Presa,+Madrid/@40.3559707,-4.3438047,17.75z/data=!4m6!3m5!1s0xd41b24e6221d017:0x45a70cba32d2073d!8m2!3d40.3559213!4d-4.343789!16s%2Fg%2F11crs2pq8m?entry=ttu",40.355921,-4.343789,/productores/madrid/madrid/bodega-siguin.webp,verificado,sí,ecommerce|whatsapp
marlon-conservas,Marlon Conservas,Camarma de Esteruelas,Conservas,Conservas artesanas,"Pol. Ind. la Raya, C. Henares, 1, edificio 9 portal 7, 28816 Camarma de Esteruelas, Madrid","Productor local de conservas en Camarma de Esteruelas, incorporado desde directorios de productores de la Comunidad de Madrid.",Consultar web,,info@marlonconservas.com,https://www.marlonconservas.com,,,https://www.google.com/maps/search/?api=1&query=Marlon%20Conservas%2C%20Camarma%20de%20Esteruelas%2C%20Madrid%2C%20Camarma%20de%20Esteruelas&query_place_id=ChIJi-kEkAVLQg0RgOhhU_Qbobs,40.527873,-3.383759,/productores/madrid/madrid/marlon-conservas.webp,pendiente,sí,
quesos-campo-real-campo-real,Quesos Campo Real,Campo Real,Lácteos y quesos,Queso de oveja,"Calle del Ejido, 10, 28510 Campo Real, Madrid",Productor histórico con ganadería propia y control de elaboración y afinado de quesos de oveja.,,+34918733379,comercial@quesoscamporeal.com,https://quesoscamporeal.com/,https://www.facebook.com/quesocamporealoficial,https://www.instagram.com/quesocamporeal/,https://www.google.com/maps/search/?api=1&query=Quesos%20Campo%20Real%2C%20Calle%20del%20Ejido%2C%2010%2C%2028510%20Campo%20Real%2C%20Madrid%2C%20Campo%20Real&query_place_id=ChIJ8-Wdyi9BQg0Rc304T208soQ,40.3379616,-3.3846007,/productores/madrid/madrid/quesos-campo-real-campo-real.webp,verificado,sí,ecommerce
patanel-madrid,Patanel,Madrid - Carabanchel,Cerveza artesana,Cerveza artesana,"Avenida de Pedro Díez, 21, 28019 Madrid",Cervecera artesanal de Carabanchel con fábrica y tap room propio.,Consultar web,+34644701997,info@cervezaspatanel.com,https://cervezaspatanel.com/,https://www.facebook.com/cervezaspatanel/,https://www.instagram.com/patanelcervezas/,https://www.google.com/maps/search/?api=1&query=Patanel%2C%20Avenida%20de%20Pedro%20D%C3%ADez%2C%2021%2C%2028019%20Madrid%2C%20Madrid%20-%20Carabanchel&query_place_id=ChIJecUZiXQnQg0RMUQ23vEnPUE,40.3914383,-3.7314374,/productores/madrid/madrid/patanel-madrid.webp,verificado,sí,ecommerce|whatsapp
hanso-cafe-opera-madrid-centro,Hanso Café 2,Madrid - Centro,Café,Café de especialidad,"Costanilla de los Ángeles, 7, 28013 Madrid",Cafetería de especialidad en el entorno de Ópera con repostería de obrador propio y propuesta salada propia.,L-V 9:00-20:00; S-D 10:00-20:00,+34918643018,info@hansocafe.es,https://hansocafe.es/,https://www.facebook.com/hansocafe,https://www.instagram.com/hansocafe/,https://www.google.com/maps/search/?api=1&query=Hanso%20Caf%C3%A9%202%2C%20Costanilla%20de%20los%20%C3%81ngeles%2C%207%2C%2028013%20Madrid%2C%20Madrid%20-%20Centro&query_place_id=ChIJkS5_XispQg0Rpz2xb3sgjus,40.418723,-3.708346,,verificado,sí,ecommerce
toma-cafe-madrid,Toma Café,Madrid - Centro,Café,Café de especialidad,"Calle de la Palma, 49, 28004 Madrid","Cafetería pionera del café de especialidad en Madrid, con venta y cultura cafetera arraigadas en Malasaña.",Lun-Dom 8:00-20:00,+34917049344,info@tomacafe.es,https://toma.cafe/es,https://www.facebook.com/tomacafe/,https://www.instagram.com/tomacafe,https://www.google.com/maps/search/?api=1&query=Toma%20Caf%C3%A9%2C%20Calle%20de%20la%20Palma%2C%2049%2C%2028004%20Madrid%2C%20Madrid%20-%20Centro&query_place_id=ChIJ30LStmMoQg0R3jE_4mNQ22E,40.426493,-3.705898,,verificado,sí,ecommerce
fabrica-excepcional-madrid,Fábrica Excepcional,Madrid - Centro,Cerveza artesana,Brewpub,"Calle de Valverde, 29, 28004 Madrid",Brewpub con elaboración in situ en Malasaña; activo en 2025-2026.,L-D según web,+34629803420,,https://madriexcepcional.com/,https://www.facebook.com/MadriExcepcional/,https://www.instagram.com/fabricaexcepcional/,https://www.google.com/maps/search/?api=1&query=F%C3%A1brica%20Excepcional%2C%20Calle%20de%20Valverde%2C%2029%2C%2028004%20Madrid%2C%20Madrid%20-%20Centro&query_place_id=ChIJcYoJ54coQg0RcdBz4_ZLaaw,40.4227172,-3.7017057,/productores/madrid/madrid/fabrica-excepcional-madrid.webp,verificado,no,
yam-yam-cacao-madrid-centro,Yam Yam Cacao,Madrid - Centro,Chocolate y cacao,Chocolate artesano,"Calle del Bonetillo, 1, 28013 Madrid","Pequeña tienda-obrador del Madrid de los Austrias especializada en bombones, tabletas bean to bar, cacao ceremonial y turrón propio.",Consultar web,+34658220520,yamyamcacao@gmail.com,https://yamyamcacao.com/,,https://www.instagram.com/yamyamcacao/,https://www.google.com/maps/search/?api=1&query=Yam%20Yam%20Cacao%2C%20Calle%20del%20Bonetillo%2C%201%2C%2028013%20Madrid%2C%20Madrid%20-%20Centro&query_place_id=ChIJwa0mdfYpQg0RXBDAm5z108Y,40.416464,-3.708925,/productores/madrid/madrid/yam-yam-cacao-madrid-centro.webp,verificado,sí,ecommerce|whatsapp
teterimundi-madrid,Teterimundi,Madrid - Centro,Infusiones y especias,Té e infusiones,"Plazuela de San Ginés, 3, 28013 Madrid",Tienda especializada en té e infusiones con presencia histórica en Madrid y participación en el ecosistema de Mercado de Productores.,Lun-Sáb 11:00-20:00; Dom 12:00-20:00,+34913540680,info@teterimundi.com,https://teterimundi.com/,https://www.facebook.com/t3t3rimundi/,https://www.instagram.com/teterimundi/,https://www.google.com/maps/search/?api=1&query=Teterimundi%2C%20Plazuela%20de%20San%20Gin%C3%A9s%2C%203%2C%2028013%20Madrid%2C%20Madrid%20-%20Centro&query_place_id=ChIJhW3juX4oQg0RHhxU7WcE23I,40.416766,-3.707273,/productores/madrid/madrid/teterimundi-madrid.webp,verificado,sí,ecommerce|whatsapp
obrador-san-francisco-madrid-centro,Obrador de San Francisco,Madrid - Centro,Pan y pastelería,Pan de masa madre,"Carrera de San Francisco, 14, 28005 Madrid",Panadería artesanal de La Latina con obrador a la vista; elabora pan ecológico con masa madre natural y fermentaciones largas.,L-V 9:00-20:00; S 9:00-14:30,+34911291756,,http://obradorsanfrancisco.com/,,https://www.instagram.com/obradorsanfrancisco/,https://www.google.com/maps/search/?api=1&query=Obrador%20de%20San%20Francisco%2C%20Carrera%20de%20San%20Francisco%2C%2014%2C%2028005%20Madrid%2C%20Madrid%20-%20Centro&query_place_id=ChIJ1SyWJtgnQg0R7fIKSEODitg,40.41091,-3.713285,,verificado,no,
panic-madrid,Panic,Madrid - Centro,Pan y pastelería,Pan de masa madre,"Calle del Conde Duque, 13, 28015 Madrid","Obrador ecológico de referencia en Madrid, conocido por sus panes de masa madre natural y fermentaciones largas.",Consultar web,,,https://panicmadrid.com,,https://www.instagram.com/panicmadrid/,https://www.google.com/maps/search/?api=1&query=Panic%2C%20Calle%20del%20Conde%20Duque%2C%2013%2C%2028015%20Madrid%2C%20Madrid%20-%20Centro&query_place_id=ChIJM430wmYoQg0RhK2vmJQyc-g,40.428951,-3.709554,/productores/madrid/madrid/panic-madrid.webp,verificado,no,
antigua-pasteleria-del-pozo-madrid,Antigua Pastelería del Pozo,Madrid - Centro,Pan y pastelería,Hojaldres y roscones,"Calle del Pozo, 8, 28012 Madrid","Pastelería centenaria fundada en 1830, una de las grandes referencias castizas de hojaldres, bartolillos y roscones.",Consultar web,+34915223894,antiguapasteleriaelpozo@gmail.com,http://antiguapasteleriadelpozo.com/,https://www.facebook.com/antiguapasteleriadelpozo/,https://www.instagram.com/pasteleriadelpozo/,https://www.google.com/maps/search/?api=1&query=Antigua%20Pasteler%C3%ADa%20del%20Pozo%2C%20Calle%20del%20Pozo%2C%208%2C%2028012%20Madrid%2C%20Madrid%20-%20Centro&query_place_id=ChIJvcCf74AoQg0R02JBZZXRMy8,40.416303,-3.701246,/productores/madrid/madrid/antigua-pasteleria-del-pozo-madrid.webp,verificado,sí,ecommerce
el-horno-de-san-onofre-madrid,El Horno de San Onofre,Madrid - Centro,Pan y pastelería,Dulces madrileños,"Calle de San Onofre, 3, 28004 Madrid","Pastelería madrileña histórica especializada en repostería de calidad y dulces típicos como rosquillas, bartolillos y roscones.",Consultar web,+34915228544,info@pasteleriasanonofre.org,https://pasteleriasanonofre.org/,https://www.facebook.com/elhornodesanonofre/,,https://www.google.com/maps/search/?api=1&query=El%20Horno%20de%20San%20Onofre%2C%20Calle%20de%20San%20Onofre%2C%203%2C%2028004%20Madrid%2C%20Madrid%20-%20Centro&query_place_id=ChIJd4C_vYcoQg0RS-qgfhNWymI,40.421385,-3.701436,/productores/madrid/madrid/el-horno-de-san-onofre-madrid.webp,verificado,sí,ecommerce|whatsapp
kaicao-centro-lavapies,Kaicao,Madrid - Centro,Chocolate y dulces,"Chocolate bean to bar, Tabletas, Bombones","Calle de las Dos Hermanas, 14, 28012 Madrid","Tienda y fábrica de chocolate en Lavapiés, con elaboración artesanal bean to bar y visitas para conocer el proceso.",Lunes a viernes 10:00-22:00; sábados y domingos 11:00-23:30,+34669041581,idotalmor1@gmail.com,https://kaicaochocolate.com/,,https://www.instagram.com/kaicaochocolate/,https://www.google.com/maps/search/?api=1&query=Kaicao%2C%20Calle%20de%20las%20Dos%20Hermanas%2C%2014%2C%2028012%20Madrid%2C%20Madrid%20-%20Centro&query_place_id=ChIJ6wrx4EonQg0R25XTFAo7BIo,40.410464,-3.705585,/productores/madrid/madrid/kaicao-centro-lavapies.webp,verificado,sí,ecommerce|whatsapp
sani-sapori-madrid-centro,Sani Sapori,Madrid - Centro,Helados,Helado artesano,"Calle de Lavapiés, 31, 28012 Madrid",Heladería italiana artesana de Lavapiés que elabora a diario sus helados en obrador propio con producto fresco y de temporada.,Consultar web,+34915308996,info@sanisapori.es,https://www.sanisapori.es/,https://www.facebook.com/FansSaniSapori/,https://www.instagram.com/sanisapori/,https://www.google.com/maps/search/?api=1&query=Sani%20Sapori%2C%20Calle%20de%20Lavapi%C3%A9s%2C%2031%2C%2028012%20Madrid%2C%20Madrid%20-%20Centro&query_place_id=ChIJ64pYLysmQg0RqApAVpKfMI8,40.409974,-3.702282,/productores/madrid/madrid/sani-sapori-madrid-centro.webp,verificado,sí,marketplace|telefono
acid-bakehouse-madrid-centro,Acid Bakehouse,Madrid - Centro,Pan y pastelería,Pan de masa madre,"Calle de la Magdalena, 27, 28012 Madrid",Obrador del Barrio de las Letras especializado en pan de masa madre y repostería artesanal de inspiración nórdica.,L-V 8:00-20:00; S-D 9:00-20:00,,info@acidcafe.es,https://www.acidcafe.es/,,https://www.instagram.com/acid.cafe/,https://www.google.com/maps/search/?api=1&query=Acid%20Bakehouse%2C%20Calle%20de%20la%20Magdalena%2C%2027%2C%2028012%20Madrid%2C%20Madrid%20-%20Centro&query_place_id=ChIJR-pgtAUnQg0R49htTrJBKZA,40.412425,-3.700367,,verificado,no,
pum-pum-cafe-centro-lavapies,Pum Pum Café,Madrid - Centro,Pan y pastelería,"Panadería, Dulces artesanos, Café de especialidad","Calle de Tribulete, 6, 28012 Madrid","Cafetería-panadería de Lavapiés con panadería propia, dulces artesanos y café de especialidad.",Lunes a viernes 9:00-20:00; sábados y domingos 9:30-19:30,+34911999854,info@pumpumcafe.com,https://www.pumpumcafe.com/,,https://www.instagram.com/pumpumcafe/,https://www.google.com/maps/search/?api=1&query=Pum%20Pum%20Caf%C3%A9%2C%20Calle%20de%20Tribulete%2C%206%2C%2028012%20Madrid%2C%20Madrid%20-%20Centro&query_place_id=ChIJgZVJWSsmQg0RPpAU2PM5IfU,40.40814,-3.70192,,verificado,no,
bodega-val-azul-chinchon,Bodega Val Azul,Chinchón,Bodega,Vino,"Urbanización Valgrande, 37, 28370 Chinchón, Madrid",Bodega familiar con 9 hectáreas de viñedo ecológico propio plantado alrededor de la bodega.,Con cita previa,+34616005565,comercial@valazul.com,https://valazul.com/,https://www.facebook.com/bodegavalazul,https://www.instagram.com/bodegasvalazul/,https://www.google.com/maps/search/?api=1&query=Bodega%20Val%20Azul%2C%20Urbanizaci%C3%B3n%20Valgrande%2C%2037%2C%2028370%20Chinch%C3%B3n%2C%20Madrid%2C%20Chinch%C3%B3n&query_place_id=ChIJLfzF1T4UQg0RrhRUssbrZ3M,40.2005412,-3.4826512,/productores/madrid/madrid/bodega-val-azul-chinchon.webp,verificado,sí,ecommerce
bodega-del-nero-chinchon,Bodega del Nero,Chinchón,Bodega,Vino,"C/ Don Ramiro Ortiz de Zárate, 6, 28370 Chinchón, Madrid",Bodega familiar de quinta generación con bodega propia y viñedos propios en la comarca de Chinchón.,,+34679499695,info@bodegadelnero.com,https://bodegadelnero.com/,,https://www.instagram.com/bodegadelnero/,https://www.google.com/maps/search/?api=1&query=Bodega%20del%20Nero%2C%20C%2F%20Don%20Ramiro%20Ortiz%20de%20Z%C3%A1rate%2C%206%2C%2028370%20Chinch%C3%B3n%2C%20Madrid%2C%20Chinch%C3%B3n&query_place_id=ChIJyTNTKSsTQg0Ryv-WuOvaa80,40.1388334,-3.4200451,/productores/madrid/madrid/bodega-del-nero-chinchon.webp,verificado,sí,ecommerce
